Time;Stress;First Derivative;Rate in degrees;Second Derivative
220;9,12E-10;4,0000000000002137E-11;6,981317007977691E-13;0
220,1;9,16E-10;4,000000000000317E-11;6,981317007977872E-13;1,0339757656913434E-23
220,2;9,19E-10;3,00000000000016E-11;5,235987755983268E-13;-1,0000000000002137E-10
220,3;9,23E-10;3,999999999999077E-11;6,981317007975707E-13;9,999999999986893E-11
220,4;9,27E-10;4,0000000000002137E-11;6,981317007977691E-13;1,1367271074069207E-22
220,5;9,31E-10;4,0000000000002137E-11;6,981317007977691E-13;0
220,6;9,34E-10;3,0000000000002636E-11;5,235987755983449E-13;-1,0000000000000069E-10
220,7;9,38E-10;4,0000000000002137E-11;6,981317007977691E-13;1,0000000000000069E-10
220,8;9,42E-10;3,999999999999077E-11;6,981317007975707E-13;-1,1367271074065976E-22
220,9;9,45E-10;3,000000000000057E-11;5,235987755983088E-13;-9,99999999999077E-11
221;9,49E-10;4,0000000000002137E-11;6,981317007977691E-13;1,0000000000002137E-10
221,1;9,53E-10;4,0000000000002137E-11;6,981317007977691E-13;0
221,2;9,57E-10;4,0000000000002137E-11;6,981317007977691E-13;0
221,3;9,60E-10;2,9999999999994106E-11;5,23598775598196E-13;-1,0000000000005757E-10
221,4;9,64E-10;4,0000000000002137E-11;6,981317007977691E-13;1,0000000000008599E-10
221,5;9,67E-10;3,0000000000002636E-11;5,235987755983449E-13;-1,0000000000000069E-10
221,6;9,71E-10;4,0000000000002137E-11;6,981317007977691E-13;1,0000000000000069E-10
221,7;9,75E-10;4,0000000000002137E-11;6,981317007977691E-13;0
221,8;9,78E-10;2,999999999999204E-11;5,235987755981599E-13;-1,0000000000007825E-10
221,9;9,82E-10;4,0000000000002137E-11;6,981317007977691E-13;1,0000000000010667E-10
222;9,85E-10;3,0000000000002636E-11;5,235987755983449E-13;-1,0000000000000069E-10
222,1;9,89E-10;4,0000000000002137E-11;6,981317007977691E-13;1,0000000000000069E-10
222,2;9,93E-10;4,0000000000002137E-11;6,981317007977691E-13;0
222,3;9,96E-10;2,9999999999994106E-11;5,23598775598196E-13;-1,0000000000005757E-10
222,4;1,00E-09;4,0000000000002137E-11;6,981317007977691E-13;1,0000000000008599E-10
222,5;1,00E-09;0;0;-4,000000000000441E-10
222,6;1,01E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
222,7;1,01E-09;0;0;-1,0000000000001103E-09
222,8;1,01E-09;0;0;0
222,9;1,02E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
223;1,02E-09;0;0;-1,0000000000001103E-09
223,1;1,02E-09;0;0;0
223,2;1,03E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
223,3;1,03E-09;0;0;-9,99999999999826E-10
223,4;1,03E-09;0;0;0
223,5;1,04E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
223,6;1,04E-09;0;0;-1,0000000000001103E-09
223,7;1,04E-09;0;0;0
223,8;1,05E-09;9,999999999997899E-11;1,7453292519939629E-12;9,999999999995625E-10
223,9;1,05E-09;0;0;-9,999999999998468E-10
224;1,05E-09;0;0;0
224,1;1,06E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
224,2;1,06E-09;0;0;-1,0000000000001103E-09
224,3;1,07E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
224,4;1,07E-09;0;0;-9,999999999998261E-10
224,5;1,07E-09;0;0;0
224,6;1,08E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
224,7;1,08E-09;0;0;-1,0000000000001103E-09
224,8;1,08E-09;0;0;0
224,9;1,08E-09;0;0;0
225;1,09E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
225,1;1,09E-09;0;0;-1,0000000000001103E-09
225,2;1,09E-09;0;0;0
225,3;1,10E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
225,4;1,10E-09;0;0;-9,999999999998261E-10
225,5;1,10E-09;0;0;0
225,6;1,11E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
225,7;1,11E-09;0;0;-1,000000000000131E-09
225,8;1,11E-09;0;0;0
225,9;1,12E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
226;1,12E-09;0;0;-1,0000000000001103E-09
226,1;1,12E-09;0;0;0
226,2;1,13E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
226,3;1,13E-09;0;0;-9,99999999999826E-10
226,4;1,13E-09;0;0;0
226,5;1,14E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
226,6;1,14E-09;0;0;-1,0000000000001103E-09
226,7;1,14E-09;0;0;0
226,8;1,15E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
226,9;1,15E-09;0;0;-9,999999999998261E-10
227;1,15E-09;0;0;0
227,1;1,15E-09;0;0;0
227,2;1,16E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
227,3;1,16E-09;0;0;-9,99999999999826E-10
227,4;1,16E-09;0;0;0
227,5;1,17E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
227,6;1,17E-09;0;0;-1,000000000000131E-09
227,7;1,17E-09;0;0;0
227,8;1,18E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
227,9;1,18E-09;0;0;-9,999999999998261E-10
228;1,18E-09;0;0;0
228,1;1,19E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
228,2;1,19E-09;0;0;-1,0000000000001103E-09
228,3;1,19E-09;0;0;0
228,4;1,19E-09;0;0;0
228,5;1,20E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
228,6;1,20E-09;0;0;-1,0000000000001103E-09
228,7;1,20E-09;0;0;0
228,8;1,21E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
228,9;1,21E-09;0;0;-9,999999999998261E-10
229;1,21E-09;0;0;0
229,1;1,21E-09;0;0;0
229,2;1,22E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
229,3;1,22E-09;0;0;-9,99999999999826E-10
229,4;1,22E-09;0;0;0
229,5;1,23E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
229,6;1,23E-09;0;0;-1,000000000000131E-09
229,7;1,23E-09;0;0;0
229,8;1,23E-09;0;0;0
229,9;1,24E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
230;1,24E-09;0;0;-1,0000000000001103E-09
230,1;1,24E-09;0;0;0
230,2;1,25E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
230,3;1,25E-09;0;0;-9,99999999999826E-10
230,4;1,25E-09;0;0;0
230,5;1,25E-09;0;0;0
230,6;1,26E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
230,7;1,26E-09;0;0;-1,0000000000001103E-09
230,8;1,26E-09;0;0;0
230,9;1,27E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
231;1,27E-09;0;0;-1,0000000000001103E-09
231,1;1,27E-09;0;0;0
231,2;1,27E-09;0;0;0
231,3;1,28E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
231,4;1,28E-09;0;0;-9,999999999998261E-10
231,5;1,28E-09;0;0;0
231,6;1,28E-09;0;0;0
231,7;1,29E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
231,8;1,29E-09;0;0;-9,999999999998466E-10
231,9;1,29E-09;0;0;0
232;1,30E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
232,1;1,30E-09;0;0;-1,0000000000001103E-09
232,2;1,30E-09;0;0;0
232,3;1,30E-09;0;0;0
232,4;1,31E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
232,5;1,31E-09;0;0;-1,0000000000001103E-09
232,6;1,31E-09;0;0;0
232,7;1,31E-09;0;0;0
232,8;1,32E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
232,9;1,32E-09;0;0;-9,999999999998261E-10
233;1,32E-09;0;0;0
233,1;1,32E-09;0;0;0
233,2;1,33E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
233,3;1,33E-09;0;0;-9,99999999999826E-10
233,4;1,33E-09;0;0;0
233,5;1,33E-09;0;0;0
233,6;1,34E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
233,7;1,34E-09;0;0;-1,0000000000001103E-09
233,8;1,34E-09;0;0;0
233,9;1,34E-09;0;0;0
234;1,35E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
234,1;1,35E-09;0;0;-1,000000000000131E-09
234,2;1,35E-09;0;0;0
234,3;1,35E-09;0;0;0
234,4;1,36E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
234,5;1,36E-09;0;0;-1,0000000000001103E-09
234,6;1,36E-09;0;0;0
234,7;1,36E-09;0;0;0
234,8;1,37E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
234,9;1,37E-09;0;0;-9,999999999998261E-10
235;1,37E-09;0;0;0
235,1;1,37E-09;0;0;0
235,2;1,38E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
235,3;1,38E-09;0;0;-9,99999999999826E-10
235,4;1,38E-09;0;0;0
235,5;1,38E-09;0;0;0
235,6;1,39E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
235,7;1,39E-09;0;0;-1,0000000000001103E-09
235,8;1,39E-09;0;0;0
235,9;1,39E-09;0;0;0
236;1,40E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
236,1;1,40E-09;0;0;-1,0000000000001103E-09
236,2;1,40E-09;0;0;0
236,3;1,40E-09;0;0;0
236,4;1,41E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
236,5;1,41E-09;0;0;-1,000000000000131E-09
236,6;1,41E-09;0;0;0
236,7;1,41E-09;0;0;0
236,8;1,42E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
236,9;1,42E-09;0;0;-9,999999999998261E-10
237;1,42E-09;0;0;0
237,1;1,42E-09;0;0;0
237,2;1,42E-09;0;0;0
237,3;1,43E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
237,4;1,43E-09;0;0;-9,999999999998261E-10
237,5;1,43E-09;0;0;0
237,6;1,43E-09;0;0;0
237,7;1,44E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
237,8;1,44E-09;0;0;-9,99999999999826E-10
237,9;1,44E-09;0;0;0
238;1,44E-09;0;0;0
238,1;1,44E-09;0;0;0
238,2;1,45E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
238,3;1,45E-09;0;0;-9,99999999999826E-10
238,4;1,45E-09;0;0;0
238,5;1,45E-09;0;0;0
238,6;1,46E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
238,7;1,46E-09;0;0;-1,0000000000001103E-09
238,8;1,46E-09;0;0;0
238,9;1,46E-09;0;0;0
239;1,46E-09;0;0;0
239,1;1,47E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
239,2;1,47E-09;0;0;-1,000000000000131E-09
239,3;1,47E-09;0;0;0
239,4;1,47E-09;0;0;0
239,5;1,48E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
239,6;1,48E-09;0;0;-1,0000000000001103E-09
239,7;1,48E-09;0;0;0
239,8;1,48E-09;0;0;0
239,9;1,48E-09;0;0;0
240;1,49E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
240,1;1,49E-09;0;0;-1,0000000000001103E-09
240,2;1,49E-09;0;0;0
240,3;1,49E-09;0;0;0
240,4;1,49E-09;0;0;0
240,5;1,50E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
240,6;1,50E-09;0;0;-1,0000000000001103E-09
240,7;1,50E-09;0;0;0
240,8;1,50E-09;0;0;0
240,9;1,51E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
241;1,51E-09;0;0;-1,0000000000001103E-09
241,1;1,51E-09;0;0;0
241,2;1,51E-09;0;0;0
241,3;1,51E-09;0;0;0
241,4;1,52E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
241,5;1,52E-09;0;0;-1,0000000000001103E-09
241,6;1,52E-09;0;0;0
241,7;1,52E-09;0;0;0
241,8;1,52E-09;0;0;0
241,9;1,53E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
242;1,53E-09;0;0;-1,000000000000131E-09
242,1;1,53E-09;0;0;0
242,2;1,53E-09;0;0;0
242,3;1,53E-09;0;0;0
242,4;1,54E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
242,5;1,54E-09;0;0;-1,0000000000001103E-09
242,6;1,54E-09;0;0;0
242,7;1,54E-09;0;0;0
242,8;1,54E-09;0;0;0
242,9;1,55E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
243;1,55E-09;0;0;-1,0000000000001103E-09
243,1;1,55E-09;0;0;0
243,2;1,55E-09;0;0;0
243,3;1,55E-09;0;0;0
243,4;1,56E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
243,5;1,56E-09;0;0;-1,0000000000001103E-09
243,6;1,56E-09;0;0;0
243,7;1,56E-09;0;0;0
243,8;1,56E-09;0;0;0
243,9;1,56E-09;0;0;0
244;1,57E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
244,1;1,57E-09;0;0;-1,0000000000001103E-09
244,2;1,57E-09;0;0;0
244,3;1,57E-09;0;0;0
244,4;1,57E-09;0;0;0
244,5;1,58E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
244,6;1,58E-09;0;0;-1,0000000000001103E-09
244,7;1,58E-09;0;0;0
244,8;1,58E-09;0;0;0
244,9;1,58E-09;0;0;0
245;1,59E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
245,1;1,59E-09;0;0;-1,000000000000131E-09
245,2;1,59E-09;0;0;0
245,3;1,59E-09;0;0;0
245,4;1,59E-09;0;0;0
245,5;1,59E-09;0;0;0
245,6;1,60E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
245,7;1,60E-09;0;0;-1,0000000000001103E-09
245,8;1,60E-09;0;0;0
245,9;1,60E-09;0;0;0
246;1,60E-09;0;0;0
246,1;1,61E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
246,2;1,61E-09;0;0;-1,0000000000001103E-09
246,3;1,61E-09;0;0;0
246,4;1,61E-09;0;0;0
246,5;1,61E-09;0;0;0
246,6;1,61E-09;0;0;0
246,7;1,62E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
246,8;1,62E-09;0;0;-9,99999999999826E-10
246,9;1,62E-09;0;0;0
247;1,62E-09;0;0;0
247,1;1,62E-09;0;0;0
247,2;1,63E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
247,3;1,63E-09;0;0;-9,99999999999826E-10
247,4;1,63E-09;0;0;0
247,5;1,63E-09;0;0;0
247,6;1,63E-09;0;0;0
247,7;1,63E-09;0;0;0
247,8;1,64E-09;9,999999999997692E-11;1,7453292519939267E-12;9,999999999995418E-10
247,9;1,64E-09;0;0;-9,999999999998261E-10
248;1,64E-09;0;0;0
248,1;1,64E-09;0;0;0
248,2;1,64E-09;0;0;0
248,3;1,64E-09;0;0;0
248,4;1,65E-09;1,0000000000000741E-10;1,7453292519944588E-12;1,000000000000131E-09
248,5;1,65E-09;0;0;-1,000000000000131E-09
248,6;1,65E-09;0;0;0
248,7;1,65E-09;0;0;0
248,8;1,65E-09;0;0;0
248,9;1,65E-09;0;0;0
249;1,66E-09;1,0000000000000534E-10;1,7453292519944227E-12;1,0000000000001103E-09
249,1;1,66E-09;0;0;-1,0000000000001103E-09
250,1;1,67E-09;9,999999999999965E-12;1,7453292519943235E-13;9,999999999999965E-12
250,2;1,68E-09;1,0000000000000534E-10;1,7453292519944227E-12;9,000000000001049E-10
251,2;1,69E-09;9,999999999999965E-12;1,7453292519943235E-13;-9,000000000000538E-11
251,3;1,69E-09;0;0;-9,999999999997692E-11
252,3;1,71E-09;2,0000000000000138E-11;3,490658503988683E-13;2,0000000000000138E-11
252,4;1,71E-09;0;0;-2,0000000000001275E-10
253,4;1,72E-09;9,999999999999965E-12;1,7453292519943235E-13;9,999999999999965E-12
253,5;1,73E-09;1,0000000000000534E-10;1,7453292519944227E-12;9,000000000001049E-10
254,5;1,74E-09;9,999999999999965E-12;1,7453292519943235E-13;-9,000000000000538E-11
254,6;1,74E-09;0;0;-1,0000000000000534E-10
255,6;1,76E-09;1,999999999999993E-11;3,490658503988647E-13;1,999999999999993E-11
255,7;1,76E-09;0;0;-2,0000000000001068E-10
256,7;1,77E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
256,8;1,77E-09;0;0;-9,999999999997899E-11
257,8;1,78E-09;9,999999999999965E-12;1,7453292519943235E-13;9,999999999999965E-12
257,9;1,79E-09;1,0000000000003376E-10;1,7453292519949189E-12;9,000000000006449E-10
258,9;1,80E-09;9,999999999999965E-12;1,7453292519943235E-13;-9,00000000000338E-11
259;1,80E-09;0;0;-9,999999999997692E-11
260;1,81E-09;9,999999999999965E-12;1,7453292519943235E-13;9,999999999999965E-12
260,1;1,81E-09;0;0;-9,999999999997692E-11
261,1;1,83E-09;2,0000000000000138E-11;3,490658503988683E-13;2,0000000000000138E-11
261,2;1,83E-09;0;0;-2,000000000000696E-10
262,2;1,84E-09;9,999999999999965E-12;1,7453292519943235E-13;9,999999999999965E-12
262,3;1,84E-09;0;0;-9,999999999997692E-11
263,3;1,85E-09;9,999999999999965E-12;1,7453292519943235E-13;9,999999999999965E-12
263,4;1,85E-09;0;0;-1,0000000000003376E-10
264,4;1,86E-09;9,999999999999965E-12;1,7453292519943235E-13;9,999999999999965E-12
264,5;1,86E-09;0;0;-9,999999999997692E-11
265,5;1,87E-09;9,999999999999965E-12;1,7453292519943235E-13;9,999999999999965E-12
265,6;1,88E-09;9,999999999997899E-11;1,7453292519939629E-12;8,999999999995856E-10
266,6;1,89E-09;9,999999999999759E-12;1,7453292519942874E-13;-8,999999999997923E-11
266,7;1,89E-09;0;0;-1,000000000000317E-10
267,7;1,90E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
267,8;1,90E-09;0;0;-9,999999999997899E-11
268,8;1,91E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
268,9;1,91E-09;0;0;-1,000000000000317E-10
269,9;1,92E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
270;1,92E-09;0;0;-9,999999999997899E-11
271;1,93E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
271,1;1,93E-09;0;0;-9,999999999997899E-11
272,1;1,94E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
272,2;1,94E-09;0;0;-1,000000000000317E-10
273,2;1,95E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
273,3;1,95E-09;0;0;-9,999999999997899E-11
274,3;1,96E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
274,4;1,96E-09;0;0;-1,000000000000317E-10
275,4;1,97E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
275,5;1,97E-09;0;0;-9,999999999997899E-11
276,5;1,98E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
276,6;1,98E-09;0;0;-9,999999999997899E-11
277,6;1,98E-09;0;0;0
277,7;1,98E-09;0;0;0
278,7;1,99E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
278,8;1,99E-09;0;0;-9,999999999997485E-11
279,8;2,00E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
279,9;2,00E-09;0;0;-1,0000000000003583E-10
280,9;2,01E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
281;2,01E-09;0;0;-9,999999999997485E-11
282;2,02E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
282,1;2,02E-09;0;0;-9,999999999997899E-11
283,1;2,02E-09;0;0;0
283,2;2,02E-09;0;0;0
284,2;2,03E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
284,3;2,03E-09;0;0;-9,999999999997485E-11
285,3;2,04E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
285,4;2,04E-09;0;0;-1,0000000000003583E-10
286,4;2,04E-09;0;0;0
286,5;2,04E-09;0;0;0
287,5;2,05E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
287,6;2,05E-09;0;0;-9,999999999997899E-11
288,6;2,06E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
288,7;2,06E-09;0;0;-1,000000000000317E-10
289,7;2,06E-09;0;0;0
289,8;2,06E-09;0;0;0
290,8;2,07E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
290,9;2,07E-09;0;0;-1,0000000000003583E-10
291,9;2,08E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
292;2,08E-09;0;0;-9,999999999997485E-11
293;2,08E-09;0;0;0
293,1;2,08E-09;0;0;0
294,1;2,09E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
294,2;2,09E-09;0;0;-1,0000000000003583E-10
295,2;2,09E-09;0;0;0
295,3;2,09E-09;0;0;0
296,3;2,10E-09;1,0000000000000172E-11;1,7453292519943596E-13;1,0000000000000172E-11
296,4;2,10E-09;0;0;-1,0000000000003583E-10
297,4;2,10E-09;0;0;0
297,5;2,10E-09;0;0;0
298,5;2,11E-09;9,999999999999759E-12;1,7453292519942874E-13;9,999999999999759E-12
298,6;2,11E-09;0;0;-9,999999999997485E-11
299,6;2,11E-09;0;0;0
299,7;2,11E-09;0;0;0
