Time;Strain;Strain Derivative;Reduced Relaxation Function;Reduced Relaxation Function Derivative;Elastic Response;Elastic Response Derivative;Stress
242.5;0.06;0;0.841364626;-0.000176935;1.82552;0;1.535927952
242.6;0.06;0;0.841346937;-0.000176852;1.82552;0;1.53589566
242.7;0.06;0;0.841329256;-0.000176769;1.82552;0;1.535863383
242.8;0.06;0;0.841311583;-0.000176687;1.82552;0;1.535831121
242.9;0.06;0;0.841293918;-0.000176604;1.82552;0;1.535798874
243;0.06;0;0.841276262;-0.000176521;1.82552;0;1.535766642
243.1;0.06;0;0.841258614;-0.000176439;1.82552;0;1.535734425
243.2;0.06;0;0.841240974;-0.000176356;1.82552;0;1.535702224
243.3;0.06;0;0.841223343;-0.000176274;1.82552;0;1.535670037
243.4;0.06;0;0.84120572;-0.000176191;1.82552;0;1.535637865
243.5;0.06;0;0.841188105;-0.000176109;1.82552;0;1.535605709
243.6;0.06;0;0.841170498;-0.000176026;1.82552;0;1.535573567
243.7;0.06;0;0.841152899;-0.000175944;1.82552;0;1.535541441
243.8;0.06;0;0.841135309;-0.000175862;1.82552;0;1.535509329
243.9;0.06;0;0.841117727;-0.00017578;1.82552;0;1.535477233
244;0.06;0;0.841100153;-0.000175697;1.82552;0;1.535445152
244.1;0.06;0;0.841082587;-0.000175615;1.82552;0;1.535413085
244.2;0.06;0;0.84106503;-0.000175533;1.82552;0;1.535381034
244.3;0.06;0;0.841047481;-0.000175451;1.82552;0;1.535348997
244.4;0.06;0;0.84102994;-0.000175369;1.82552;0;1.535316976
244.5;0.06;0;0.841012407;-0.000175287;1.82552;0;1.535284969
244.6;0.06;0;0.840994883;-0.000175205;1.82552;0;1.535252978
244.7;0.06;0;0.840977366;-0.000175123;1.82552;0;1.535221001
244.8;0.06;0;0.840959858;-0.000175041;1.82552;0;1.53518904
244.9;0.06;0;0.840942358;-0.000174959;1.82552;0;1.535157093
245;0.06;0;0.840924866;-0.000174877;1.82552;0;1.535125162
245.1;0.06;0;0.840907383;-0.000174795;1.82552;0;1.535093245
245.2;0.06;0;0.840889907;-0.000174714;1.82552;0;1.535061343
245.3;0.06;0;0.84087244;-0.000174632;1.82552;0;1.535029456
245.4;0.06;0;0.840854981;-0.00017455;1.82552;0;1.534997584
245.5;0.06;0;0.84083753;-0.000174469;1.82552;0;1.534965727
245.6;0.06;0;0.840820087;-0.000174387;1.82552;0;1.534933885
245.7;0.06;0;0.840802652;-0.000174305;1.82552;0;1.534902058
245.8;0.06;0;0.840785226;-0.000174224;1.82552;0;1.534870246
245.9;0.06;0;0.840767808;-0.000174142;1.82552;0;1.534838448
246;0.06;0;0.840750397;-0.000174061;1.82552;0;1.534806665
246.1;0.06;0;0.840732995;-0.00017398;1.82552;0;1.534774898
246.2;0.06;0;0.840715601;-0.000173898;1.82552;0;1.534743145
246.3;0.06;0;0.840698216;-0.000173817;1.82552;0;1.534711407
246.4;0.06;0;0.840680838;-0.000173736;1.82552;0;1.534679684
246.5;0.06;0;0.840663469;-0.000173654;1.82552;0;1.534647975
246.6;0.06;0;0.840646107;-0.000173573;1.82552;0;1.534616282
246.7;0.06;0;0.840628754;-0.000173492;1.82552;0;1.534584603
246.8;0.06;0;0.840611409;-0.000173411;1.82552;0;1.534552939
246.9;0.06;0;0.840594072;-0.00017333;1.82552;0;1.53452129
247;0.06;0;0.840576743;-0.000173248;1.82552;0;1.534489656
247.1;0.06;0;0.840559422;-0.000173167;1.82552;0;1.534458036
247.2;0.06;0;0.84054211;-0.000173086;1.82552;0;1.534426432
247.3;0.06;0;0.840524805;-0.000173005;1.82552;0;1.534394842
247.4;0.06;0;0.840507508;-0.000172925;1.82552;0;1.534363267
247.5;0.06;0;0.84049022;-0.000172844;1.82552;0;1.534331706
247.6;0.06;0;0.84047294;-0.000172763;1.82552;0;1.534300161
247.7;0.06;0;0.840455667;-0.000172682;1.82552;0;1.53426863
247.8;0.06;0;0.840438403;-0.000172601;1.82552;0;1.534237114
247.9;0.06;0;0.840421147;-0.000172521;1.82552;0;1.534205613
248;0.06;0;0.840403899;-0.00017244;1.82552;0;1.534174126
248.1;0.06;0;0.840386659;-0.000172359;1.82552;0;1.534142654
248.2;0.06;0;0.840369427;-0.000172279;1.82552;0;1.534111197
248.3;0.06;0;0.840352203;-0.000172198;1.82552;0;1.534079754
248.4;0.06;0;0.840334988;-0.000172117;1.82552;0;1.534048327
248.5;0.06;0;0.84031778;-0.000172037;1.82552;0;1.534016914
248.6;0.06;0;0.84030058;-0.000171956;1.82552;0;1.533985515
248.7;0.06;0;0.840283389;-0.000171876;1.82552;0;1.533954132
248.8;0.06;0;0.840266205;-0.000171796;1.82552;0;1.533922763
248.9;0.06;0;0.84024903;-0.000171715;1.82552;0;1.533891408
249;0.06;0;0.840231862;-0.000171635;1.82552;0;1.533860069
249.1;0.06;0;0.840214703;-0.000171555;1.82552;0;1.533828744
249.2;0.06;0;0.840197551;-0.000171474;1.82552;0;1.533797433
249.3;0.06;0;0.840180408;-0.000171394;1.82552;0;1.533766138
249.4;0.06;0;0.840163272;-0.000171314;1.82552;0;1.533734857
249.5;0.06;0;0.840146145;-0.000171234;1.82552;0;1.53370359
249.6;0.06;0;0.840129025;-0.000171154;1.82552;0;1.533672338
249.7;0.06;0;0.840111914;-0.000171074;1.82552;0;1.533641101
249.8;0.06;0;0.840094811;-0.000170994;1.82552;0;1.533609879
249.9;0.06;0;0.840077715;-0.000170914;1.82552;0;1.533578671
250;0.06;0;0.840060628;-0.000170834;1.82552;0;1.533547477
250.1;0.06;0;0.840043548;-0.000170754;1.82552;0;1.533516299
250.2;0.06;0;0.840026477;-0.000170674;1.82552;0;1.533485134
250.3;0.06;0;0.840009414;-0.000170594;1.82552;0;1.533453985
250.4;0.06;0;0.839992358;-0.000170515;1.82552;0;1.53342285
250.5;0.06;0;0.839975311;-0.000170435;1.82552;0;1.533391729
250.6;0.06;0;0.839958271;-0.000170355;1.82552;0;1.533360623
250.7;0.06;0;0.83994124;-0.000170275;1.82552;0;1.533329532
250.8;0.06;0;0.839924216;-0.000170196;1.82552;0;1.533298455
250.9;0.06;0;0.839907201;-0.000170116;1.82552;0;1.533267393
251;0.06;0;0.839890193;-0.000170037;1.82552;0;1.533236345
251.1;0.06;0;0.839873193;-0.000169957;1.82552;0;1.533205312
251.2;0.06;0;0.839856201;-0.000169878;1.82552;0;1.533174293
251.3;0.06;0;0.839839218;-0.000169798;1.82552;0;1.533143289
251.4;0.06;0;0.839822242;-0.000169719;1.82552;0;1.533112299
251.5;0.06;0;0.839805274;-0.000169639;1.82552;0;1.533081324
251.6;0.06;0;0.839788314;-0.00016956;1.82552;0;1.533050363
251.7;0.06;0;0.839771362;-0.000169481;1.82552;0;1.533019417
251.8;0.06;0;0.839754418;-0.000169401;1.82552;0;1.532988485
251.9;0.06;0;0.839737482;-0.000169322;1.82552;0;1.532957567
252;0.06;0;0.839720553;-0.000169243;1.82552;0;1.532926665
252.1;0.06;0;0.839703633;-0.000169164;1.82552;0;1.532895776
252.2;0.06;0;0.839686721;-0.000169085;1.82552;0;1.532864902
252.3;0.06;0;0.839669816;-0.000169006;1.82552;0;1.532834043
252.4;0.06;0;0.839652919;-0.000168927;1.82552;0;1.532803198
252.5;0.06;0;0.839636031;-0.000168848;1.82552;0;1.532772367
252.6;0.06;0;0.83961915;-0.000168769;1.82552;0;1.532741551
252.7;0.06;0;0.839602277;-0.00016869;1.82552;0;1.532710749
252.8;0.06;0;0.839585412;-0.000168611;1.82552;0;1.532679961
252.9;0.06;0;0.839568555;-0.000168532;1.82552;0;1.532649188
253;0.06;0;0.839551706;-0.000168453;1.82552;0;1.53261843
253.1;0.06;0;0.839534864;-0.000168374;1.82552;0;1.532587685
253.2;0.06;0;0.839518031;-0.000168296;1.82552;0;1.532556955
253.3;0.06;0;0.839501205;-0.000168217;1.82552;0;1.53252624
253.4;0.06;0;0.839484387;-0.000168138;1.82552;0;1.532495539
253.5;0.06;0;0.839467577;-0.00016806;1.82552;0;1.532464852
253.6;0.06;0;0.839450775;-0.000167981;1.82552;0;1.532434179
253.7;0.06;0;0.839433981;-0.000167902;1.82552;0;1.532403521
253.8;0.06;0;0.839417195;-0.000167824;1.82552;0;1.532372878
253.9;0.06;0;0.839400416;-0.000167745;1.82552;0;1.532342248
254;0.06;0;0.839383646;-0.000167667;1.82552;0;1.532311633
254.1;0.06;0;0.839366883;-0.000167589;1.82552;0;1.532281032
254.2;0.06;0;0.839350128;-0.00016751;1.82552;0;1.532250446
254.3;0.06;0;0.839333381;-0.000167432;1.82552;0;1.532219874
254.4;0.06;0;0.839316642;-0.000167354;1.82552;0;1.532189316
254.5;0.06;0;0.83929991;-0.000167275;1.82552;0;1.532158772
254.6;0.06;0;0.839283187;-0.000167197;1.82552;0;1.532128243
254.7;0.06;0;0.839266471;-0.000167119;1.82552;0;1.532097728
254.8;0.06;0;0.839249763;-0.000167041;1.82552;0;1.532067227
254.9;0.06;0;0.839233063;-0.000166963;1.82552;0;1.53203674
255;0.06;0;0.83921637;-0.000166885;1.82552;0;1.532006268
255.1;0.06;0;0.839199686;-0.000166807;1.82552;0;1.53197581
255.2;0.06;0;0.839183009;-0.000166729;1.82552;0;1.531945367
255.3;0.06;0;0.83916634;-0.000166651;1.82552;0;1.531914937
255.4;0.06;0;0.839149679;-0.000166573;1.82552;0;1.531884522
255.5;0.06;0;0.839133025;-0.000166495;1.82552;0;1.531854121
255.6;0.06;0;0.83911638;-0.000166417;1.82552;0;1.531823734
255.7;0.06;0;0.839099742;-0.000166339;1.82552;0;1.531793361
255.8;0.06;0;0.839083112;-0.000166261;1.82552;0;1.531763003
255.9;0.06;0;0.83906649;-0.000166183;1.82552;0;1.531732659
256;0.06;0;0.839049875;-0.000166106;1.82552;0;1.531702329
256.1;0.06;0;0.839033269;-0.000166028;1.82552;0;1.531672013
256.2;0.06;0;0.83901667;-0.00016595;1.82552;0;1.531641711
256.3;0.06;0;0.839000079;-0.000165873;1.82552;0;1.531611424
256.4;0.06;0;0.838983495;-0.000165795;1.82552;0;1.53158115
256.5;0.06;0;0.83896692;-0.000165718;1.82552;0;1.531550891
256.6;0.06;0;0.838950352;-0.00016564;1.82552;0;1.531520646
256.7;0.06;0;0.838933792;-0.000165563;1.82552;0;1.531490415
256.8;0.06;0;0.838917239;-0.000165485;1.82552;0;1.531460198
256.9;0.06;0;0.838900694;-0.000165408;1.82552;0;1.531429996
257;0.06;0;0.838884158;-0.000165331;1.82552;0;1.531399807
257.1;0.06;0;0.838867628;-0.000165253;1.82552;0;1.531369633
257.2;0.06;0;0.838851107;-0.000165176;1.82552;0;1.531339473
257.3;0.06;0;0.838834593;-0.000165099;1.82552;0;1.531309327
257.4;0.06;0;0.838818087;-0.000165022;1.82552;0;1.531279194
257.5;0.06;0;0.838801589;-0.000164944;1.82552;0;1.531249076
257.6;0.06;0;0.838785098;-0.000164867;1.82552;0;1.531218973
257.7;0.06;0;0.838768615;-0.00016479;1.82552;0;1.531188883
257.8;0.06;0;0.83875214;-0.000164713;1.82552;0;1.531158807
257.9;0.06;0;0.838735673;-0.000164636;1.82552;0;1.531128745
258;0.06;0;0.838719213;-0.000164559;1.82552;0;1.531098698
258.1;0.06;0;0.838702761;-0.000164482;1.82552;0;1.531068664
258.2;0.06;0;0.838686317;-0.000164405;1.82552;0;1.531038645
258.3;0.06;0;0.83866988;-0.000164328;1.82552;0;1.531008639
258.4;0.06;0;0.838653451;-0.000164251;1.82552;0;1.530978648
258.5;0.06;0;0.83863703;-0.000164175;1.82552;0;1.53094867
258.6;0.06;0;0.838620616;-0.000164098;1.82552;0;1.530918707
258.7;0.06;0;0.83860421;-0.000164021;1.82552;0;1.530888758
258.8;0.06;0;0.838587812;-0.000163944;1.82552;0;1.530858822
258.9;0.06;0;0.838571421;-0.000163868;1.82552;0;1.530828901
259;0.06;0;0.838555038;-0.000163791;1.82552;0;1.530798993
259.1;0.06;0;0.838538663;-0.000163715;1.82552;0;1.5307691
259.2;0.06;0;0.838522295;-0.000163638;1.82552;0;1.530739221
259.3;0.06;0;0.838505935;-0.000163561;1.82552;0;1.530709355
259.4;0.06;0;0.838489583;-0.000163485;1.82552;0;1.530679504
259.5;0.06;0;0.838473238;-0.000163409;1.82552;0;1.530649666
259.6;0.06;0;0.838456901;-0.000163332;1.82552;0;1.530619842
259.7;0.06;0;0.838440572;-0.000163256;1.82552;0;1.530590033
259.8;0.06;0;0.83842425;-0.000163179;1.82552;0;1.530560237
259.9;0.06;0;0.838407936;-0.000163103;1.82552;0;1.530530455
260;0.06;0;0.83839163;-0.000163027;1.82552;0;1.530500688
260.1;0.06;0;0.838375331;-0.000162951;1.82552;0;1.530470934
260.2;0.06;0;0.838359039;-0.000162874;1.82552;0;1.530441194
260.3;0.06;0;0.838342756;-0.000162798;1.82552;0;1.530411468
260.4;0.06;0;0.83832648;-0.000162722;1.82552;0;1.530381755
260.5;0.06;0;0.838310211;-0.000162646;1.82552;0;1.530352057
260.6;0.06;0;0.838293951;-0.00016257;1.82552;0;1.530322373
260.7;0.06;0;0.838277697;-0.000162494;1.82552;0;1.530292702
260.8;0.06;0;0.838261452;-0.000162418;1.82552;0;1.530263046
260.9;0.06;0;0.838245214;-0.000162342;1.82552;0;1.530233403
261;0.06;0;0.838228983;-0.000162266;1.82552;0;1.530203774
261.1;0.06;0;0.838212761;-0.00016219;1.82552;0;1.530174159
261.2;0.06;0;0.838196545;-0.000162114;1.82552;0;1.530144558
261.3;0.06;0;0.838180338;-0.000162039;1.82552;0;1.53011497
261.4;0.06;0;0.838164138;-0.000161963;1.82552;0;1.530085397
261.5;0.06;0;0.838147945;-0.000161887;1.82552;0;1.530055837
261.6;0.06;0;0.83813176;-0.000161811;1.82552;0;1.530026291
261.7;0.06;0;0.838115583;-0.000161736;1.82552;0;1.529996759
261.8;0.06;0;0.838099413;-0.00016166;1.82552;0;1.529967241
261.9;0.06;0;0.838083251;-0.000161584;1.82552;0;1.529937736
262;0.06;0;0.838067096;-0.000161509;1.82552;0;1.529908246
262.1;0.06;0;0.838050949;-0.000161433;1.82552;0;1.529878769
262.2;0.06;0;0.83803481;-0.000161358;1.82552;0;1.529849306
262.3;0.06;0;0.838018678;-0.000161282;1.82552;0;1.529819856
262.4;0.06;0;0.838002553;-0.000161207;1.82552;0;1.529790421
262.5;0.06;0;0.837986436;-0.000161132;1.82552;0;1.529760999
262.6;0.06;0;0.837970327;-0.000161056;1.82552;0;1.529731591
262.7;0.06;0;0.837954225;-0.000160981;1.82552;0;1.529702197
262.8;0.06;0;0.837938131;-0.000160906;1.82552;0;1.529672816
262.9;0.06;0;0.837922044;-0.00016083;1.82552;0;1.529643449
263;0.06;0;0.837905964;-0.000160755;1.82552;0;1.529614096
263.1;0.06;0;0.837889893;-0.00016068;1.82552;0;1.529584757
263.2;0.06;0;0.837873828;-0.000160605;1.82552;0;1.529555431
263.3;0.06;0;0.837857772;-0.00016053;1.82552;0;1.529526119
263.4;0.06;0;0.837841722;-0.000160455;1.82552;0;1.529496821
263.5;0.06;0;0.837825681;-0.00016038;1.82552;0;1.529467537
263.6;0.06;0;0.837809647;-0.000160305;1.82552;0;1.529438266
263.7;0.06;0;0.83779362;-0.00016023;1.82552;0;1.529409009
263.8;0.06;0;0.837777601;-0.000160155;1.82552;0;1.529379765
263.9;0.06;0;0.837761589;-0.00016008;1.82552;0;1.529350536
264;0.06;0;0.837745585;-0.000160005;1.82552;0;1.52932132
264.1;0.06;0;0.837729588;-0.00015993;1.82552;0;1.529292117
264.2;0.06;0;0.837713599;-0.000159856;1.82552;0;1.529262928
264.3;0.06;0;0.837697617;-0.000159781;1.82552;0;1.529233753
264.4;0.06;0;0.837681642;-0.000159706;1.82552;0;1.529204592
264.5;0.06;0;0.837665676;-0.000159631;1.82552;0;1.529175444
264.6;0.06;0;0.837649716;-0.000159557;1.82552;0;1.52914631
264.7;0.06;0;0.837633764;-0.000159482;1.82552;0;1.529117189
264.8;0.06;0;0.83761782;-0.000159408;1.82552;0;1.529088082
264.9;0.06;0;0.837601883;-0.000159333;1.82552;0;1.529058989
265;0.06;0;0.837585953;-0.000159258;1.82552;0;1.529029909
265.1;0.06;0;0.837570031;-0.000159184;1.82552;0;1.529000843
265.2;0.06;0;0.837554116;-0.00015911;1.82552;0;1.52897179
265.3;0.06;0;0.837538209;-0.000159035;1.82552;0;1.528942751
265.4;0.06;0;0.837522309;-0.000158961;1.82552;0;1.528913726
265.5;0.06;0;0.837506417;-0.000158887;1.82552;0;1.528884714
265.6;0.06;0;0.837490532;-0.000158812;1.82552;0;1.528855716
265.7;0.06;0;0.837474654;-0.000158738;1.82552;0;1.528826731
265.8;0.06;0;0.837458784;-0.000158664;1.82552;0;1.52879776
265.9;0.06;0;0.837442922;-0.00015859;1.82552;0;1.528768802
266;0.06;0;0.837427066;-0.000158515;1.82552;0;1.528739858
266.1;0.06;0;0.837411219;-0.000158441;1.82552;0;1.528710928
266.2;0.06;0;0.837395378;-0.000158367;1.82552;0;1.528682011
266.3;0.06;0;0.837379545;-0.000158293;1.82552;0;1.528653107
266.4;0.06;0;0.83736372;-0.000158219;1.82552;0;1.528624217
266.5;0.06;0;0.837347901;-0.000158145;1.82552;0;1.528595341
266.6;0.06;0;0.837332091;-0.000158071;1.82552;0;1.528566478
266.7;0.06;0;0.837316287;-0.000157997;1.82552;0;1.528537628
266.8;0.06;0;0.837300491;-0.000157923;1.82552;0;1.528508792
266.9;0.06;0;0.837284702;-0.00015785;1.82552;0;1.52847997
267;0.06;0;0.837268921;-0.000157776;1.82552;0;1.528451161
267.1;0.06;0;0.837253147;-0.000157702;1.82552;0;1.528422365
267.2;0.06;0;0.837237381;-0.000157628;1.82552;0;1.528393583
267.3;0.06;0;0.837221622;-0.000157555;1.82552;0;1.528364815
267.4;0.06;0;0.83720587;-0.000157481;1.82552;0;1.52833606
267.5;0.06;0;0.837190125;-0.000157407;1.82552;0;1.528307318
267.6;0.06;0;0.837174388;-0.000157334;1.82552;0;1.52827859
267.7;0.06;0;0.837158659;-0.00015726;1.82552;0;1.528249875
267.8;0.06;0;0.837142936;-0.000157187;1.82552;0;1.528221173
267.9;0.06;0;0.837127221;-0.000157113;1.82552;0;1.528192485
268;0.06;0;0.837111514;-0.00015704;1.82552;0;1.528163811
268.1;0.06;0;0.837095814;-0.000156966;1.82552;0;1.52813515
268.2;0.06;0;0.837080121;-0.000156893;1.82552;0;1.528106502
268.3;0.06;0;0.837064435;-0.000156819;1.82552;0;1.528077867
268.4;0.06;0;0.837048757;-0.000156746;1.82552;0;1.528049246
268.5;0.06;0;0.837033086;-0.000156673;1.82552;0;1.528020639
268.6;0.06;0;0.837017422;-0.000156599;1.82552;0;1.527992045
268.7;0.06;0;0.837001766;-0.000156526;1.82552;0;1.527963464
268.8;0.06;0;0.836986117;-0.000156453;1.82552;0;1.527934896
268.9;0.06;0;0.836970475;-0.00015638;1.82552;0;1.527906342
269;0.06;0;0.836954841;-0.000156307;1.82552;0;1.527877801
269.1;0.06;0;0.836939214;-0.000156234;1.82552;0;1.527849274
269.2;0.06;0;0.836923594;-0.000156161;1.82552;0;1.52782076
269.3;0.06;0;0.836907982;-0.000156088;1.82552;0;1.527792259
269.4;0.06;0;0.836892377;-0.000156015;1.82552;0;1.527763771
269.5;0.06;0;0.836876779;-0.000155942;1.82552;0;1.527735297
269.6;0.06;0;0.836861188;-0.000155869;1.82552;0;1.527706836
269.7;0.06;0;0.836845605;-0.000155796;1.82552;0;1.527678389
269.8;0.06;0;0.836830029;-0.000155723;1.82552;0;1.527649955
269.9;0.06;0;0.83681446;-0.00015565;1.82552;0;1.527621534
270;0.06;0;0.836798899;-0.000155577;1.82552;0;1.527593126
270.1;0.06;0;0.836783345;-0.000155505;1.82552;0;1.527564732
270.2;0.06;0;0.836767798;-0.000155432;1.82552;0;1.527536351
270.3;0.06;0;0.836752259;-0.000155359;1.82552;0;1.527507983
270.4;0.06;0;0.836736726;-0.000155287;1.82552;0;1.527479628
270.5;0.06;0;0.836721201;-0.000155214;1.82552;0;1.527451287
270.6;0.06;0;0.836705683;-0.000155142;1.82552;0;1.527422959
270.7;0.06;0;0.836690173;-0.000155069;1.82552;0;1.527394644
270.8;0.06;0;0.83667467;-0.000154996;1.82552;0;1.527366343
270.9;0.06;0;0.836659174;-0.000154924;1.82552;0;1.527338055
271;0.06;0;0.836643685;-0.000154852;1.82552;0;1.52730978
271.1;0.06;0;0.836628203;-0.000154779;1.82552;0;1.527281518
271.2;0.06;0;0.836612729;-0.000154707;1.82552;0;1.527253269
271.3;0.06;0;0.836597262;-0.000154634;1.82552;0;1.527225034
271.4;0.06;0;0.836581802;-0.000154562;1.82552;0;1.527196811
271.5;0.06;0;0.836566349;-0.00015449;1.82552;0;1.527168602
271.6;0.06;0;0.836550904;-0.000154418;1.82552;0;1.527140406
271.7;0.06;0;0.836535466;-0.000154345;1.82552;0;1.527112224
271.8;0.06;0;0.836520035;-0.000154273;1.82552;0;1.527084054
271.9;0.06;0;0.836504611;-0.000154201;1.82552;0;1.527055898
272;0.06;0;0.836489195;-0.000154129;1.82552;0;1.527027755
272.1;0.06;0;0.836473785;-0.000154057;1.82552;0;1.526999625
272.2;0.06;0;0.836458383;-0.000153985;1.82552;0;1.526971508
272.3;0.06;0;0.836442988;-0.000153913;1.82552;0;1.526943404
272.4;0.06;0;0.836427601;-0.000153841;1.82552;0;1.526915314
272.5;0.06;0;0.83641222;-0.000153769;1.82552;0;1.526887236
272.6;0.06;0;0.836396847;-0.000153697;1.82552;0;1.526859172
272.7;0.06;0;0.836381481;-0.000153625;1.82552;0;1.526831121
272.8;0.06;0;0.836366122;-0.000153553;1.82552;0;1.526803083
272.9;0.06;0;0.83635077;-0.000153482;1.82552;0;1.526775058
273;0.06;0;0.836335426;-0.00015341;1.82552;0;1.526747046
273.1;0.06;0;0.836320088;-0.000153338;1.82552;0;1.526719047
273.2;0.06;0;0.836304758;-0.000153266;1.82552;0;1.526691062
273.3;0.06;0;0.836289435;-0.000153195;1.82552;0;1.526663089
273.4;0.06;0;0.836274119;-0.000153123;1.82552;0;1.52663513
273.5;0.06;0;0.83625881;-0.000153052;1.82552;0;1.526607183
273.6;0.06;0;0.836243509;-0.00015298;1.82552;0;1.52657925
273.7;0.06;0;0.836228214;-0.000152909;1.82552;0;1.52655133
273.8;0.06;0;0.836212927;-0.000152837;1.82552;0;1.526523422
273.9;0.06;0;0.836197647;-0.000152766;1.82552;0;1.526495528
274;0.06;0;0.836182374;-0.000152694;1.82552;0;1.526467647
274.1;0.06;0;0.836167108;-0.000152623;1.82552;0;1.526439779
274.2;0.06;0;0.836151849;-0.000152551;1.82552;0;1.526411924
274.3;0.06;0;0.836136598;-0.00015248;1.82552;0;1.526384082
274.4;0.06;0;0.836121353;-0.000152409;1.82552;0;1.526356253
274.5;0.06;0;0.836106116;-0.000152338;1.82552;0;1.526328437
274.6;0.06;0;0.836090886;-0.000152266;1.82552;0;1.526300634
274.7;0.06;0;0.836075663;-0.000152195;1.82552;0;1.526272844
274.8;0.06;0;0.836060447;-0.000152124;1.82552;0;1.526245067
274.9;0.06;0;0.836045238;-0.000152053;1.82552;0;1.526217303
275;0.06;0;0.836030036;-0.000151982;1.82552;0;1.526189552
275.1;0.06;0;0.836014842;-0.000151911;1.82552;0;1.526161814
275.2;0.06;0;0.835999654;-0.00015184;1.82552;0;1.526134088
275.3;0.06;0;0.835984474;-0.000151769;1.82552;0;1.526106376
275.4;0.06;0;0.8359693;-0.000151698;1.82552;0;1.526078677
275.5;0.06;0;0.835954134;-0.000151627;1.82552;0;1.526050991
275.6;0.06;0;0.835938975;-0.000151556;1.82552;0;1.526023318
275.7;0.06;0;0.835923823;-0.000151485;1.82552;0;1.525995657
275.8;0.06;0;0.835908678;-0.000151414;1.82552;0;1.52596801
275.9;0.06;0;0.83589354;-0.000151343;1.82552;0;1.525940375
276;0.06;0;0.835878409;-0.000151273;1.82552;0;1.525912754
276.1;0.06;0;0.835863286;-0.000151202;1.82552;0;1.525885145
276.2;0.06;0;0.835848169;-0.000151131;1.82552;0;1.525857549
276.3;0.06;0;0.835833059;-0.000151061;1.82552;0;1.525829966
276.4;0.06;0;0.835817957;-0.00015099;1.82552;0;1.525802397
276.5;0.06;0;0.835802861;-0.000150919;1.82552;0;1.525774839
276.6;0.06;0;0.835787773;-0.000150849;1.82552;0;1.525747295
276.7;0.06;0;0.835772692;-0.000150778;1.82552;0;1.525719764
276.8;0.06;0;0.835757617;-0.000150708;1.82552;0;1.525692246
276.9;0.06;0;0.83574255;-0.000150637;1.82552;0;1.52566474
277;0.06;0;0.83572749;-0.000150567;1.82552;0;1.525637247
277.1;0.06;0;0.835712437;-0.000150496;1.82552;0;1.525609767
277.2;0.06;0;0.835697391;-0.000150426;1.82552;0;1.5255823
277.3;0.06;0;0.835682351;-0.000150356;1.82552;0;1.525554846
277.4;0.06;0;0.835667319;-0.000150285;1.82552;0;1.525527405
277.5;0.06;0;0.835652294;-0.000150215;1.82552;0;1.525499976
277.6;0.06;0;0.835637276;-0.000150145;1.82552;0;1.525472561
277.7;0.06;0;0.835622265;-0.000150075;1.82552;0;1.525445158
277.8;0.06;0;0.835607261;-0.000150005;1.82552;0;1.525417768
277.9;0.06;0;0.835592265;-0.000149934;1.82552;0;1.525390391
278;0.06;0;0.835577275;-0.000149864;1.82552;0;1.525363026
278.1;0.06;0;0.835562292;-0.000149794;1.82552;0;1.525335675
278.2;0.06;0;0.835547316;-0.000149724;1.82552;0;1.525308336
278.3;0.06;0;0.835532347;-0.000149654;1.82552;0;1.52528101
278.4;0.06;0;0.835517385;-0.000149584;1.82552;0;1.525253696
278.5;0.06;0;0.83550243;-0.000149514;1.82552;0;1.525226396
278.6;0.06;0;0.835487482;-0.000149444;1.82552;0;1.525199108
278.7;0.06;0;0.835472541;-0.000149375;1.82552;0;1.525171833
278.8;0.06;0;0.835457607;-0.000149305;1.82552;0;1.525144571
278.9;0.06;0;0.83544268;-0.000149235;1.82552;0;1.525117321
279;0.06;0;0.83542776;-0.000149165;1.82552;0;1.525090085
279.1;0.06;0;0.835412847;-0.000149095;1.82552;0;1.525062861
279.2;0.06;0;0.835397941;-0.000149026;1.82552;0;1.525035649
279.3;0.06;0;0.835383042;-0.000148956;1.82552;0;1.525008451
279.4;0.06;0;0.83536815;-0.000148886;1.82552;0;1.524981265
279.5;0.06;0;0.835353265;-0.000148817;1.82552;0;1.524954092
279.6;0.06;0;0.835338387;-0.000148747;1.82552;0;1.524926931
279.7;0.06;0;0.835323515;-0.000148678;1.82552;0;1.524899784
279.8;0.06;0;0.835308651;-0.000148608;1.82552;0;1.524872649
279.9;0.06;0;0.835293794;-0.000148539;1.82552;0;1.524845526
280;0.06;0;0.835278943;-0.000148469;1.82552;0;1.524818417
280.1;0.06;0;0.8352641;-0.0001484;1.82552;0;1.52479132
280.2;0.06;0;0.835249263;-0.00014833;1.82552;0;1.524764235
280.3;0.06;0;0.835234434;-0.000148261;1.82552;0;1.524737164
280.4;0.06;0;0.835219611;-0.000148192;1.82552;0;1.524710104
280.5;0.06;0;0.835204795;-0.000148122;1.82552;0;1.524683058
280.6;0.06;0;0.835189987;-0.000148053;1.82552;0;1.524656024
280.7;0.06;0;0.835175185;-0.000147984;1.82552;0;1.524629003
280.8;0.06;0;0.83516039;-0.000147915;1.82552;0;1.524601995
280.9;0.06;0;0.835145602;-0.000147846;1.82552;0;1.524574999
281;0.06;0;0.835130821;-0.000147776;1.82552;0;1.524548016
281.1;0.06;0;0.835116047;-0.000147707;1.82552;0;1.524521045
281.2;0.06;0;0.835101279;-0.000147638;1.82552;0;1.524494087
281.3;0.06;0;0.835086519;-0.000147569;1.82552;0;1.524467142
