Time;Strain;Strain Derivative;Reduced Relaxation Function;Reduced Relaxation Function Derivative;Elastic Response;Elastic Response Derivative;Stress
483;0.06;0;0.695823826;-0.000145577;2.28012;0;1.586561821
483.1;0.06;0;0.69580927;-0.000145537;2.28012;0;1.586528632
483.2;0.06;0;0.695794718;-0.000145498;2.28012;0;1.586495453
483.3;0.06;0;0.69578017;-0.000145459;2.28012;0;1.586462282
483.4;0.06;0;0.695765626;-0.00014542;2.28012;0;1.58642912
483.5;0.06;0;0.695751086;-0.000145381;2.28012;0;1.586395967
483.6;0.06;0;0.69573655;-0.000145341;2.28012;0;1.586362823
483.7;0.06;0;0.695722018;-0.000145302;2.28012;0;1.586329688
483.8;0.06;0;0.69570749;-0.000145263;2.28012;0;1.586296562
483.9;0.06;0;0.695692965;-0.000145224;2.28012;0;1.586263444
484;0.06;0;0.695678445;-0.000145185;2.28012;0;1.586230336
484.1;0.06;0;0.695663928;-0.000145146;2.28012;0;1.586197237
484.2;0.06;0;0.695649416;-0.000145106;2.28012;0;1.586164146
484.3;0.06;0;0.695634907;-0.000145067;2.28012;0;1.586131065
484.4;0.06;0;0.695620402;-0.000145028;2.28012;0;1.586097992
484.5;0.06;0;0.695605902;-0.000144989;2.28012;0;1.586064928
484.6;0.06;0;0.695591405;-0.00014495;2.28012;0;1.586031873
484.7;0.06;0;0.695576912;-0.000144911;2.28012;0;1.585998828
484.8;0.06;0;0.695562422;-0.000144872;2.28012;0;1.585965791
484.9;0.06;0;0.695547937;-0.000144833;2.28012;0;1.585932763
485;0.06;0;0.695533456;-0.000144794;2.28012;0;1.585899743
485.1;0.06;0;0.695518978;-0.000144755;2.28012;0;1.585866733
485.2;0.06;0;0.695504505;-0.000144716;2.28012;0;1.585833732
485.3;0.06;0;0.695490035;-0.000144677;2.28012;0;1.585800739
485.4;0.06;0;0.69547557;-0.000144638;2.28012;0;1.585767756
485.5;0.06;0;0.695461108;-0.000144599;2.28012;0;1.585734781
485.6;0.06;0;0.69544665;-0.00014456;2.28012;0;1.585701816
485.7;0.06;0;0.695432196;-0.000144521;2.28012;0;1.585668859
485.8;0.06;0;0.695417746;-0.000144482;2.28012;0;1.585635911
485.9;0.06;0;0.6954033;-0.000144443;2.28012;0;1.585602972
486;0.06;0;0.695388857;-0.000144404;2.28012;0;1.585570041
486.1;0.06;0;0.695374419;-0.000144365;2.28012;0;1.58553712
486.2;0.06;0;0.695359984;-0.000144326;2.28012;0;1.585504208
486.3;0.06;0;0.695345554;-0.000144287;2.28012;0;1.585471304
486.4;0.06;0;0.695331127;-0.000144248;2.28012;0;1.585438409
486.5;0.06;0;0.695316704;-0.000144209;2.28012;0;1.585405523
486.6;0.06;0;0.695302285;-0.00014417;2.28012;0;1.585372646
486.7;0.06;0;0.69528787;-0.000144131;2.28012;0;1.585339778
486.8;0.06;0;0.695273459;-0.000144092;2.28012;0;1.585306919
486.9;0.06;0;0.695259052;-0.000144054;2.28012;0;1.585274069
487;0.06;0;0.695244648;-0.000144015;2.28012;0;1.585241227
487.1;0.06;0;0.695230249;-0.000143976;2.28012;0;1.585208395
487.2;0.06;0;0.695215853;-0.000143937;2.28012;0;1.585175571
487.3;0.06;0;0.695201461;-0.000143898;2.28012;0;1.585142756
487.4;0.06;0;0.695187073;-0.000143859;2.28012;0;1.58510995
487.5;0.06;0;0.695172689;-0.000143821;2.28012;0;1.585077152
487.6;0.06;0;0.695158309;-0.000143782;2.28012;0;1.585044364
487.7;0.06;0;0.695143933;-0.000143743;2.28012;0;1.585011584
487.8;0.06;0;0.695129561;-0.000143704;2.28012;0;1.584978814
487.9;0.06;0;0.695115192;-0.000143666;2.28012;0;1.584946052
488;0.06;0;0.695100827;-0.000143627;2.28012;0;1.584913299
488.1;0.06;0;0.695086467;-0.000143588;2.28012;0;1.584880554
488.2;0.06;0;0.69507211;-0.000143549;2.28012;0;1.584847819
488.3;0.06;0;0.695057757;-0.000143511;2.28012;0;1.584815092
488.4;0.06;0;0.695043408;-0.000143472;2.28012;0;1.584782375
488.5;0.06;0;0.695029062;-0.000143433;2.28012;0;1.584749666
488.6;0.06;0;0.695014721;-0.000143395;2.28012;0;1.584716966
488.7;0.06;0;0.695000383;-0.000143356;2.28012;0;1.584684274
488.8;0.06;0;0.69498605;-0.000143317;2.28012;0;1.584651592
488.9;0.06;0;0.69497172;-0.000143279;2.28012;0;1.584618918
489;0.06;0;0.694957394;-0.00014324;2.28012;0;1.584586253
489.1;0.06;0;0.694943072;-0.000143201;2.28012;0;1.584553597
489.2;0.06;0;0.694928754;-0.000143163;2.28012;0;1.58452095
489.3;0.06;0;0.694914439;-0.000143124;2.28012;0;1.584488312
489.4;0.06;0;0.694900129;-0.000143086;2.28012;0;1.584455682
489.5;0.06;0;0.694885822;-0.000143047;2.28012;0;1.584423061
489.6;0.06;0;0.694871519;-0.000143008;2.28012;0;1.584390449
489.7;0.06;0;0.694857221;-0.00014297;2.28012;0;1.584357846
489.8;0.06;0;0.694842925;-0.000142931;2.28012;0;1.584325251
489.9;0.06;0;0.694828634;-0.000142893;2.28012;0;1.584292666
490;0.06;0;0.694814347;-0.000142854;2.28012;0;1.584260089
490.1;0.06;0;0.694800063;-0.000142816;2.28012;0;1.584227521
490.2;0.06;0;0.694785784;-0.000142777;2.28012;0;1.584194961
490.3;0.06;0;0.694771508;-0.000142739;2.28012;0;1.584162411
490.4;0.06;0;0.694757236;-0.0001427;2.28012;0;1.584129869
490.5;0.06;0;0.694742968;-0.000142662;2.28012;0;1.584097336
490.6;0.06;0;0.694728704;-0.000142623;2.28012;0;1.584064812
490.7;0.06;0;0.694714443;-0.000142585;2.28012;0;1.584032296
490.8;0.06;0;0.694700187;-0.000142546;2.28012;0;1.58399979
490.9;0.06;0;0.694685934;-0.000142508;2.28012;0;1.583967292
491;0.06;0;0.694671685;-0.00014247;2.28012;0;1.583934803
491.1;0.06;0;0.69465744;-0.000142431;2.28012;0;1.583902322
491.2;0.06;0;0.694643199;-0.000142393;2.28012;0;1.583869851
491.3;0.06;0;0.694628962;-0.000142354;2.28012;0;1.583837388
491.4;0.06;0;0.694614728;-0.000142316;2.28012;0;1.583804934
491.5;0.06;0;0.694600498;-0.000142278;2.28012;0;1.583772488
491.6;0.06;0;0.694586272;-0.000142239;2.28012;0;1.583740052
491.7;0.06;0;0.69457205;-0.000142201;2.28012;0;1.583707624
491.8;0.06;0;0.694557832;-0.000142163;2.28012;0;1.583675205
491.9;0.06;0;0.694543618;-0.000142124;2.28012;0;1.583642794
492;0.06;0;0.694529407;-0.000142086;2.28012;0;1.583610393
492.1;0.06;0;0.694515201;-0.000142048;2.28012;0;1.583578
492.2;0.06;0;0.694500998;-0.000142009;2.28012;0;1.583545615
492.3;0.06;0;0.694486799;-0.000141971;2.28012;0;1.58351324
492.4;0.06;0;0.694472604;-0.000141933;2.28012;0;1.583480873
492.5;0.06;0;0.694458412;-0.000141894;2.28012;0;1.583448515
492.6;0.06;0;0.694444225;-0.000141856;2.28012;0;1.583416166
492.7;0.06;0;0.694430041;-0.000141818;2.28012;0;1.583383826
492.8;0.06;0;0.694415861;-0.00014178;2.28012;0;1.583351494
492.9;0.06;0;0.694401685;-0.000141741;2.28012;0;1.583319171
493;0.06;0;0.694387513;-0.000141703;2.28012;0;1.583286856
493.1;0.06;0;0.694373345;-0.000141665;2.28012;0;1.583254551
493.2;0.06;0;0.69435918;-0.000141627;2.28012;0;1.583222254
493.3;0.06;0;0.694345019;-0.000141589;2.28012;0;1.583189965
493.4;0.06;0;0.694330862;-0.00014155;2.28012;0;1.583157686
493.5;0.06;0;0.694316709;-0.000141512;2.28012;0;1.583125415
493.6;0.06;0;0.69430256;-0.000141474;2.28012;0;1.583093153
493.7;0.06;0;0.694288414;-0.000141436;2.28012;0;1.583060899
493.8;0.06;0;0.694274273;-0.000141398;2.28012;0;1.583028655
493.9;0.06;0;0.694260135;-0.00014136;2.28012;0;1.582996419
494;0.06;0;0.694246001;-0.000141322;2.28012;0;1.582964191
494.1;0.06;0;0.69423187;-0.000141283;2.28012;0;1.582931973
494.2;0.06;0;0.694217744;-0.000141245;2.28012;0;1.582899763
494.3;0.06;0;0.694203621;-0.000141207;2.28012;0;1.582867561
494.4;0.06;0;0.694189503;-0.000141169;2.28012;0;1.582835369
494.5;0.06;0;0.694175388;-0.000141131;2.28012;0;1.582803185
494.6;0.06;0;0.694161276;-0.000141093;2.28012;0;1.58277101
494.7;0.06;0;0.694147169;-0.000141055;2.28012;0;1.582738843
494.8;0.06;0;0.694133065;-0.000141017;2.28012;0;1.582706685
494.9;0.06;0;0.694118966;-0.000140979;2.28012;0;1.582674536
495;0.06;0;0.69410487;-0.000140941;2.28012;0;1.582642395
495.1;0.06;0;0.694090777;-0.000140903;2.28012;0;1.582610263
495.2;0.06;0;0.694076689;-0.000140865;2.28012;0;1.58257814
495.3;0.06;0;0.694062604;-0.000140827;2.28012;0;1.582546026
495.4;0.06;0;0.694048524;-0.000140789;2.28012;0;1.58251392
495.5;0.06;0;0.694034447;-0.000140751;2.28012;0;1.582481822
495.6;0.06;0;0.694020373;-0.000140713;2.28012;0;1.582449734
495.7;0.06;0;0.694006304;-0.000140675;2.28012;0;1.582417654
495.8;0.06;0;0.693992238;-0.000140637;2.28012;0;1.582385583
495.9;0.06;0;0.693978177;-0.000140599;2.28012;0;1.58235352
496;0.06;0;0.693964119;-0.000140561;2.28012;0;1.582321466
496.1;0.06;0;0.693950064;-0.000140523;2.28012;0;1.582289421
496.2;0.06;0;0.693936014;-0.000140486;2.28012;0;1.582257384
496.3;0.06;0;0.693921967;-0.000140448;2.28012;0;1.582225356
496.4;0.06;0;0.693907924;-0.00014041;2.28012;0;1.582193336
496.5;0.06;0;0.693893885;-0.000140372;2.28012;0;1.582161326
496.6;0.06;0;0.69387985;-0.000140334;2.28012;0;1.582129323
496.7;0.06;0;0.693865818;-0.000140296;2.28012;0;1.58209733
496.8;0.06;0;0.693851791;-0.000140258;2.28012;0;1.582065345
496.9;0.06;0;0.693837767;-0.000140221;2.28012;0;1.582033369
497;0.06;0;0.693823747;-0.000140183;2.28012;0;1.582001401
497.1;0.06;0;0.69380973;-0.000140145;2.28012;0;1.581969442
497.2;0.06;0;0.693795718;-0.000140107;2.28012;0;1.581937492
497.3;0.06;0;0.693781709;-0.000140069;2.28012;0;1.58190555
497.4;0.06;0;0.693767704;-0.000140032;2.28012;0;1.581873617
497.5;0.06;0;0.693753702;-0.000139994;2.28012;0;1.581841692
497.6;0.06;0;0.693739705;-0.000139956;2.28012;0;1.581809776
497.7;0.06;0;0.693725711;-0.000139918;2.28012;0;1.581777869
497.8;0.06;0;0.693711721;-0.000139881;2.28012;0;1.58174597
497.9;0.06;0;0.693697735;-0.000139843;2.28012;0;1.58171408
498;0.06;0;0.693683753;-0.000139805;2.28012;0;1.581682198
498.1;0.06;0;0.693669774;-0.000139768;2.28012;0;1.581650325
498.2;0.06;0;0.693655799;-0.00013973;2.28012;0;1.581618461
498.3;0.06;0;0.693641828;-0.000139692;2.28012;0;1.581586605
498.4;0.06;0;0.693627861;-0.000139655;2.28012;0;1.581554758
498.5;0.06;0;0.693613897;-0.000139617;2.28012;0;1.581522919
498.6;0.06;0;0.693599937;-0.000139579;2.28012;0;1.581491089
498.7;0.06;0;0.693585981;-0.000139542;2.28012;0;1.581459268
498.8;0.06;0;0.693572029;-0.000139504;2.28012;0;1.581427455
498.9;0.06;0;0.693558081;-0.000139466;2.28012;0;1.581395651
499;0.06;0;0.693544136;-0.000139429;2.28012;0;1.581363855
499.1;0.06;0;0.693530195;-0.000139391;2.28012;0;1.581332068
499.2;0.06;0;0.693516258;-0.000139354;2.28012;0;1.581300289
499.3;0.06;0;0.693502324;-0.000139316;2.28012;0;1.581268519
499.4;0.06;0;0.693488394;-0.000139278;2.28012;0;1.581236758
499.5;0.06;0;0.693474468;-0.000139241;2.28012;0;1.581205005
499.6;0.06;0;0.693460546;-0.000139203;2.28012;0;1.581173261
499.7;0.06;0;0.693446628;-0.000139166;2.28012;0;1.581141525
499.8;0.06;0;0.693432713;-0.000139128;2.28012;0;1.581109798
499.9;0.06;0;0.693418802;-0.000139091;2.28012;0;1.581078079
500;0.06;0;0.693404895;-0.000139053;2.28012;0;1.581046369
500.1;0.06;0;0.693390991;-0.000139016;2.28012;0;1.581014667
500.2;0.06;0;0.693377092;-0.000138978;2.28012;0;1.580982974
500.3;0.06;0;0.693363196;-0.000138941;2.28012;0;1.58095129
500.4;0.06;0;0.693349304;-0.000138903;2.28012;0;1.580919614
500.5;0.06;0;0.693335415;-0.000138866;2.28012;0;1.580887947
500.6;0.06;0;0.69332153;-0.000138828;2.28012;0;1.580856288
500.7;0.06;0;0.693307649;-0.000138791;2.28012;0;1.580824638
500.8;0.06;0;0.693293772;-0.000138754;2.28012;0;1.580792996
500.9;0.06;0;0.693279899;-0.000138716;2.28012;0;1.580761363
501;0.06;0;0.693266029;-0.000138679;2.28012;0;1.580729738
501.1;0.06;0;0.693252163;-0.000138641;2.28012;0;1.580698122
501.2;0.06;0;0.693238301;-0.000138604;2.28012;0;1.580666514
501.3;0.06;0;0.693224442;-0.000138567;2.28012;0;1.580634915
501.4;0.06;0;0.693210587;-0.000138529;2.28012;0;1.580603325
501.5;0.06;0;0.693196736;-0.000138492;2.28012;0;1.580571743
501.6;0.06;0;0.693182889;-0.000138454;2.28012;0;1.580540169
501.7;0.06;0;0.693169046;-0.000138417;2.28012;0;1.580508604
501.8;0.06;0;0.693155206;-0.00013838;2.28012;0;1.580477048
501.9;0.06;0;0.69314137;-0.000138342;2.28012;0;1.5804455
502;0.06;0;0.693127537;-0.000138305;2.28012;0;1.58041396
502.1;0.06;0;0.693113709;-0.000138268;2.28012;0;1.580382429
502.2;0.06;0;0.693099884;-0.000138231;2.28012;0;1.580350907
502.3;0.06;0;0.693086062;-0.000138193;2.28012;0;1.580319393
502.4;0.06;0;0.693072245;-0.000138156;2.28012;0;1.580287887
502.5;0.06;0;0.693058431;-0.000138119;2.28012;0;1.58025639
502.6;0.06;0;0.693044621;-0.000138082;2.28012;0;1.580224902
502.7;0.06;0;0.693030815;-0.000138044;2.28012;0;1.580193422
502.8;0.06;0;0.693017012;-0.000138007;2.28012;0;1.58016195
502.9;0.06;0;0.693003213;-0.00013797;2.28012;0;1.580130487
503;0.06;0;0.692989418;-0.000137933;2.28012;0;1.580099032
503.1;0.06;0;0.692975627;-0.000137896;2.28012;0;1.580067586
503.2;0.06;0;0.692961839;-0.000137858;2.28012;0;1.580036149
503.3;0.06;0;0.692948055;-0.000137821;2.28012;0;1.58000472
503.4;0.06;0;0.692934275;-0.000137784;2.28012;0;1.579973299
503.5;0.06;0;0.692920498;-0.000137747;2.28012;0;1.579941887
503.6;0.06;0;0.692906726;-0.00013771;2.28012;0;1.579910483
503.7;0.06;0;0.692892956;-0.000137673;2.28012;0;1.579879088
503.8;0.06;0;0.692879191;-0.000137635;2.28012;0;1.579847701
503.9;0.06;0;0.692865429;-0.000137598;2.28012;0;1.579816323
504;0.06;0;0.692851671;-0.000137561;2.28012;0;1.579784953
504.1;0.06;0;0.692837917;-0.000137524;2.28012;0;1.579753592
504.2;0.06;0;0.692824167;-0.000137487;2.28012;0;1.579722239
504.3;0.06;0;0.69281042;-0.00013745;2.28012;0;1.579690894
504.4;0.06;0;0.692796677;-0.000137413;2.28012;0;1.579659558
504.5;0.06;0;0.692782937;-0.000137376;2.28012;0;1.579628231
504.6;0.06;0;0.692769201;-0.000137339;2.28012;0;1.579596912
504.7;0.06;0;0.692755469;-0.000137302;2.28012;0;1.579565601
504.8;0.06;0;0.692741741;-0.000137265;2.28012;0;1.579534299
504.9;0.06;0;0.692728016;-0.000137228;2.28012;0;1.579503005
505;0.06;0;0.692714296;-0.000137191;2.28012;0;1.57947172
505.1;0.06;0;0.692700578;-0.000137154;2.28012;0;1.579440443
505.2;0.06;0;0.692686865;-0.000137117;2.28012;0;1.579409174
505.3;0.06;0;0.692673155;-0.00013708;2.28012;0;1.579377914
505.4;0.06;0;0.692659449;-0.000137043;2.28012;0;1.579346662
505.5;0.06;0;0.692645746;-0.000137006;2.28012;0;1.579315419
505.6;0.06;0;0.692632048;-0.000136969;2.28012;0;1.579284185
505.7;0.06;0;0.692618353;-0.000136932;2.28012;0;1.579252958
505.8;0.06;0;0.692604661;-0.000136895;2.28012;0;1.57922174
505.9;0.06;0;0.692590974;-0.000136858;2.28012;0;1.579190531
506;0.06;0;0.69257729;-0.000136821;2.28012;0;1.57915933
506.1;0.06;0;0.692563609;-0.000136784;2.28012;0;1.579128137
506.2;0.06;0;0.692549933;-0.000136747;2.28012;0;1.579096953
506.3;0.06;0;0.69253626;-0.000136711;2.28012;0;1.579065777
506.4;0.06;0;0.692522591;-0.000136674;2.28012;0;1.579034609
506.5;0.06;0;0.692508925;-0.000136637;2.28012;0;1.57900345
506.6;0.06;0;0.692495263;-0.0001366;2.28012;0;1.5789723
506.7;0.06;0;0.692481605;-0.000136563;2.28012;0;1.578941157
506.8;0.06;0;0.692467951;-0.000136526;2.28012;0;1.578910024
506.9;0.06;0;0.6924543;-0.00013649;2.28012;0;1.578878898
507;0.06;0;0.692440653;-0.000136453;2.28012;0;1.578847781
507.1;0.06;0;0.692427009;-0.000136416;2.28012;0;1.578816672
507.2;0.06;0;0.69241337;-0.000136379;2.28012;0;1.578785572
507.3;0.06;0;0.692399733;-0.000136342;2.28012;0;1.57875448
507.4;0.06;0;0.692386101;-0.000136306;2.28012;0;1.578723397
507.5;0.06;0;0.692372472;-0.000136269;2.28012;0;1.578692322
507.6;0.06;0;0.692358847;-0.000136232;2.28012;0;1.578661255
507.7;0.06;0;0.692345226;-0.000136195;2.28012;0;1.578630196
507.8;0.06;0;0.692331608;-0.000136159;2.28012;0;1.578599146
507.9;0.06;0;0.692317994;-0.000136122;2.28012;0;1.578568105
508;0.06;0;0.692304384;-0.000136085;2.28012;0;1.578537072
508.1;0.06;0;0.692290777;-0.000136049;2.28012;0;1.578506047
508.2;0.06;0;0.692277174;-0.000136012;2.28012;0;1.57847503
508.3;0.06;0;0.692263575;-0.000135975;2.28012;0;1.578444022
508.4;0.06;0;0.692249979;-0.000135939;2.28012;0;1.578413022
508.5;0.06;0;0.692236387;-0.000135902;2.28012;0;1.578382031
508.6;0.06;0;0.692222799;-0.000135865;2.28012;0;1.578351048
508.7;0.06;0;0.692209214;-0.000135829;2.28012;0;1.578320073
508.8;0.06;0;0.692195633;-0.000135792;2.28012;0;1.578289107
508.9;0.06;0;0.692182056;-0.000135755;2.28012;0;1.578258149
509;0.06;0;0.692168482;-0.000135719;2.28012;0;1.578227199
509.1;0.06;0;0.692154912;-0.000135682;2.28012;0;1.578196258
509.2;0.06;0;0.692141345;-0.000135646;2.28012;0;1.578165325
509.3;0.06;0;0.692127783;-0.000135609;2.28012;0;1.5781344
509.4;0.06;0;0.692114224;-0.000135572;2.28012;0;1.578103484
509.5;0.06;0;0.692100668;-0.000135536;2.28012;0;1.578072576
509.6;0.06;0;0.692087116;-0.000135499;2.28012;0;1.578041676
509.7;0.06;0;0.692073568;-0.000135463;2.28012;0;1.578010785
509.8;0.06;0;0.692060024;-0.000135426;2.28012;0;1.577979902
509.9;0.06;0;0.692046483;-0.00013539;2.28012;0;1.577949027
510;0.06;0;0.692032946;-0.000135353;2.28012;0;1.577918161
510.1;0.06;0;0.692019412;-0.000135317;2.28012;0;1.577887303
510.2;0.06;0;0.692005883;-0.00013528;2.28012;0;1.577856453
510.3;0.06;0;0.691992356;-0.000135244;2.28012;0;1.577825612
510.4;0.06;0;0.691978834;-0.000135207;2.28012;0;1.577794779
510.5;0.06;0;0.691965315;-0.000135171;2.28012;0;1.577763954
510.6;0.06;0;0.6919518;-0.000135134;2.28012;0;1.577733138
510.7;0.06;0;0.691938288;-0.000135098;2.28012;0;1.577702329
510.8;0.06;0;0.69192478;-0.000135062;2.28012;0;1.57767153
510.9;0.06;0;0.691911276;-0.000135025;2.28012;0;1.577640738
511;0.06;0;0.691897775;-0.000134989;2.28012;0;1.577609955
511.1;0.06;0;0.691884278;-0.000134952;2.28012;0;1.57757918
511.2;0.06;0;0.691870785;-0.000134916;2.28012;0;1.577548413
511.3;0.06;0;0.691857295;-0.00013488;2.28012;0;1.577517655
511.4;0.06;0;0.691843809;-0.000134843;2.28012;0;1.577486905
511.5;0.06;0;0.691830326;-0.000134807;2.28012;0;1.577456163
511.6;0.06;0;0.691816847;-0.00013477;2.28012;0;1.57742543
511.7;0.06;0;0.691803372;-0.000134734;2.28012;0;1.577394705
511.8;0.06;0;0.691789901;-0.000134698;2.28012;0;1.577363988
511.9;0.06;0;0.691776433;-0.000134661;2.28012;0;1.57733328
512;0.06;0;0.691762968;-0.000134625;2.28012;0;1.577302579
512.1;0.06;0;0.691749508;-0.000134589;2.28012;0;1.577271887
512.2;0.06;0;0.691736051;-0.000134553;2.28012;0;1.577241204
512.3;0.06;0;0.691722597;-0.000134516;2.28012;0;1.577210528
512.4;0.06;0;0.691709147;-0.00013448;2.28012;0;1.577179861
512.5;0.06;0;0.691695701;-0.000134444;2.28012;0;1.577149202
512.6;0.06;0;0.691682259;-0.000134407;2.28012;0;1.577118551
512.7;0.06;0;0.69166882;-0.000134371;2.28012;0;1.577087909
512.8;0.06;0;0.691655384;-0.000134335;2.28012;0;1.577057275
512.9;0.06;0;0.691641953;-0.000134299;2.28012;0;1.577026649
513;0.06;0;0.691628525;-0.000134263;2.28012;0;1.576996031
513.1;0.06;0;0.6916151;-0.000134226;2.28012;0;1.576965422
513.2;0.06;0;0.691601679;-0.00013419;2.28012;0;1.576934821
513.3;0.06;0;0.691588262;-0.000134154;2.28012;0;1.576904228
513.4;0.06;0;0.691574848;-0.000134118;2.28012;0;1.576873643
513.5;0.06;0;0.691561438;-0.000134082;2.28012;0;1.576843067
513.6;0.06;0;0.691548032;-0.000134045;2.28012;0;1.576812499
513.7;0.06;0;0.691534629;-0.000134009;2.28012;0;1.576781939
513.8;0.06;0;0.69152123;-0.000133973;2.28012;0;1.576751388
513.9;0.06;0;0.691507835;-0.000133937;2.28012;0;1.576720844
514;0.06;0;0.691494443;-0.000133901;2.28012;0;1.576690309
514.1;0.06;0;0.691481055;-0.000133865;2.28012;0;1.576659782
514.2;0.06;0;0.69146767;-0.000133829;2.28012;0;1.576629263
514.3;0.06;0;0.691454289;-0.000133793;2.28012;0;1.576598753
514.4;0.06;0;0.691440911;-0.000133757;2.28012;0;1.576568251
514.5;0.06;0;0.691427538;-0.000133721;2.28012;0;1.576537757
514.6;0.06;0;0.691414167;-0.000133684;2.28012;0;1.576507271
514.7;0.06;0;0.691400801;-0.000133648;2.28012;0;1.576476794
514.8;0.06;0;0.691387438;-0.000133612;2.28012;0;1.576446324
514.9;0.06;0;0.691374078;-0.000133576;2.28012;0;1.576415863
515;0.06;0;0.691360722;-0.00013354;2.28012;0;1.57638541
515.1;0.06;0;0.69134737;-0.000133504;2.28012;0;1.576354965
515.2;0.06;0;0.691334021;-0.000133468;2.28012;0;1.576324529
515.3;0.06;0;0.691320676;-0.000133432;2.28012;0;1.576294101
515.4;0.06;0;0.691307335;-0.000133396;2.28012;0;1.576263681
515.5;0.06;0;0.691293997;-0.00013336;2.28012;0;1.576233269
515.6;0.06;0;0.691280663;-0.000133324;2.28012;0;1.576202865
515.7;0.06;0;0.691267332;-0.000133288;2.28012;0;1.57617247
515.8;0.06;0;0.691254005;-0.000133253;2.28012;0;1.576142082
515.9;0.06;0;0.691240682;-0.000133217;2.28012;0;1.576111703
516;0.06;0;0.691227362;-0.000133181;2.28012;0;1.576081332
516.1;0.06;0;0.691214046;-0.000133145;2.28012;0;1.57605097
516.2;0.06;0;0.691200733;-0.000133109;2.28012;0;1.576020615
516.3;0.06;0;0.691187424;-0.000133073;2.28012;0;1.575990269
516.4;0.06;0;0.691174118;-0.000133037;2.28012;0;1.575959931
516.5;0.06;0;0.691160816;-0.000133001;2.28012;0;1.575929601
516.6;0.06;0;0.691147518;-0.000132965;2.28012;0;1.575899279
516.7;0.06;0;0.691134223;-0.000132929;2.28012;0;1.575868965
516.8;0.06;0;0.691120932;-0.000132894;2.28012;0;1.57583866
516.9;0.06;0;0.691107645;-0.000132858;2.28012;0;1.575808363
517;0.06;0;0.691094361;-0.000132822;2.28012;0;1.575778074
517.1;0.06;0;0.69108108;-0.000132786;2.28012;0;1.575747793
517.2;0.06;0;0.691067803;-0.00013275;2.28012;0;1.57571752
517.3;0.06;0;0.69105453;-0.000132715;2.28012;0;1.575687255
517.4;0.06;0;0.691041261;-0.000132679;2.28012;0;1.575656999
517.5;0.06;0;0.691027994;-0.000132643;2.28012;0;1.575626751
517.6;0.06;0;0.691014732;-0.000132607;2.28012;0;1.575596511
517.7;0.06;0;0.691001473;-0.000132571;2.28012;0;1.575566279
517.8;0.06;0;0.690988218;-0.000132536;2.28012;0;1.575536055
517.9;0.06;0;0.690974966;-0.0001325;2.28012;0;1.575505839
518;0.06;0;0.690961718;-0.000132464;2.28012;0;1.575475632
518.1;0.06;0;0.690948473;-0.000132429;2.28012;0;1.575445432
518.2;0.06;0;0.690935232;-0.000132393;2.28012;0;1.575415241
518.3;0.06;0;0.690921994;-0.000132357;2.28012;0;1.575385058
518.4;0.06;0;0.69090876;-0.000132321;2.28012;0;1.575354883
518.5;0.06;0;0.69089553;-0.000132286;2.28012;0;1.575324716
518.6;0.06;0;0.690882303;-0.00013225;2.28012;0;1.575294557
518.7;0.06;0;0.69086908;-0.000132214;2.28012;0;1.575264407
518.8;0.06;0;0.69085586;-0.000132179;2.28012;0;1.575234265
518.9;0.06;0;0.690842644;-0.000132143;2.28012;0;1.57520413
519;0.06;0;0.690829432;-0.000132107;2.28012;0;1.575174004
519.1;0.06;0;0.690816223;-0.000132072;2.28012;0;1.575143886
519.2;0.06;0;0.690803017;-0.000132036;2.28012;0;1.575113776
519.3;0.06;0;0.690789816;-0.000132001;2.28012;0;1.575083674
519.4;0.06;0;0.690776617;-0.000131965;2.28012;0;1.575053581
519.5;0.06;0;0.690763423;-0.000131929;2.28012;0;1.575023495
519.6;0.06;0;0.690750231;-0.000131894;2.28012;0;1.574993418
519.7;0.06;0;0.690737044;-0.000131858;2.28012;0;1.574963348
519.8;0.06;0;0.69072386;-0.000131823;2.28012;0;1.574933287
519.9;0.06;0;0.690710679;-0.000131787;2.28012;0;1.574903234
520;0.06;0;0.690697502;-0.000131752;2.28012;0;1.574873189
520.1;0.06;0;0.690684329;-0.000131716;2.28012;0;1.574843152
520.2;0.06;0;0.690671159;-0.000131681;2.28012;0;1.574813123
520.3;0.06;0;0.690657993;-0.000131645;2.28012;0;1.574783103
520.4;0.06;0;0.69064483;-0.00013161;2.28012;0;1.57475309
520.5;0.06;0;0.690631671;-0.000131574;2.28012;0;1.574723085
520.6;0.06;0;0.690618515;-0.000131539;2.28012;0;1.574693089
520.7;0.06;0;0.690605363;-0.000131503;2.28012;0;1.574663101
520.8;0.06;0;0.690592215;-0.000131468;2.28012;0;1.57463312
520.9;0.06;0;0.69057907;-0.000131432;2.28012;0;1.574603148
521;0.06;0;0.690565928;-0.000131397;2.28012;0;1.574573184
521.1;0.06;0;0.69055279;-0.000131361;2.28012;0;1.574543228
521.2;0.06;0;0.690539656;-0.000131326;2.28012;0;1.57451328
521.3;0.06;0;0.690526525;-0.000131291;2.28012;0;1.57448334
521.4;0.06;0;0.690513398;-0.000131255;2.28012;0;1.574453408
521.5;0.06;0;0.690500274;-0.00013122;2.28012;0;1.574423485
521.6;0.06;0;0.690487154;-0.000131184;2.28012;0;1.574393569
521.7;0.06;0;0.690474037;-0.000131149;2.28012;0;1.574363661
521.8;0.06;0;0.690460924;-0.000131114;2.28012;0;1.574333762
