Time;Stress;Time;Derivative;Second Derivative
180,6;1,72315;-0,0004;0,000175097;sim
180,7;1,7226;-0,0055;0,000146667;sim
180,8;1,72314;0,0054;0,000207107;sim
180,9;1,72314;0;0,000177026;sim
181;1,72295;-0,0019;0,000166389;sim
181,1;1,72208;-0,0087;0,000128603;sim
181,2;1,72264;0,0056;0,000207756;sim
181,3;1,72238;-0,0026;0,000162237;sim
181,4;1,72276;0,0038;0,000197565;sim
181,5;1,72316;0,004;0,000198562;sim
181,6;1,7225;-0,0066;0,000139856;sim
181,7;1,7222;-0,003;0,000159669;sim
181,8;1,72228;0,0008;0,000180563;sim
181,9;1,7231;0,0082;0,000221302;sim
182;1,72288;-0,0022;0,000163817;sim
182,1;1,72224;-0,0064;0,000140573;sim
182,2;1,72272;0,0048;0,000202204;sim
182,3;1,7216;-0,0112;0,000113987;sim
182,4;1,7222;0,006;0,000208586;sim
182,5;1,72263;0,0043;0,00019912;sim
182,6;1,72236;-0,0027;0,000160528;sim
182,7;1,72132;-0,0104;0,000118132;sim
182,8;1,72213;0,0081;0,00021966;sim
182,9;1,72267;0,0054;0,00020472;sim
183;1,72234;-0,0033;0,000156884;sim
183,1;1,72233;-0,0001;0,000174342;sim
183,2;1,72118;-0,0115;0,000111781;sim
183,3;1,72208;0,009;0,000223987;sim
183,4;1,72203;-0,0005;0,000171866;sim
183,5;1,72097;-0,0106;0,000116521;sim
183,6;1,72184;0,0087;0,000221979;sim
183,7;1,72167;-0,0017;0,000165027;sim
183,8;1,72193;0,0026;0,000188422;sim
183,9;1,72186;-0,0007;0,000170306;sim
184;1,72223;0,0037;0,000194217;sim
184,1;1,7213;-0,0093;0,000123228;sim
184,2;1,72145;0,0015;0,000182016;sim
184,3;1,72095;-0,005;0,000146514;sim
184,4;1,72159;0,0064;0,000208492;sim
184,5;1,72113;-0,0046;0,000148531;sim
184,6;1,72222;0,0109;0,000232735;sim
184,7;1,72145;-0,0077;0,000131522;sim
184,8;1,72178;0,0033;0,0001912;sim
184,9;1,72111;-0,0067;0,000136808;sim
185;1,72007;-0,0104;0,000116658;sim
185,1;1,72101;0,0094;0,00022397;sim
185,2;1,72076;-0,0025;0,00015935;sim
185,3;1,72224;0,0148;0,000252979;sim
185,4;1,72083;-0,0141;9,64E-05;sim
185,5;1,72111;0,0028;0,000187771;sim
185,6;1,72002;-0,0109;0,000113575;sim
185,7;1,72133;0,0131;0,000243243;sim
185,8;1,7202;-0,0113;0,000111291;sim
185,9;1,7205;0,003;0,000188445;sim
186;1,72102;0,0052;0,000200216;sim
186,1;1,72092;-0,001;0,000166667;sim
186,2;1,72058;-0,0034;0,000153639;sim
186,3;1,72088;0,003;0,000188039;sim
186,4;1,72107;0,0019;0,000182014;sim
186,5;1,72055;-0,0052;0,000143703;sim
186,6;1,72086;0,0031;0,000188273;sim
186,7;1,72022;-0,0064;0,000137097;sim
186,8;1,72075;0,0053;0,000199893;sim
186,9;1,71986;-0,0089;0,000123523;sim
187;1,71988;0,0002;0,000172303;sim
187,1;1,7197;-0,0018;0,000161481;sim
187,2;1,71972;0,0002;0,000172118;sim
187,3;1,71955;-0,0017;0,000161844;sim
187,4;1,72025;0,007;0,000208356;sim
187,5;1,71962;-0,0063;0,000137045;sim
187,6;1,71985;0,0023;0,000182986;sim
187,7;1,71905;-0,008;0,000127807;sim
187,8;1,7192;0,0015;0,000178514;sim
187,9;1,71933;0,0013;0,00017735;sim
188;1,72032;0,0099;0,000223171;sim
188,1;1,71999;-0,0033;0,000152615;sim
188,2;1,71978;-0,0021;0,000158933;sim
188,3;1,71948;-0,003;0,000154051;sim
188,4;1,71988;0,004;0,000191263;sim
188,5;1,71964;-0,0024;0,000157082;sim
188,6;1,7193;-0,0034;0,000151676;sim
188,7;1,71974;0,0044;0,000193085;sim
188,8;1,71933;-0,0041;0,000147794;sim
188,9;1,71896;-0,0037;0,000149841;sim
189;1,71933;0,0037;0,00018906;sim
189,1;1,7192;-0,0013;0,00016242;sim
189,2;1,7191;-0,001;0,000163926;sim
189,3;1,71885;-0,0025;0,000155885;sim
189,4;1,71811;-0,0074;0,000129836;sim
189,5;1,71926;0,0115;0,000229873;sim
189,6;1,71924;-0,0002;0,000167814;sim
189,7;1,71927;0,0003;0,00017037;sim
189,8;1,71838;-0,0089;0,000121629;sim
189,9;1,71876;0,0038;0,000188689;sim
190;1,71941;0,0065;0,000202853;sim
190,1;1,71893;-0,0048;0,000143083;sim
190,2;1,71894;1,00E-04;0,000168865;sim
190,3;1,71862;-0,0032;0,000151371;sim
190,4;1,71852;-0,001;0,000162889;sim
190,5;1,71878;0,0026;0,00018177;sim
190,6;1,71855;-0,0023;0,000155872;sim
190,7;1,71893;0,0038;0,000187895;sim
190,8;1,71865;-0,0028;0,000153077;sim
190,9;1,71893;0,0028;0,00018244;sim
191;1,71797;-0,0096;0,000117183;sim
191,1;1,71924;0,0127;0,000234244;sim
191,2;1,71847;-0,0077;0,000127034;sim
191,3;1,71834;-0,0013;0,000160546;sim
191,4;1,71945;0,0111;0,000225485;sim
191,5;1,71722;-0,0223;5,03E-05;sim
191,6;1,71854;0,0132;0,000236249;sim
191,7;1,71784;-0,007;0,000130366;sim
191,8;1,71845;0,0061;0,000198849;sim
191,9;1,71769;-0,0076;0,000127092;sim
192;1,71813;0,0044;0,000189754;sim
192,1;1,71792;-0,0021;0,000155695;sim
192,2;1,71819;0,0027;0,000180679;sim
192,3;1,71787;-0,0032;0,000149791;sim
192,4;1,71803;0,0016;0,000174752;sim
192,5;1,71759;-0,0044;0,000143379;sim
192,6;1,71792;0,0033;0,000183429;sim
192,7;1,71714;-0,0078;0,000125521;sim
192,8;1,71724;0,001;0,000171265;sim
192,9;1,71787;0,0063;0,000198751;sim
193;1,71754;-0,0033;0,000148726;sim
193,1;1,71744;-0,001;0,000160603;sim
193,2;1,71739;-0,0005;0,000163117;sim
193,3;1,71745;0,0006;0,000168744;sim
193,4;1,71792;0,0047;0,000189933;sim
193,5;1,71815;0,0023;0,000177386;sim
193,6;1,71733;-0,0082;0,000122862;sim
193,7;1,71744;0,0011;0,000170984;sim
193,8;1,71741;-0,0003;0,000163646;sim
193,9;1,71713;-0,0028;0,000150621;sim
194;1,71762;0,0049;0,000190378;sim
194,1;1,71693;-0,0069;0,000129266;sim
194,2;1,71699;0,0006;0,000167959;sim
194,3;1,71775;0,0076;0,000204029;sim
194,4;1,7169;-0,0085;0,000120805;sim
194,5;1,71746;0,0056;0,000193498;sim
194,6;1,71672;-0,0074;0,000126354;sim
194,7;1,71716;0,0044;0,000187113;sim
194,8;1,71637;-0,0079;0,000123648;sim
194,9;1,71685;0,0048;0,00018898;sim
195;1,71685;0;0,000164179;sim
195,1;1,71704;0,0019;0,000173868;sim
195,2;1,71693;-0,0011;0,000158355;sim
195,3;1,7171;0,0017;0,000172662;sim
195,4;1,71645;-0,0065;0,000130457;sim
195,5;1,71621;-0,0024;0,000151437;sim
195,6;1,71618;-0,0003;0,000162134;sim
195,7;1,71572;-0,0046;0,00014;sim
195,8;1,71674;0,0102;0,000215787;sim
195,9;1,71661;-0,0013;0,000156762;sim
196;1,71664;0,0003;0,000164875;sim
196,1;1,71591;-0,0073;0,000125896;sim
196,2;1,71656;0,0065;0,000196419;sim
196,3;1,71626;-0,003;0,000147751;sim
196,4;1,71721;0,0095;0,000211548;sim
196,5;1,71646;-0,0075;0,000124617;sim
196,6;1,71633;-0,0013;0,000156202;sim
196,7;1,7156;-0,0073;0,00012551;sim
196,8;1,7159;0,003;0,00017797;sim
196,9;1,71557;-0,0033;0,00014577;sim
197;1,7157;0,0013;0,000169129;sim
197,1;1,71648;0,0078;0,000202138;sim
197,2;1,71508;-0,014;9,11E-05;sim
197,3;1,71506;-0,0002;0,000161241;sim
197,4;1,7161;0,0104;0,000215048;sim
197,5;1,71562;-0,0048;0,000137703;sim
197,6;1,71628;0,0066;0,000195531;sim
197,7;1,71604;-0,0024;0,000149746;sim
197,8;1,71579;-0,0025;0,000149163;sim
197,9;1,71517;-0,0062;0,000130325;sim
198;1,71524;0,0007;0,000165231;sim
198,1;1,71577;0,0053;0,00018845;sim
198,2;1,7148;-0,0097;0,000112405;sim
198,3;1,71501;0,0021;0,000172065;sim
198,4;1,71564;0,0063;0,000193222;sim
198,5;1,71469;-0,0095;0,000113246;sim
198,6;1,71542;0,0073;0,00019808;sim
198,7;1,71526;-0,0016;0,00015303;sim
198,8;1,71459;-0,0067;0,000127208;sim
198,9;1,71529;0,007;0,000196266;sim
199;1,71508;-0,0021;0,000150277;sim
199,1;1,71507;-1,00E-04;0,000160282;sim
199,2;1,71484;-0,0023;0,000149118;sim
199,3;1,71501;0,0017;0,000169184;sim
199,4;1,71529;0,0028;0,000174635;sim
199,5;1,71485;-0,0044;0,00013833;sim
199,6;1,71405;-0,008;0,000120161;sim
199,7;1,71553;0,0148;0,000234673;sim
199,8;1,7146;-0,0093;0,000113511;sim
199,9;1,71391;-0,0069;0,000125502;sim
200;1,71476;0,0085;0,000202709;sim
200,1;1,71471;-0,0005;0,000157472;sim
200,2;1,71371;-0,01;0,000109774;sim
200,3;1,71499;0,0128;0,000223948;sim
200,4;1,71379;-0,012;9,96E-05;sim
200,5;1,71462;0,0083;0,000201201;sim
200,6;1,7145;-0,0012;0,000153577;sim
200,7;1,71384;-0,0066;0,0001265;sim
200,8;1,71422;0,0038;0,000178411;sim
200,9;1,71445;0,0023;0,000170829;sim
201;1,71426;-0,0019;0,000149775;sim
201,1;1,7139;-0,0036;0,000141218;sim
201,2;1,71475;0,0085;0,000201496;sim
201,3;1,71432;-0,0043;0,000137587;sim
201,4;1,71415;-0,0017;0,000150473;sim
201,5;1,71393;-0,0022;0,000147908;sim
201,6;1,71391;-0,0002;0,00015779;sim
201,7;1,71389;-0,0002;0,000157711;sim
201,8;1,71371;-0,0018;0,000149677;sim
201,9;1,71448;0,0077;0,000196819;sim
202;1,71344;-0,0104;0,000106806;sim
202,1;1,71351;0,0007;0,000161867;sim
202,2;1,71402;0,0051;0,000183623;sim
202,3;1,71342;-0,006;0,000128472;sim
202,4;1,71367;0,0025;0,00017055;sim
202,5;1,71316;-0,0051;0,000132805;sim
202,6;1,7133;0,0014;0,000164933;sim
202,7;1,71378;0,0048;0,000181683;sim
202,8;1,71338;-0,004;0,00013805;sim
202,9;1,71317;-0,0021;0,000147379;sim
203;1,71296;-0,0021;0,000147306;sim
203,1;1,71296;0;0,000157609;sim
203,2;1,7141;0,0114;0,000213827;sim
203,3;1,71333;-0,0077;0,000119447;sim
203,4;1,71292;-0,0041;0,000137148;sim
203,5;1,71297;0,0005;0,000159763;sim
203,6;1,71395;0,0098;0,00020552;sim
203,7;1,71252;-0,0143;8,67E-05;sim
203,8;1,71227;-0,0025;0,000144756;sim
203,9;1,71297;0,007;0,000191437;sim
204;1,71263;-0,0034;0,000140187;sim
204,1;1,71248;-0,0015;0,000149459;sim
204,2;1,71242;-0,0006;0,000153808;sim
204,3;1,71304;0,0062;0,000187132;sim
204,4;1,71262;-0,0042;0,000135984;sim
204,5;1,71254;-0,0008;0,000152601;sim
204,6;1,71291;0,0037;0,000174595;sim
204,7;1,71245;-0,0046;0,000133824;sim
204,8;1,71232;-0,0013;0,000149927;sim
204,9;1,71321;0,0089;0,000199804;sim
205;1,71265;-0,0056;0,000128732;sim
205,1;1,71184;-0,0081;0,000116438;sim
205,2;1,71259;0,0075;0,000192665;sim
205,3;1,71187;-0,0072;0,000120723;sim
205,4;1,71209;0,0022;0,000166585;sim
205,5;1,71148;-0,0061;0,000125977;sim
205,6;1,71163;0,0015;0,000163006;sim
205,7;1,71239;0,0076;0,000192683;sim
205,8;1,71221;-0,0018;0,000146758;sim
205,9;1,71231;0,001;0,000160331;sim
206;1,71177;-0,0054;0,000129079;sim
206,1;1,71167;-0,001;0,000150438;sim
206,2;1,71179;0,0012;0,000161071;sim
206,3;1,71206;0,0027;0,000168288;sim
206,4;1,71174;-0,0032;0,000139524;sim
206,5;1,71193;0,0019;0,000164237;sim
206,6;1,71145;-0,0048;0,000131617;sim
206,7;1,71163;0,0018;0,000163592;sim
206,8;1,71108;-0,0055;0,000128093;sim
206,9;1,71205;0,0097;0,000201746;sim
207;1,71072;-0,0133;9,02E-05;sim
207,1;1,71089;0,0017;0,000162791;sim
207,2;1,71171;0,0082;0,000194189;sim
207,3;1,71169;-0,0002;0,000153437;sim
207,4;1,71138;-0,0031;0,000139332;sim
207,5;1,71129;-0,0009;0,000149903;sim
207,6;1,7114;0,0011;0,000159497;sim
207,7;1,7115;0,001;0,000158937;sim
207,8;1,71104;-0,0046;0,00013182;sim
207,9;1,71165;0,0061;0,000183398;sim
208;1,7112;-0,0045;0,000132176;sim
208,1;1,71122;0,0002;0,000154773;sim
208,2;1,71136;0,0014;0,000160482;sim
208,3;1,71075;-0,0061;0,000124277;sim
208,4;1,71049;-0,0026;0,000141069;sim
208,5;1,71053;0,0004;0,000155438;sim
208,6;1,7102;-0,0033;0,000137566;sim
208,7;1,71053;0,0033;0,000169231;sim
208,8;1,71002;-0,0051;0,000128784;sim
208,9;1,71073;0,0071;0,00018732;sim
209;1,71165;0,0092;0,000197312;sim
209,1;1,71059;-0,0106;0,000102207;sim
209,2;1,71065;0,0006;0,000155875;sim
209,3;1,71067;0,0002;0,000153883;sim
209,4;1,71004;-0,0063;0,000122664;sim
209,5;1,7097;-0,0034;0,000136494;sim
209,6;1,71052;0,0082;0,000191958;sim
209,7;1,71043;-0,0009;0,000148325;sim
209,8;1,71023;-0,002;0,000142994;sim
209,9;1,70989;-0,0034;0,000136233;sim
210;1,70982;-0,0007;0,000149068;sim
210,1;1,70987;0,0005;0,000154728;sim
210,2;1,7098;-0,0007;0,000148926;sim
210,3;1,71011;0,0031;0,000166985;sim
210,4;1,70986;-0,0025;0,0001402;sim
210,5;1,70991;0,0005;0,000154433;sim
210,6;1,70965;-0,0026;0,00013959;sim
210,7;1,70967;0,0002;0,000152857;sim
210,8;1,70869;-0,0098;0,000105188;sim
210,9;1,70962;0,0093;0,000196004;sim
211;1,70921;-0,0041;0,000132192;sim
211,1;1,70905;-0,0016;0,000144011;sim
211,2;1,70956;0,0051;0,000175772;sim
211,3;1,70901;-0,0055;0,000125356;sim
211,4;1,70915;0,0014;0,000158045;sim
211,5;1,70925;0,001;0,000156072;sim
211,6;1,70932;0,0007;0,000154576;sim
211,7;1,70932;0;0,000151185;sim
211,8;1,7097;0,0038;0,000169114;sim
211,9;1,70885;-0,0085;0,000110795;sim
212;1,70956;0,0071;0,000184572;sim
212,1;1,70906;-0,005;0,000127247;sim
212,2;1,7084;-0,0066;0,000119622;sim
212,3;1,70888;0,0048;0,00017344;sim
212,4;1,70823;-0,0065;0,000119981;sim
212,5;1,70868;0,0045;0,00017186;sim
212,6;1,70956;0,0088;0,000192072;sim
212,7;1,70889;-0,0067;0,000118868;sim
212,8;1,70798;-0,0091;0,000107496;sim
212,9;1,70966;0,0168;0,0002295;sim
213;1,70956;-0,001;0,000145549;sim
213,1;1,70801;-0,0155;7,72E-05;sim
213,2;1,70898;0,0097;0,000195765;sim
213,3;1,7077;-0,0128;8,98E-05;sim
213,4;1,70852;0,0082;0,000188528;sim
213,5;1,70824;-0,0028;0,000136748;sim
213,6;1,70836;0,0012;0,000155472;sim
213,7;1,70844;0,0008;0,000153521;sim
213,8;1,70834;-0,001;0,000145002;sim
213,9;1,70879;0,0045;0,000170732;sim
214;1,70849;-0,003;0,00013549;sim
214,1;1,70845;-0,0004;0,00014761;sim
214,2;1,70812;-0,0033;0,000133958;sim
214,3;1,70863;0,0051;0,000173221;sim
214,4;1,70767;-0,0096;0,000104352;sim
214,5;1,7077;0,0003;0,000150608;sim
214,6;1,70808;0,0038;0,0001669;sim
214,7;1,70823;0,0015;0,000156075;sim
214,8;1,70767;-0,0056;0,00012284;sim
214,9;1,70776;0,0009;0,000153128;sim
215;1,70761;-0,0015;0,000141857;sim
215,1;1,70813;0,0052;0,000173041;sim
215,2;1,70746;-0,0067;0,000117483;sim
215,3;1,70749;0,0003;0,000150047;sim
215,4;1,70843;0,0094;0,000192361;sim
215,5;1,70782;-0,0061;0,000120112;sim
215,6;1,70767;-0,0015;0,000141461;sim
215,7;1,70833;0,0066;0,00017907;sim
215,8;1,70717;-0,0116;9,44E-05;sim
215,9;1,70717;0;0,000148234;sim
216;1,70709;-0,0008;0,00014445;sim
216,1;1,70741;0,0032;0,000162953;sim
216,2;1,70749;0,0008;0,00015174;sim
216,3;1,70712;-0,0037;0,000130798;sim
216,4;1,70698;-0,0014;0,0001414;sim
216,5;1,70829;0,0131;0,000208526;sim
216,6;1,70709;-0,012;9,22E-05;sim
216,7;1,70708;-0,0001;0,000147222;sim
216,8;1,70771;0,0063;0,00017677;sim
216,9;1,70757;-0,0014;0,000141073;sim
217;1,70673;-0,0084;0,000108645;sim
217,1;1,70742;0,0069;0,000179298;sim
217,2;1,70649;-0,0093;0,000104388;sim
217,3;1,7065;1,00E-04;0,000147738;sim
217,4;1,70708;0,0058;0,000173973;sim
217,5;1,70707;-1,00E-04;0,000146679;sim
217,6;1,70748;0,0041;0,000165975;sim
217,7;1,70704;-0,0044;0,000126728;sim
217,8;1,70643;-0,0061;0,000118839;sim
217,9;1,7066;0,0017;0,000154696;sim
218;1,70671;0,0011;0,000151864;sim
218,1;1,70628;-0,0043;0,000126955;sim
218,2;1,70644;0,0016;0,000154023;sim
218,3;1,70654;0,001;0,000151195;sim
218,4;1,70698;0,0044;0,000166743;sim
218,5;1,70599;-0,0099;0,00010101;sim
218,6;1,7063;0,0031;0,000160624;sim
218,7;1,70669;0,0039;0,00016422;sim
218,8;1,70674;0,0005;0,000148556;sim
218,9;1,70694;0,002;0,000155362;sim
219;1,70586;-0,0108;9,67E-05;sim
219,1;1,70611;0,0025;0,000157509;sim
219,2;1,70634;0,0023;0,000156522;sim
219,3;1,70659;0,0025;0,000157365;sim
219,4;1,70627;-0,0032;0,00013123;sim
219,5;1,706;-0,0027;0,000133455;sim
219,6;1,70633;0,0033;0,000160804;sim
219,7;1,70595;-0,0038;0,000128311;sim
219,8;1,70611;0,0016;0,000152898;sim
219,9;1,70668;0,0057;0,000171533;sim
220;1,70517;-0,0151;7,66E-05;sim
220,1;1,70601;0,0084;0,000183683;sim
220,2;1,70489;-0,0112;9,43E-05;sim
220,3;1,70572;0,0083;0,00018306;sim
220,4;1,70593;0,0021;0,000154756;sim
220,5;1,70549;-0,0044;0,000125114;sim
220,6;1,70582;0,0033;0,000160073;sim
220,7;1,70528;-0,0054;0,000120455;sim
220,8;1,70567;0,0039;0,000162653;sim
220,9;1,70519;-0,0048;0,00012307;sim
221;1,70564;0,0045;0,000165229;sim
221,1;1,706;0,0036;0,000161071;sim
221,2;1,70489;-0,0111;9,43E-05;sim
221,3;1,70567;0,0078;0,000179964;sim
221,4;1,70501;-0,0066;0,000114635;sim
221,5;1,70589;0,0088;0,00018433;sim
221,6;1,70507;-0,0082;0,000107288;sim
221,7;1,70534;0,0027;0,000156561;sim
221,8;1,70478;-0,0056;0,000118951;sim
221,9;1,7058;0,0102;0,000190325;sim
222;1,7047;-0,011;9,44E-05;sim
222,1;1,70501;0,0031;0,000158085;sim
222,2;1,70525;0,0024;0,000154853;sim
222,3;1,70534;0,0009;0,000148014;sim
222,4;1,70537;0,0003;0,000145241;sim
222,5;1,70486;-0,0051;0,00012083;sim
222,6;1,70474;-0,0012;0,000138351;sim
222,7;1,70463;-0,0011;0,000138739;sim
222,8;1,70458;-0,0005;0,000141378;sim
222,9;1,70473;0,0015;0,000150315;sim
223;1,70525;0,0052;0,000166892;sim
223,1;1,70484;-0,0041;0,000125;sim
223,2;1,70437;-0,0047;0,000122247;sim
223,3;1,70445;0,0008;0,0001469;sim
223,4;1,70436;-0,0009;0,000139201;sim
223,5;1,70481;0,0045;0,000163375;sim
223,6;1,70609;0,0128;0,000200538;sim
223,7;1,70506;-0,0103;9,69E-05;sim
223,8;1,70411;-0,0095;0,000100403;sim
223,9;1,70443;0,0032;0,000157258;sim
224;1,70507;0,0064;0,000171518;sim
224,1;1,70487;-0,002;0,000133841;sim
224,2;1,70426;-0,0061;0,000115436;sim
224,3;1,70387;-0,0039;0,000125224;sim
224,4;1,70444;0,0057;0,000168082;sim
224,5;1,70472;0,0028;0,000155049;sim
224,6;1,70493;0,0021;0,000151854;sim
224,7;1,70417;-0,0076;0,000108482;sim
224,8;1,70411;-0,0006;0,00013967;sim
224,9;1,70387;-0,0024;0,000131579;sim
225;1,70436;0,0049;0,000164066;sim
225,1;1,70451;0,0015;0,000148841;sim
225,2;1,70439;-0,0012;0,000136748;sim
225,3;1,7037;-0,0069;0,000111309;sim
225,4;1,70323;-0,0047;0,00012105;sim
225,5;1,70392;0,0069;0,000172598;sim
225,6;1,70421;0,0029;0,000154735;sim
225,7;1,70387;-0,0034;0,000126667;sim
225,8;1,70322;-0,0065;0,000112839;sim
225,9;1,70327;0,0005;0,000143872;sim
226;1,70341;0,0014;0,000147803;sim
226,1;1,70483;0,0142;0,000204525;sim
226,2;1,70374;-0,0109;9,31E-05;sim
226,3;1,70283;-0,0091;0,000101064;sim
226,4;1,70337;0,0054;0,000165264;sim
226,5;1,704;0,0063;0,000169176;sim
226,6;1,7027;-0,013;8,37E-05;sim
226,7;1,70387;0,0117;0,00019292;sim
226,8;1,70305;-0,0082;0,000104821;sim
226,9;1,70358;0,0053;0,000164456;sim
227;1,70285;-0,0073;0,000108705;sim
227,1;1,70269;-0,0016;0,000133834;sim
227,2;1,70427;0,0158;0,000210596;sim
227,3;1,70246;-0,0181;6,09E-05;sim
227,4;1,7029;0,0044;0,000160124;sim
227,5;1,70275;-0,0015;0,000134039;sim
227,6;1,70328;0,0053;0,000163949;sim
227,7;1,70232;-0,0096;9,82E-05;sim
227,8;1,70338;0,0106;0,000187142;sim
227,9;1,70267;-0,0071;0,000109155;sim
228;1,70234;-0,0033;0,000125825;sim
228,1;1,70268;0,0034;0,000155233;sim
228,2;1,70222;-0,0046;0,00012;sim
228,3;1,70246;0,0024;0,000150703;sim
228,4;1,70254;0,0008;0,00014361;sim
228,5;1,70224;-0,003;0,000126866;sim
228,6;1,70247;0,0023;0,000150066;sim
228,7;1,70264;0,0017;0,000147368;sim
228,8;1,70204;-0,006;0,000113547;sim
228,9;1,70202;-0,0002;0,000138913;sim
229;1,70172;-0,003;0,000126588;sim
229,1;1,70252;0,008;0,000174694;sim
229,2;1,70199;-0,0053;0,000116411;sim
229,3;1,70192;-0,0007;0,000136483;sim
229,4;1,70167;-0,0025;0,000128553;sim
229,5;1,70206;0,0039;0,000156469;sim
229,6;1,70152;-0,0054;0,000115771;sim
229,7;1,7027;0,0118;0,00019083;sim
229,8;1,70309;0,0039;0,000156264;sim
229,9;1,70182;-0,0127;8,38E-05;sim
230;1,7012;-0,0062;0,00011208;sim
230,1;1,70232;0,0112;0,000187881;sim
230,2;1,70242;0,001;0,000143355;sim
230,3;1,70121;-0,0121;8,62E-05;sim
230,4;1,70163;0,0042;0,000157162;sim
230,5;1,70192;0,0029;0,000151436;sim
230,6;1,70135;-0,0057;0,000113963;sim
230,7;1,70133;-0,0002;0,000137826;sim
230,8;1,70141;0,0008;0,000142112;sim
230,9;1,7015;0,0009;0,000142485;sim
231;1,70256;0,0106;0,000184542;sim
231,1;1,70154;-0,0102;9,42E-05;sim
231,2;1,70137;-0,0017;0,00013102;sim
231,3;1,70125;-0,0012;0,000133131;sim
231,4;1,70084;-0,0041;0,000120503;sim
231,5;1,7006;-0,0024;0,000127816;sim
231,6;1,70088;0,0028;0,000150282;sim
231,7;1,7014;0,0052;0,000160606;sim
231,8;1,70118;-0,0022;0,000128516;sim
231,9;1,70156;0,0038;0,000154412;sim
232;1,70049;-0,0107;9,17E-05;sim
232,1;1,7002;-0,0029;0,000125324;sim
232,2;1,70127;0,0107;0,000184017;sim
232,3;1,7006;-0,0067;0,000108808;sim
232,4;1,70078;0,0018;0,000145447;sim
232,5;1,70063;-0,0015;0,000131148;sim
232,6;1,70081;0,0018;0,000145321;sim
232,7;1,70048;-0,0033;0,000123276;sim
232,8;1,70128;0,008;0,000171909;sim
232,9;1,701;-0,0028;0,000125323;sim
233;1,70054;-0,0046;0,00011752;sim
233,1;1,701;0,0046;0,000157057;sim
233,2;1,70026;-0,0074;0,000105376;sim
233,3;1,70096;0,007;0,00016724;sim
233,4;1,7;-0,0096;9,58E-05;sim
233,5;1,69996;-0,0004;0,000135309;sim
233,6;1,69956;-0,004;0,000119794;sim
233,7;1,70052;0,0096;0,000178112;sim
233,8;1,70045;-0,0007;0,000133848;sim
233,9;1,70076;0,0031;0,000150086;sim
234;1,6998;-0,0096;9,56E-05;sim
234,1;1,7004;0,006;0,000162382;sim
234,2;1,70026;-0,0014;0,000130621;sim
234,3;1,69993;-0,0033;0,000122432;sim
234,4;1,70003;0,001;0,000140779;sim
234,5;1,6998;-0,0023;0,000126604;sim
234,6;1,69897;-0,0083;0,000100898;sim
234,7;1,69994;0,0097;0,000177778;sim
234,8;1,69949;-0,0045;0,000117044;sim
234,9;1,69955;0,0006;0,00013877;sim
235;1,69978;0,0023;0,000145967;sim
235,1;1,6999;0,0012;0,000141212;sim
235,2;1,69956;-0,0034;0,000121535;sim
235,3;1,70014;0,0058;0,000160699;sim
235,4;1,69967;-0,0047;0,000115893;sim
235,5;1,69942;-0,0025;0,000125213;sim
235,6;1,69955;0,0013;0,000141337;sim
235,7;1,7001;0,0055;0,000159149;sim
235,8;1,69928;-0,0082;0,000100808;sim
235,9;1,69928;0;0,000135629;sim
236;1,69982;0,0054;0,000158521;sim
236,1;1,6986;-0,0122;8,37E-05;sim
236,2;1,69875;0,0015;0,000141826;sim
236,3;1,69973;0,0098;0,000176995;sim
236,4;1,69902;-0,0071;0,000105218;sim
236,5;1,69905;0,0003;0,000136556;sim
236,6;1,69882;-0,0023;0,000125477;sim
236,7;1,69904;0,0022;0,000144492;sim
236,8;1,69884;-0,002;0,000126641;sim
236,9;1,69882;-0,0002;0,000134208;sim
237;1,69926;0,0044;0,000153618;sim
237,1;1,6987;-0,0056;0,000111252;sim
237,2;1,69858;-0,0012;0,00012981;sim
237,3;1,69845;-0,0013;0,000129332;sim
237,4;1,69848;0,0003;0,000136037;sim
237,5;1,69876;0,0028;0,000146537;sim
237,6;1,69895;0,0019;0,000142676;sim
237,7;1,6991;0,0015;0,000140928;sim
237,8;1,6978;-0,013;7,97E-05;sim
237,9;1,69865;0,0085;0,00017032;sim
238;1,69846;-0,0019;0,000126422;sim
238,1;1,69863;0,0017;0,000141533;sim
238,2;1,69907;0,0044;0,000152842;sim
238,3;1,69827;-0,008;0,000100589;sim
238,4;1,69906;0,0079;0,000167438;sim
238,5;1,69795;-0,0111;8,75E-05;sim
238,6;1,69807;0,0012;0,000139134;sim
238,7;1,69834;0,0027;0,000145378;sim
238,8;1,69848;0,0014;0,000139857;sim
238,9;1,69792;-0,0056;0,000110411;sim
239;1,69826;0,0034;0,000148133;sim
239,1;1,69722;-0,0104;9,02E-05;sim
239,2;1,69777;0,0055;0,000156813;sim
239,3;1,69769;-0,0008;0,000130344;sim
239,4;1,69754;-0,0015;0,000127357;sim
239,5;1,69765;0,0011;0,000138191;sim
239,6;1,69727;-0,0038;0,000117622;sim
239,7;1,69805;0,0078;0,000166109;sim
239,8;1,69771;-0,0034;0,000119197;sim
239,9;1,69858;0,0087;0,000169732;sim
240;1,69731;-0,0127;8,02E-05;sim
240,1;1,69804;0,0073;0,000163743;sim
240,2;1,69783;-0,0021;0,000124426;sim
240,3;1,69756;-0,0027;0,00012187;sim
240,4;1,69807;0,0051;0,00015436;sim
240,5;1,69767;-0,004;0,000116347;sim
240,6;1,69732;-0,0035;0,000118383;sim
