;First Relaxation;;Second Relaxation;
Time;Experimental;Numerical;Experimental;Numerical
699.8;;1.532071994;;1.474996177
699.9;;1.532053498;;1.474992372
700;;1.532035008;;1.474988568
700.1;;1.532016522;;1.474984766
700.2;;1.531998041;;1.474980966
700.3;;1.531979566;;1.474977167
700.4;;1.531961095;;1.474973371
700.5;;1.53194263;;1.474969576
700.6;;1.531924169;;1.474965783
700.7;;1.531905713;;1.474961992
700.8;;1.531887263;;1.474958202
700.9;;1.531868817;;1.474954414
701;;1.531850376;;1.474950628
701.1;;1.53183194;;1.474946844
701.2;;1.531813509;;1.474943062
701.3;;1.531795084;;1.474939281
701.4;;1.531776663;;1.474935502
701.5;;1.531758247;;1.474931725
701.6;;1.531739836;;1.47492795
701.7;;1.53172143;;1.474924176
701.8;;1.531703029;;1.474920404
701.9;;1.531684633;;1.474916634
702;;1.531666242;;1.474912866
702.1;;1.531647856;;1.474909099
702.2;;1.531629474;;1.474905335
702.3;;1.531611098;;1.474901572
702.4;;1.531592727;;1.47489781
702.5;;1.531574361;;1.474894051
702.6;;1.531555999;;1.474890293
702.7;;1.531537643;;1.474886537
702.8;;1.531519291;;1.474882783
702.9;;1.531500945;;1.47487903
703;;1.531482603;;1.47487528
703.1;;1.531464267;;1.474871531
703.2;;1.531445935;;1.474867783
703.3;;1.531427608;;1.474864038
703.4;;1.531409287;;1.474860294
703.5;;1.53139097;;1.474856552
703.6;;1.531372658;;1.474852812
703.7;;1.531354351;;1.474849074
703.8;;1.531336049;;1.474845337
703.9;;1.531317752;;1.474841602
704;;1.53129946;;1.474837869
704.1;;1.531281172;;1.474834137
704.2;;1.53126289;;1.474830408
704.3;;1.531244613;;1.47482668
704.4;;1.53122634;;1.474822953
704.5;;1.531208073;;1.474819229
704.6;;1.53118981;;1.474815506
704.7;;1.531171553;;1.474811785
704.8;;1.5311533;;1.474808066
704.9;;1.531135052;;1.474804348
705;;1.531116809;;1.474800632
705.1;;1.531098571;;1.474796918
705.2;;1.531080338;;1.474793206
705.3;;1.53106211;;1.474789495
705.4;;1.531043887;;1.474785786
705.5;;1.531025668;;1.474782079
705.6;;1.531007455;;1.474778374
705.7;;1.530989246;;1.47477467
705.8;;1.530971043;;1.474770968
705.9;;1.530952844;;1.474767268
706;;1.53093465;;1.47476357
706.1;;1.530916462;;1.474759873
706.2;;1.530898278;;1.474756178
706.3;;1.530880099;;1.474752485
706.4;;1.530861924;;1.474748793
706.5;;1.530843755;;1.474745103
706.6;;1.530825591;;1.474741415
706.7;;1.530807431;;1.474737729
706.8;;1.530789277;;1.474734044
706.9;;1.530771127;;1.474730361
707;;1.530752982;;1.47472668
707.1;;1.530734843;;1.474723
707.2;;1.530716708;;1.474719322
707.3;;1.530698578;;1.474715646
707.4;;1.530680452;;1.474711972
707.5;;1.530662332;;1.474708299
707.6;;1.530644217;;1.474704629
707.7;;1.530626106;;1.474700959
707.8;;1.530608;;1.474697292
707.9;;1.5305899;;1.474693626
708;;1.530571804;;1.474689962
708.1;;1.530553713;;1.4746863
708.2;;1.530535627;;1.474682639
708.3;;1.530517545;;1.47467898
708.4;;1.530499469;;1.474675323
708.5;;1.530481397;;1.474671667
708.6;;1.530463331;;1.474668014
708.7;;1.530445269;;1.474664362
708.8;;1.530427212;;1.474660711
708.9;;1.53040916;;1.474657063
709;;1.530391113;;1.474653416
709.1;;1.530373071;;1.47464977
709.2;;1.530355033;;1.474646127
709.3;;1.530337001;;1.474642485
709.4;;1.530318973;;1.474638845
709.5;;1.53030095;;1.474635206
709.6;;1.530282932;;1.47463157
709.7;;1.530264919;;1.474627935
709.8;;1.530246911;;1.474624301
709.9;;1.530228907;;1.47462067
710;;1.530210909;;1.47461704
710.1;;1.530192915;;1.474613411
710.2;;1.530174926;;1.474609785
710.3;;1.530156942;;1.47460616
710.4;;1.530138963;;1.474602537
710.5;;1.530120989;;1.474598915
710.6;;1.530103019;;1.474595296
710.7;;1.530085055;;1.474591678
710.8;;1.530067095;;1.474588061
710.9;;1.53004914;;1.474584446
711;;1.53003119;;1.474580833
711.1;;1.530013245;;1.474577222
711.2;;1.529995304;;1.474573612
711.3;;1.529977369;;1.474570005
711.4;;1.529959438;;1.474566398
711.5;;1.529941512;;1.474562794
711.6;;1.529923591;;1.474559191
711.7;;1.529905675;;1.47455559
711.8;;1.529887764;;1.47455199
711.9;;1.529869857;;1.474548392
712;;1.529851955;;1.474544796
712.1;;1.529834058;;1.474541202
712.2;;1.529816166;;1.474537609
712.3;;1.529798279;;1.474534018
712.4;;1.529780397;;1.474530428
712.5;;1.529762519;;1.474526841
712.6;;1.529744646;;1.474523254
712.7;;1.529726778;;1.47451967
712.8;;1.529708915;;1.474516087
712.9;;1.529691057;;1.474512506
713;;1.529673203;;1.474508927
713.1;;1.529655354;;1.474505349
713.2;;1.529637511;;1.474501773
713.3;;1.529619671;;1.474498199
713.4;;1.529601837;;1.474494626
713.5;;1.529584008;;1.474491055
713.6;;1.529566183;;1.474487486
713.7;;1.529548363;;1.474483918
713.8;;1.529530548;;1.474480352
713.9;;1.529512738;;1.474476788
714;;1.529494933;;1.474473225
714.1;;1.529477132;;1.474469664
714.2;;1.529459336;;1.474466105
714.3;;1.529441545;;1.474462547
714.4;;1.529423759;;1.474458991
714.5;;1.529405977;;1.474455437
714.6;;1.529388201;;1.474451884
714.7;;1.529370429;;1.474448333
714.8;;1.529352662;;1.474444783
714.9;;1.5293349;;1.474441236
715;;1.529317142;;1.47443769
715.1;;1.529299389;;1.474434145
715.2;;1.529281641;;1.474430602
715.3;;1.529263898;;1.474427061
715.4;;1.52924616;;1.474423522
715.5;;1.529228426;;1.474419984
715.6;;1.529210698;;1.474416448
715.7;;1.529192974;;1.474412914
715.8;;1.529175254;;1.474409381
715.9;;1.52915754;;1.47440585
716;;1.52913983;;1.47440232
716.1;;1.529122125;;1.474398792
716.2;;1.529104425;;1.474395266
716.3;;1.52908673;;1.474391741
716.4;;1.529069039;;1.474388218
716.5;;1.529051354;;1.474384697
716.6;;1.529033673;;1.474381178
716.7;;1.529015996;;1.47437766
716.8;;1.528998325;;1.474374143
716.9;;1.528980658;;1.474370629
717;;1.528962996;;1.474367116
717.1;;1.528945339;;1.474363604
717.2;;1.528927687;;1.474360094
717.3;;1.528910039;;1.474356586
717.4;;1.528892396;;1.47435308
717.5;;1.528874758;;1.474349575
717.6;;1.528857124;;1.474346072
717.7;;1.528839496;;1.47434257
717.8;;1.528821872;;1.47433907
717.9;;1.528804253;;1.474335572
718;;1.528786638;;1.474332075
718.1;;1.528769029;;1.47432858
718.2;;1.528751424;;1.474325087
718.3;;1.528733824;;1.474321595
718.4;;1.528716228;;1.474318105
718.5;;1.528698638;;1.474314616
718.6;;1.528681052;;1.474311129
718.7;;1.528663471;;1.474307644
718.8;;1.528645894;;1.474304161
718.9;;1.528628322;;1.474300679
719;;1.528610755;;1.474297198
719.1;;1.528593193;;1.47429372
719.2;;1.528575636;;1.474290242
719.3;;1.528558083;;1.474286767
719.4;;1.528540535;;1.474283293
719.5;;1.528522992;;1.474279821
719.6;;1.528505453;;1.47427635
719.7;;1.528487919;;1.474272881
719.8;;1.52847039;;1.474269414
719.9;;1.528452866;;1.474265948
720;;1.528435346;;1.474262484
720.1;;1.528417831;;1.474259022
720.2;;1.528400321;;1.474255561
720.3;;1.528382816;;1.474252101
720.4;;1.528365315;;1.474248644
720.5;;1.528347819;;1.474245188
720.6;;1.528330328;;1.474241733
720.7;;1.528312841;;1.474238281
720.8;;1.528295359;;1.474234829
720.9;;1.528277882;;1.47423138
721;;1.528260409;;1.474227932
721.1;;1.528242942;;1.474224486
721.2;;1.528225479;;1.474221041
721.3;;1.52820802;;1.474217598
721.4;;1.528190567;;1.474214156
721.5;;1.528173118;;1.474210716
721.6;;1.528155674;;1.474207278
721.7;;1.528138234;;1.474203841
721.8;;1.528120799;;1.474200406
721.9;;1.528103369;;1.474196973
722;;1.528085944;;1.474193541
722.1;;1.528068523;;1.474190111
722.2;;1.528051107;;1.474186682
722.3;;1.528033696;;1.474183255
722.4;;1.528016289;;1.474179829
722.5;;1.527998887;;1.474176406
722.6;;1.52798149;;1.474172983
722.7;;1.527964097;;1.474169563
722.8;;1.52794671;;1.474166144
722.9;;1.527929326;;1.474162726
723;;1.527911948;;1.47415931
723.1;;1.527894574;;1.474155896
723.2;;1.527877205;;1.474152483
723.3;;1.527859841;;1.474149072
723.4;;1.527842481;;1.474145663
723.5;;1.527825126;;1.474142255
723.6;;1.527807776;;1.474138849
723.7;;1.52779043;;1.474135444
723.8;;1.527773089;;1.474132041
723.9;;1.527755753;;1.474128639
724;;1.527738421;;1.474125239
724.1;;1.527721094;;1.474121841
724.2;;1.527703772;;1.474118444
724.3;;1.527686454;;1.474115049
724.4;;1.527669141;;1.474111656
724.5;;1.527651833;;1.474108264
724.6;;1.527634529;;1.474104873
724.7;;1.52761723;;1.474101484
724.8;;1.527599936;;1.474098097
724.9;;1.527582646;;1.474094711
725;;1.527565361;;1.474091327
725.1;;1.527548081;;1.474087945
725.2;;1.527530805;;1.474084564
725.3;;1.527513534;;1.474081185
725.4;;1.527496268;;1.474077807
725.5;;1.527479006;;1.474074431
725.6;;1.527461749;;1.474071056
725.7;;1.527444497;;1.474067683
725.8;;1.527427249;;1.474064312
725.9;;1.527410006;;1.474060942
726;;1.527392767;;1.474057574
726.1;;1.527375534;;1.474054207
726.2;;1.527358304;;1.474050842
726.3;;1.52734108;;1.474047478
726.4;;1.52732386;;1.474044116
726.5;;1.527306645;;1.474040756
726.6;;1.527289434;;1.474037397
726.7;;1.527272228;;1.47403404
726.8;;1.527255027;;1.474030684
726.9;;1.52723783;;1.47402733
727;;1.527220638;;1.474023977
727.1;;1.527203451;;1.474020626
727.2;;1.527186268;;1.474017277
727.3;;1.52716909;;1.474013929
727.4;;1.527151917;;1.474010583
727.5;;1.527134748;;1.474007238
727.6;;1.527117584;;1.474003895
727.7;;1.527100424;;1.474000553
727.8;;1.527083269;;1.473997213
727.9;;1.527066119;;1.473993875
728;;1.527048973;;1.473990538
728.1;;1.527031832;;1.473987202
728.2;;1.527014696;;1.473983869
728.3;;1.526997564;;1.473980536
728.4;;1.526980437;;1.473977206
728.5;;1.526963314;;1.473973876
728.6;;1.526946196;;1.473970549
728.7;;1.526929083;;1.473967223
728.8;;1.526911974;;1.473963898
728.9;;1.52689487;;1.473960575
729;;1.52687777;;1.473957254
729.1;;1.526860675;;1.473953934
729.2;;1.526843585;;1.473950616
729.3;;1.526826499;;1.473947299
729.4;;1.526809418;;1.473943984
729.5;;1.526792342;;1.473940671
729.6;;1.52677527;;1.473937359
729.7;;1.526758203;;1.473934048
729.8;;1.52674114;;1.473930739
729.9;;1.526724082;;1.473927432
730;;1.526707028;;1.473924126
730.1;;1.526689979;;1.473920821
730.2;;1.526672935;;1.473917519
730.3;;1.526655896;;1.473914217
730.4;;1.52663886;;1.473910918
730.5;;1.52662183;;1.47390762
730.6;;1.526604804;;1.473904323
730.7;;1.526587783;;1.473901028
730.8;;1.526570766;;1.473897734
730.9;;1.526553754;;1.473894442
731;;1.526536746;;1.473891152
731.1;;1.526519743;;1.473887863
731.2;;1.526502745;;1.473884576
731.3;;1.526485751;;1.47388129
731.4;;1.526468762;;1.473878006
731.5;;1.526451777;;1.473874723
731.6;;1.526434797;;1.473871442
731.7;;1.526417822;;1.473868162
731.8;;1.526400851;;1.473864884
731.9;;1.526383885;;1.473861607
732;;1.526366923;;1.473858332
732.1;;1.526349966;;1.473855058
732.2;;1.526333013;;1.473851786
732.3;;1.526316065;;1.473848516
732.4;;1.526299122;;1.473845247
732.5;;1.526282183;;1.47384198
732.6;;1.526265249;;1.473838714
732.7;;1.526248319;;1.473835449
732.8;;1.526231394;;1.473832186
732.9;;1.526214473;;1.473828925
733;;1.526197557;;1.473825665
733.1;;1.526180645;;1.473822407
733.2;;1.526163738;;1.47381915
733.3;;1.526146836;;1.473815895
733.4;;1.526129938;;1.473812641
733.5;;1.526113045;;1.473809389
733.6;;1.526096156;;1.473806138
733.7;;1.526079272;;1.473802889
733.8;;1.526062393;;1.473799641
733.9;;1.526045518;;1.473796395
734;;1.526028647;;1.473793151
734.1;;1.526011781;;1.473789908
734.2;;1.52599492;;1.473786666
734.3;;1.525978063;;1.473783426
734.4;;1.525961211;;1.473780187
734.5;;1.525944363;;1.47377695
734.6;;1.52592752;;1.473773715
734.7;;1.525910681;;1.473770481
734.8;;1.525893847;;1.473767248
734.9;;1.525877017;;1.473764017
735;;1.525860192;;1.473760788
735.1;;1.525843372;;1.47375756
735.2;;1.525826556;;1.473754334
735.3;;1.525809744;;1.473751109
735.4;;1.525792937;;1.473747885
735.5;;1.525776135;;1.473744663
735.6;;1.525759337;;1.473741443
735.7;;1.525742544;;1.473738224
735.8;;1.525725755;;1.473735007
735.9;;1.52570897;;1.473731791
736;;1.525692191;;1.473728576
736.1;;1.525675416;;1.473725363
736.2;;1.525658645;;1.473722152
736.3;;1.525641879;;1.473718942
736.4;;1.525625117;;1.473715734
736.5;;1.52560836;;1.473712527
736.6;;1.525591607;;1.473709321
736.7;;1.525574859;;1.473706117
736.8;;1.525558116;;1.473702915
736.9;;1.525541376;;1.473699714
737;;1.525524642;;1.473696515
737.1;;1.525507912;;1.473693317
737.2;;1.525491186;;1.47369012
737.3;;1.525474465;;1.473686925
737.4;;1.525457749;;1.473683732
737.5;;1.525441037;;1.47368054
737.6;;1.525424329;;1.47367735
737.7;;1.525407626;;1.473674161
737.8;;1.525390928;;1.473670973
737.9;;1.525374234;;1.473667787
738;;1.525357544;;1.473664603
738.1;;1.525340859;;1.47366142
738.2;;1.525324179;;1.473658238
738.3;;1.525307503;;1.473655058
738.4;;1.525290831;;1.47365188
738.5;;1.525274164;;1.473648703
738.6;;1.525257502;;1.473645527
738.7;;1.525240844;;1.473642353
738.8;;1.52522419;;1.47363918
738.9;;1.525207541;;1.473636009
739;;1.525190897;;1.47363284
739.1;;1.525174257;;1.473629671
739.2;;1.525157621;;1.473626505
739.3;;1.52514099;;1.47362334
739.4;;1.525124364;;1.473620176
739.5;;1.525107741;;1.473617014
739.6;;1.525091124;;1.473613853
739.7;;1.525074511;;1.473610694
739.8;;1.525057902;;1.473607536
739.9;;1.525041298;;1.47360438
740;;1.525024698;;1.473601225
740.1;;1.525008103;;1.473598071
740.2;;1.524991512;;1.473594919
740.3;;1.524974926;;1.473591769
740.4;;1.524958344;;1.47358862
740.5;;1.524941767;;1.473585473
740.6;;1.524925194;;1.473582327
740.7;;1.524908625;;1.473579182
740.8;;1.524892061;;1.473576039
740.9;;1.524875502;;1.473572897
741;;1.524858947;;1.473569757
741.1;;1.524842396;;1.473566619
741.2;;1.52482585;;1.473563481
741.3;;1.524809309;;1.473560346
741.4;;1.524792772;;1.473557211
741.5;;1.524776239;;1.473554079
741.6;;1.524759711;;1.473550947
741.7;;1.524743187;;1.473547817
741.8;;1.524726668;;1.473544689
741.9;;1.524710153;;1.473541562
742;;1.524693642;;1.473538437
742.1;;1.524677136;;1.473535313
742.2;;1.524660635;;1.47353219
742.3;;1.524644138;;1.473529069
742.4;;1.524627645;;1.473525949
742.5;;1.524611157;;1.473522831
742.6;;1.524594673;;1.473519714
742.7;;1.524578194;;1.473516599
742.8;;1.524561719;;1.473513485
742.9;;1.524545249;;1.473510373
743;;1.524528783;;1.473507262
743.1;;1.524512321;;1.473504153
743.2;;1.524495864;;1.473501045
743.3;;1.524479412;;1.473497938
743.4;;1.524462963;;1.473494833
743.5;;1.52444652;;1.473491729
743.6;;1.52443008;;1.473488627
743.7;;1.524413645;;1.473485527
743.8;;1.524397215;;1.473482427
743.9;;1.524380789;;1.473479329
744;;1.524364367;;1.473476233
744.1;;1.52434795;;1.473473138
744.2;;1.524331537;;1.473470045
744.3;;1.524315129;;1.473466953
744.4;;1.524298725;;1.473463862
744.5;;1.524282326;;1.473460773
744.6;;1.524265931;;1.473457685
744.7;;1.52424954;;1.473454599
744.8;;1.524233154;;1.473451514
744.9;;1.524216772;;1.473448431
745;;1.524200395;;1.473445349
745.1;;1.524184022;;1.473442268
745.2;;1.524167653;;1.473439189
745.3;;1.524151289;;1.473436112
745.4;;1.524134929;;1.473433035
745.5;;1.524118574;;1.473429961
745.6;;1.524102223;;1.473426887
745.7;;1.524085877;;1.473423815
745.8;;1.524069535;;1.473420745
745.9;;1.524053197;;1.473417676
746;;1.524036864;;1.473414608
746.1;;1.524020535;;1.473411542
746.2;;1.52400421;;1.473408478
746.3;;1.52398789;;1.473405414
746.4;;1.523971575;;1.473402353
746.5;;1.523955263;;1.473399292
746.6;;1.523938956;;1.473396233
746.7;;1.523922654;;1.473393176
746.8;;1.523906356;;1.47339012
746.9;;1.523890062;;1.473387065
747;;1.523873773;;1.473384012
747.1;;1.523857488;;1.47338096
747.2;;1.523841208;;1.473377909
747.3;;1.523824931;;1.47337486
747.4;;1.52380866;;1.473371813
747.5;;1.523792392;;1.473368767
747.6;;1.52377613;;1.473365722
747.7;;1.523759871;;1.473362679
747.8;;1.523743617;;1.473359637
747.9;;1.523727367;;1.473356596
748;;1.523711122;;1.473353557
748.1;;1.523694881;;1.47335052
748.2;;1.523678644;;1.473347484
748.3;;1.523662412;;1.473344449
748.4;;1.523646184;;1.473341416
748.5;;1.52362996;;1.473338384
748.6;;1.523613741;;1.473335353
748.7;;1.523597526;;1.473332324
748.8;;1.523581316;;1.473329297
748.9;;1.52356511;;1.47332627
749;;1.523548908;;1.473323245
749.1;;1.523532711;;1.473320222
749.2;;1.523516518;;1.4733172
749.3;;1.52350033;;1.473314179
749.4;;1.523484145;;1.47331116
749.5;;1.523467966;;1.473308142
749.6;;1.52345179;;1.473305126
749.7;;1.523435619;;1.473302111
749.8;;1.523419452;;1.473299098
749.9;;1.52340329;;1.473296086
750;;1.523387132;;1.473293075
750.1;;1.523370978;;1.473290065
750.2;;1.523354829;;1.473287058
750.3;;1.523338684;;1.473284051
750.4;;1.523322543;;1.473281046
750.5;;1.523306407;;1.473278042
750.6;;1.523290275;;1.47327504
750.7;;1.523274148;;1.473272039
750.8;;1.523258024;;1.47326904
750.9;;1.523241906;;1.473266042
751;;1.523225791;;1.473263045
751.1;;1.523209681;;1.47326005
751.2;;1.523193575;;1.473257056
751.3;;1.523177474;;1.473254063
751.4;;1.523161377;;1.473251072
751.5;;1.523145284;;1.473248083
751.6;;1.523129195;;1.473245094
751.7;;1.523113111;;1.473242107
751.8;;1.523097031;;1.473239122
751.9;;1.523080956;;1.473236138
752;;1.523064885;;1.473233155
752.1;;1.523048818;;1.473230174
752.2;;1.523032756;;1.473227194
752.3;;1.523016698;;1.473224215
752.4;;1.523000644;;1.473221238
752.5;;1.522984594;;1.473218263
752.6;;1.522968549;;1.473215288
752.7;;1.522952508;;1.473212315
752.8;;1.522936472;;1.473209344
752.9;;1.52292044;;1.473206374
753;;1.522904412;;1.473203405
753.1;;1.522888388;;1.473200437
753.2;;1.522872369;;1.473197471
753.3;;1.522856354;;1.473194507
753.4;;1.522840344;;1.473191543
753.5;;1.522824338;;1.473188582
753.6;;1.522808336;;1.473185621
753.7;;1.522792338;;1.473182662
753.8;;1.522776345;;1.473179704
753.9;;1.522760356;;1.473176748
754;;1.522744371;;1.473173793
754.1;;1.522728391;;1.47317084
754.2;;1.522712415;;1.473167887
754.3;;1.522696443;;1.473164937
754.4;;1.522680476;;1.473161987
754.5;;1.522664513;;1.473159039
754.6;;1.522648554;;1.473156093
754.7;;1.522632599;;1.473153147
754.8;;1.522616649;;1.473150203
754.9;;1.522600703;;1.473147261
755;;1.522584762;;1.47314432
755.1;;1.522568824;;1.47314138
755.2;;1.522552891;;1.473138442
755.3;;1.522536963;;1.473135505
755.4;;1.522521038;;1.473132569
755.5;;1.522505118;;1.473129635
755.6;;1.522489202;;1.473126702
755.7;;1.522473291;;1.47312377
755.8;;1.522457384;;1.47312084
755.9;;1.522441481;;1.473117911
756;;1.522425582;;1.473114984
756.1;;1.522409688;;1.473112058
756.2;;1.522393797;;1.473109133
756.3;;1.522377912;;1.47310621
756.4;;1.52236203;;1.473103288
756.5;;1.522346153;;1.473100367
756.6;;1.52233028;;1.473097448
756.7;;1.522314411;;1.47309453
756.8;;1.522298547;;1.473091614
756.9;;1.522282687;;1.473088698
757;;1.522266831;;1.473085785
757.1;;1.522250979;;1.473082872
757.2;;1.522235132;;1.473079961
757.3;;1.522219289;;1.473077052
757.4;;1.52220345;;1.473074143
757.5;;1.522187616;;1.473071236
757.6;;1.522171786;;1.473068331
757.7;;1.52215596;;1.473065426
757.8;;1.522140138;;1.473062524
757.9;;1.52212432;;1.473059622
758;;1.522108507;;1.473056722
758.1;;1.522092698;;1.473053823
758.2;;1.522076894;;1.473050926
758.3;;1.522061093;;1.473048029
758.4;;1.522045297;;1.473045135
758.5;;1.522029506;;1.473042241
758.6;;1.522013718;;1.473039349
758.7;;1.521997935;;1.473036458
758.8;;1.521982156;;1.473033569
758.9;;1.521966381;;1.473030681
759;;1.52195061;;1.473027795
759.1;;1.521934844;;1.473024909
759.2;;1.521919082;;1.473022025
759.3;;1.521903324;;1.473019143
759.4;;1.521887571;;1.473016261
759.5;;1.521871821;;1.473013381
759.6;;1.521856076;;1.473010503
759.7;;1.521840335;;1.473007626
759.8;;1.521824599;;1.47300475
759.9;;1.521808866;;1.473001875
760;;1.521793138;;1.472999002
760.1;;1.521777415;;1.47299613
760.2;;1.521761695;;1.47299326
760.3;;1.52174598;;1.472990391
760.4;;1.521730268;;1.472987523
760.5;;1.521714562;;1.472984656
760.6;;1.521698859;;1.472981791
760.7;;1.521683161;;1.472978927
760.8;;1.521667466;;1.472976065
760.9;;1.521651776;;1.472973204
761;;1.521636091;;1.472970344
761.1;;1.521620409;;1.472967486
761.2;;1.521604732;;1.472964629
761.3;;1.521589059;;1.472961773
761.4;;1.52157339;;1.472958918
761.5;;1.521557725;;1.472956065
761.6;;1.521542065;;1.472953214
761.7;;1.521526409;;1.472950363
761.8;;1.521510757;;1.472947514
761.9;;1.521495109;;1.472944666
762;;1.521479466;;1.47294182
762.1;;1.521463827;;1.472938975
762.2;;1.521448192;;1.472936131
762.3;;1.521432561;;1.472933288
762.4;;1.521416934;;1.472930447
762.5;;1.521401312;;1.472927608
762.6;;1.521385694;;1.472924769
762.7;;1.52137008;;1.472921932
762.8;;1.52135447;;1.472919096
762.9;;1.521338864;;1.472916262
763;;1.521323263;;1.472913428
763.1;;1.521307666;;1.472910597
763.2;;1.521292073;;1.472907766
763.3;;1.521276484;;1.472904937
763.4;;1.5212609;;1.472902109
763.5;;1.521245319;;1.472899283
763.6;;1.521229743;;1.472896457
763.7;;1.521214171;;1.472893633
763.8;;1.521198604;;1.472890811
763.9;;1.52118304;;1.47288799
