Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by dG
133,70000000000002;0,02;0,8847183456674983;1,65;1,459785270351372;1,626053493753362
134,70000000000002;0,02;0,8846108369334843;1,65;1,459607880940249;1,6263118304071913
135,70000000000002;0,02;0,8845052771449149;1,65;1,4594337072891095;1,6265686701559248
136,70000000000002;0,02;0,8844016309702024;1,65;1,459262691100834;1,6268239823896815
137,70000000000002;0,02;0,884299863718348;1,65;1,459094775135274;1,6270777380984789
138,70000000000002;0,02;0,8841999413273182;1,65;1,4589299031900749;1,6273299098245089
139,70000000000002;0,02;0,8841018303526316;1,65;1,458768020081842;1,6275804716155833
140,70000000000002;0,02;0,8840054979561562;1,65;1,4586090716276576;1,6278293989797399
141,70000000000002;0,02;0,8839109118951092;1,65;1,45845300462693;1,6280766688409813
142,70000000000002;0,02;0,8838180405112569;1,65;1,4582997668435738;1,6283222594961124
143,70000000000002;0,02;0,8837268527203131;1,65;1,4581493069885165;1,6285661505726714
144,70000000000002;0,02;0,8836373180015288;1,65;1,4580015747025223;1,6288083229879173
145,70000000000002;0,02;0,8835494063874716;1,65;1,4578565205393281;1,6290487589088487
146,70000000000002;0,02;0,8834630884539915;1,65;1,4577140959490857;1,6292874417132521
147,70000000000002;0,02;0,883378335310369;1,65;1,4575742532621088;1,6295243559517258
148,70000000000002;0,02;0,8832951185896413;1,65;1,457436945672908;1,6297594873106858
149,70000000000002;0,02;0,8832134104391054;1,65;1,457302127224524;1,6299928225763167
150,70000000000002;0,02;0,8831331835109935;1,65;1,457169752793139;1,6302243495994486
151,70000000000002;0,02;0,8830544109533164;1,65;1,457039778072972;1,6304540572613417
152,70000000000002;0,02;0,8829770664008755;1,65;1,4569121595614445;1,630681935440356
153,70000000000002;0,02;0,8829011239664358;1,65;1,456786854544619;1,6309079749794866
154,70000000000002;0,02;0,8828265582320606;1,65;1,4566638210829;1,6311321676547479
155,70000000000002;0,02;0,8827533442406019;1,65;1,4565430179969932;1,631354506144373
156,70000000000002;0,02;0,8826814574873473;1,65;1,4564244048541228;1,6315749839988334
157,70000000000002;0,02;0,882610873911816;1,65;1,4563079419544964;1,6317935956116383
158,70000000000002;0,02;0,8825415698897062;1,65;1,4561935903180152;1,6320103361909064
159,70000000000002;0,02;0,8824735222249864;1,65;1,4560813116712275;1,6322252017316883
160,70000000000002;0,02;0,8824067081421316;1,65;1,455971068434517;1,6324381889890227
161,70000000000002;0,02;0,8823411052784992;1,65;1,4558628237095235;1,6326492954517113
162,70000000000002;0,02;0,8822766916768443;1,65;1,455756541266793;1,6328585193167915
163,70000000000002;0,02;0,8822134457779698;1,65;1,4556521855336502;1,633065859464691
164,70000000000002;0,02;0,8821513464135103;1,65;1,455549721582292;1,6332713154350533
165,70000000000002;0,02;0,8820903727988473;1,65;1,455449115118098;1,63347488740321
166,70000000000002;0,02;0,882030504526151;1,65;1,455350332468149;1,6336765761572913
167,70000000000002;0,02;0,8819717215575508;1,65;1,4552533405699586;1,633876383075957
168,70000000000002;0,02;0,8819140042184276;1,65;1,4551581069604054;1,63407431010673
169,70000000000002;0,02;0,8818573331908295;1,65;1,4550645997648686;1,6342703597449235
170,70000000000002;0,02;0,8818016895070048;1,65;1,4549727876865577;1,6344645350131435
171,70000000000002;0,02;0,8817470545430538;1,65;1,4548826399960386;1,6346568394413532
172,70000000000002;0,02;0,8816934100126959;1,65;1,454794126520948;1,6348472770474907
173,70000000000002;0,02;0,8816407379611478;1,65;1,454707217635894;1,6350358523186153
174,70000000000002;0,02;0,8815890207591155;1,65;1,4546218842525405;1,6352225701925827
175,70000000000002;0,02;0,8815382410968922;1,65;1,454538097809872;1,6354074360402298
176,70000000000002;0,02;0,8814883819785656;1,65;1,454455830264633;1,6355904556480518
177,70000000000002;0,02;0,8814394267163291;1,65;1,454375054081943;1,6357716352013694
178,70000000000002;0,02;0,8813913589248967;1,65;1,4542957422260796;1,6359509812679716
179,70000000000002;0,02;0,8813441625160175;1,65;1,4542178681514288;1,636128500782212
180,70000000000002;0,02;0,8812978216930931;1,65;1,4541414057936035;1,6363042010295654
181,70000000000002;0,02;0,8812523209458882;1,65;1,4540663295607155;1,636478089631618
182,70000000000002;0,02;0,8812076450453409;1,65;1,4539926143248123;1,6366501745314876
183,70000000000002;0,02;0,8811637790384647;1,65;1,4539202354134666;1,6368204639796613
184,70000000000002;0,02;0,881120708243344;1,65;1,4538491686015176;1,6369889665202444
185,70000000000002;0,02;0,8810784182442203;1,65;1,4537793901029634;1,6371556909776002
186,70000000000002;0,02;0,8810368948866668;1,65;1,4537108765630002;1,6373206464433834
187,70000000000002;0,02;0,8809961242728509;1,65;1,453643605050204;1,6374838422639513
188,70000000000002;0,02;0,880956092756883;1,65;1,4535775530488568;1,6376452880281378
189,70000000000002;0,02;0,880916786940249;1,65;1,4535126984514108;1,6378049935553938
190,70000000000002;0,02;0,8808781936673257;1,65;1,4534490195510872;1,6379629688842754
191,70000000000002;0,02;0,8808403000209777;1,65;1,4533864950346131;1,63811922426127
192,70000000000002;0,02;0,880803093318234;1,65;1,453325103975086;1,6382737701299614
193,70000000000002;0,02;0,8807665611060436;1,65;1,4532648258249719;1,6384266171205164
194,70000000000002;0,02;0,8807306911571061;1,65;1,453205640409225;1,6385777760394868
195,70000000000002;0,02;0,880695471465781;1,65;1,4531475279185386;1,6387272578599223
196,70000000000002;0,02;0,8806608902440677;1,65;1,4530904689027115;1,6388750737117816
197,70000000000002;0,02;0,8806269359176612;1,65;1,4530344442641407;1,6390212348726392
198,70000000000002;0,02;0,8805935971220779;1,65;1,4529794352514285;1,639165752758673
199,70000000000002;0,02;0,8805608626988516;1,65;1,452925423453105;1,6393086389159346
200,70000000000002;0,02;0,8805287216917993;1,65;1,4528723907914687;1,6394499050118914
201,70000000000002;0,02;0,8804971633433538;1,65;1,4528203195165337;1,639589562827225
202,70000000000002;0,02;0,8804661770909632;1,65;1,4527691922000892;1,639727624247895
203,70000000000002;0,02;0,8804357525635556;1,65;1,4527189917298666;1,6398641012574524
204,70000000000002;0,02;0,8804058795780682;1,65;1,4526697013038123;1,6399990059295912
205,70000000000002;0,02;0,8803765481360386;1,65;1,4526213044244636;1,6401323504209455
206,70000000000002;0,02;0,8803477484202585;1,65;1,4525737848934266;1,6402641469641115
207,70000000000002;0,02;0,8803194707914882;1,65;1,4525271268059554;1,6403944078609025
208,70000000000002;0,02;0,8802917057852299;1,65;1,4524813145456292;1,6405231454758153
209,70000000000002;0,02;0,8802644441085599;1,65;1,4524363327791237;1,640650372229715
210,70000000000002;0,02;0,8802376766370189;1,65;1,452392166451081;1,6407761005937322
211,70000000000002;0,02;0,8802113944115574;1,65;1,4523488007790697;1,6409003430833546
212,70000000000002;0,02;0,8801855886355372;1,65;1,4523062212486364;1,6410231122527208
213,70000000000002;0,02;0,8801602506717877;1,65;1,4522644136084497;1,641144420689108
214,70000000000002;0,02;0,8801353720397144;1,65;1,4522233638655286;1,6412642810076024
215,70000000000002;0,02;0,8801109444124606;1,65;1,45218305828056;1,6413827058459562
216,70000000000002;0,02;0,880086959614121;1,65;1,4521434833632996;1,641499707859621
217,70000000000002;0,02;0,880063409617004;1,65;1,4521046258680566;1,6416152997169475
218,70000000000002;0,02;0,8800402865389465;1,65;1,4520664727892616;1,641729494094567
219,70000000000002;0,02;0,8800175826406741;1,65;1,4520290113571122;1,641842303672921
220,70000000000002;0,02;0,8799952903232118;1,65;1,4519922290332994;1,641953741131961
221,70000000000002;0,02;0,8799734021253405;1,65;1,4519561135068118;1,642063819146998
222,70000000000002;0,02;0,8799519107210991;1,65;1,4519206526898134;1,6421725503847027
223,70000000000002;0,02;0,8799308089173336;1,65;1,4518858347136003;1,6422799474992549
224,70000000000002;0,02;0,8799100896512885;1,65;1,451851647924626;1,6423860231286334
225,70000000000002;0,02;0,8798897459882433;1,65;1,4518180808806014;1,6424907898910432
226,70000000000002;0,02;0,8798697711191918;1,65;1,4517851223466665;1,6425942603814818
227,70000000000002;0,02;0,879850158358563;1,65;1,4517527612916288;1,642696447168432
228,70000000000002;0,02;0,8798309011419824;1,65;1,4517209868842709;1,6427973627906831
229,70000000000002;0,02;0,8798119930240768;1,65;1,4516897884897266;1,6428970197542818
230,70000000000002;0,02;0,8797934276763153;1,65;1,4516591556659202;1,642995430529593
231,70000000000002;0,02;0,8797751988848924;1,65;1,4516290781600725;1,6430926075484868
232,70000000000002;0,02;0,8797573005486473;1,65;1,451599545905268;1,6431885632016354
233,70000000000002;0,02;0,8797397266770225;1,65;1,451570549017087;1,643283309835921
234,70000000000002;0,02;0,8797224713880584;1,65;1,4515420777902963;1,6433768597519518
235,70000000000002;0,02;0,8797055289064246;1,65;1,4515141226956005;1,6434692252016823
236,70000000000002;0,02;0,8796888935614877;1,65;1,4514866743764547;1,643560418386135
237,70000000000002;0,02;0,8796725597854117;1,65;1,4514597236459292;1,6436504514532193
238,70000000000002;0,02;0,8796565221112964;1,65;1,451433261483639;1,6437393364956494
239,70000000000002;0,02;0,879640775171346;1,65;1,4514072790327208;1,6438270855489518
240,70000000000002;0,02;0,8796253136950734;1,65;1,451381767596871;1,6439137105895671
241,70000000000002;0,02;0,8796101325075357;1,65;1,4513567186374339;1,6439992235330325
242,70000000000002;0,02;0,8795952265276031;1,65;1,451332123770545;1,6440836362322593
243,70000000000002;0,02;0,8795805907662568;1,65;1,4513079747643236;1,6441669604758835
244,70000000000002;0,02;0,8795662203249204;1,65;1,4512842635361185;1,644249207986704
245,70000000000002;0,02;0,8795521103938194;1,65;1,451260982149802;1,6443303904201934
246,70000000000002;0,02;0,8795382562503723;1,65;1,4512381228131142;1,6444105193630874
247,70000000000002;0,02;0,8795246532576093;1,65;1,4512156778750553;1,644489606332046
248,70000000000002;0,02;0,8795112968626206;1,65;1,451193639823324;1,644567662772388
249,70000000000002;0,02;0,8794981825950323;1,65;1,4511720012818032;1,6446447000568918
250,70000000000002;0,02;0,8794853060655106;1,65;1,4511507550080924;1,6447207294846617
251,70000000000002;0,02;0,8794726629642922;1,65;1,451129893891082;1,644795762280067
252,70000000000002;0,02;0,8794602490597421;1,65;1,4511094109485743;1,6448698095917338
253,70000000000002;0,02;0,8794480601969372;1,65;1,4510892993249462;1,6449428824916048
254,70000000000002;0,02;0,8794360922962758;1,65;1,451069552288855;1,6450149919740544
255,70000000000002;0,02;0,879424341352112;1,65;1,4510501632309847;1,645086148955063
256,70000000000005;0,02;0,8794128034314148;1,65;1,4510311256618345;1,6451563642714473
257,70000000000005;0,02;0,8794014746724524;1,65;1,4510124332095464;1,6452256486801413
258,70000000000005;0,02;0,879390351283499;1,65;1,4509940796177732;1,645294012857532
259,70000000000005;0,02;0,8793794295415658;1,65;1,4509760587435834;1,645361467398845
260,70000000000005;0,02;0,8793687057911554;1,65;1,4509583645554065;1,645428022817579
261,70000000000005;0,02;0,8793581764430379;1,65;1,4509409911310125;1,6454936895449854
262,70000000000005;0,02;0,8793478379730497;1,65;1,4509239326555319;1,645558477929596
263,70000000000005;0,02;0,8793376869209137;1,65;1,4509071834195075;1,6456223982367948
264,70000000000005;0,02;0,8793277198890816;1,65;1,4508907378169846;1,6456854606484306
265,70000000000005;0,02;0,8793179335415968;1,65;1,4508745903436346;1,6457476752624731
266,70000000000005;0,02;0,8793083246029769;1,65;1,4508587355949119;1,6458090520927076
267,70000000000005;0,02;0,8792988898571188;1,65;1,450843168264246;1,6458696010684681
268,70000000000005;0,02;0,8792896261462212;1,65;1,4508278831412649;1,64592933203441
269,70000000000005;0,02;0,879280530369728;1,65;1,450812875110051;1,6459882547503153
270,70000000000005;0,02;0,8792715994832908;1,65;1,4507981391474298;1,6460463788909354
271,70000000000005;0,02;0,8792628304977497;1,65;1,4507836703212869;1,646103714045867
272,70000000000005;0,02;0,8792542204781327;1,65;1,450769463788919;1,6461602697194595
273,70000000000005;0,02;0,8792457665426741;1,65;1,450755514795412;1,646216055330754
274,70000000000005;0,02;0,8792374658618487;1,65;1,4507418186720502;1,646271080213454
275,70000000000005;0,02;0,8792293156574259;1,65;1,4507283708347527;1,6463253536159228
276,70000000000005;0,02;0,8792213132015395;1,65;1,4507151667825402;1,6463788847012113
277,70000000000005;0,02;0,8792134558157744;1,65;1,4507022020960276;1,6464316825471106
278,70000000000005;0,02;0,8792057408702705;1,65;1,4506894724359463;1,6464837561462338
279,70000000000005;0,02;0,879198165782842;1,65;1,4506769735416893;1,6465351144061189
280,70000000000005;0,02;0,879190728018114;1,65;1,450664701229888;1,6465857661493595
281,70000000000005;0,02;0,879183425086673;1,65;1,4506526513930105;1,6466357201137567
282,70000000000005;0,02;0,8791762545442342;1,65;1,4506408199979863;1,6466849849524938
283,70000000000005;0,02;0,8791692139908234;1,65;1,4506292030848584;1,6467335692343337
284,70000000000005;0,02;0,8791623010699733;1,65;1,4506177967654559;1,646781481443835
285,70000000000005;0,02;0,8791555134679353;1,65;1,4506065972220932;1,6468287299815887
286,70000000000005;0,02;0,8791488489129051;1,65;1,4505956007062935;1,6468753231644762
287,70000000000005;0,02;0,8791423051742618;1,65;1,450584803537532;1,646921269225941
288,70000000000005;0,02;0,8791358800618219;1,65;1,450574202102006;1,646966576316282
289,70000000000005;0,02;0,8791295714251055;1,65;1,450563792851424;1,647011252502963
290,70000000000005;0,02;0,8791233771526178;1,65;1,4505535723018192;1,6470553057709358
291,70000000000005;0,02;0,8791172951711409;1,65;1,4505435370323825;1,6470987440229825
292,70000000000005;0,02;0,8791113234450411;1,65;1,4505336836843177;1,6471415750800686
293,70000000000005;0,02;0,8791054599755866;1,65;1,4505240089597178;1,647183806681714
294,70000000000005;0,02;0,8790997028002796;1,65;1,4505145096204612;1,647225446486374
295,70000000000005;0,02;0,8790940499921983;1,65;1,4505051824871271;1,647266502071837
296,70000000000005;0,02;0,8790884996593529;1,65;1,4504960244379321;1,6473069809356309
