Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by dG
63,4;0,02;0,937182105667387;1,53;1,4338886216711022;1,5048683904731535
64,4;0,02;0,9369249182235652;1,53;1,4334951248820547;1,5048169185872873
65,4;0,02;0,9366711601207246;1,53;1,4331068749847087;1,5047627947570918
66,4;0,02;0,9364207020844776;1,53;1,4327236741892508;1,50470622982255
67,4;0,02;0,9361734226700055;1,53;1,4323453366851084;1,5046474296175791
68,4;0,02;0,9359292077508526;1,53;1,4319716878588045;1,5045865945710297
69,4;0,02;0,935687950041387;1,53;1,4316025635633223;1,504523919383522
70,4;0,02;0,9354495486507077;1,53;1,4312378094355829;1,5044595927718287
71,4;0,02;0,9352139086659248;1,53;1,430877280258865;1,5043937972732973
72,4;0,02;0,9349809407628776;1,53;1,4305208393672029;1,5043267091034884
73,4;0,02;0,9347505608424825;1,53;1,4301683580889983;1,5042584980608573
74,4;0,02;0,934522689691019;1,53;1,4298197152272591;1,5041893274728735
75,4;0,02;0,9342972526627776;1,53;1,4294747965740497;1,5041193541785152
76,4;0,02;0,9340741793835964;1,53;1,4291334944569025;1,5040487285425779
77,4;0,02;0,933853403473907;1,53;1,4287957073150777;1,5039775944976497
78,4;0,02;0,933634862290007;1,53;1,4284613393037109;1,5039060896100322
79,4;0,02;0,9334184966823547;1,53;1,4281302999240026;1,5038343451662688
