Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;;
740.1;0.06;0.668828002;2.28012;1.525008103;;
740.2;0.06;0.668820725;2.28012;1.524991512;;
740.3;0.06;0.668813451;2.28012;1.524974926;;
740.4;0.06;0.668806179;2.28012;1.524958344;;
740.5;0.06;0.668798908;2.28012;1.524941767;;
740.6;0.06;0.66879164;2.28012;1.524925194;;
740.7;0.06;0.668784373;2.28012;1.524908625;;
740.8;0.06;0.668777109;2.28012;1.524892061;;
740.9;0.06;0.668769846;2.28012;1.524875502;;
741;0.06;0.668762586;2.28012;1.524858947;;
741.1;0.06;0.668755327;2.28012;1.524842396;;
741.2;0.06;0.66874807;2.28012;1.52482585;;
741.3;0.06;0.668740816;2.28012;1.524809309;;
741.4;0.06;0.668733563;2.28012;1.524792772;;
741.5;0.06;0.668726312;2.28012;1.524776239;;
741.6;0.06;0.668719063;2.28012;1.524759711;;
741.7;0.06;0.668711816;2.28012;1.524743187;;
741.8;0.06;0.668704572;2.28012;1.524726668;;
741.9;0.06;0.668697329;2.28012;1.524710153;;
742;0.06;0.668690088;2.28012;1.524693642;;
742.1;0.06;0.668682848;2.28012;1.524677136;;
742.2;0.06;0.668675611;2.28012;1.524660635;;
742.3;0.06;0.668668376;2.28012;1.524644138;;
742.4;0.06;0.668661143;2.28012;1.524627645;;
742.5;0.06;0.668653912;2.28012;1.524611157;;
742.6;0.06;0.668646682;2.28012;1.524594673;;
742.7;0.06;0.668639455;2.28012;1.524578194;;
742.8;0.06;0.66863223;2.28012;1.524561719;;
742.9;0.06;0.668625006;2.28012;1.524545249;;
743;0.06;0.668617785;2.28012;1.524528783;;
743.1;0.06;0.668610565;2.28012;1.524512321;;
743.2;0.06;0.668603347;2.28012;1.524495864;;
743.3;0.06;0.668596132;2.28012;1.524479412;;
743.4;0.06;0.668588918;2.28012;1.524462963;;
743.5;0.06;0.668581706;2.28012;1.52444652;;
743.6;0.06;0.668574496;2.28012;1.52443008;;
743.7;0.06;0.668567288;2.28012;1.524413645;;
743.8;0.06;0.668560082;2.28012;1.524397215;;
743.9;0.06;0.668552878;2.28012;1.524380789;;
744;0.06;0.668545676;2.28012;1.524364367;;
744.1;0.06;0.668538476;2.28012;1.52434795;;
744.2;0.06;0.668531278;2.28012;1.524331537;;
744.3;0.06;0.668524082;2.28012;1.524315129;;
744.4;0.06;0.668516887;2.28012;1.524298725;;
744.5;0.06;0.668509695;2.28012;1.524282326;;
744.6;0.06;0.668502505;2.28012;1.524265931;;
744.7;0.06;0.668495316;2.28012;1.52424954;;
744.8;0.06;0.668488129;2.28012;1.524233154;;
744.9;0.06;0.668480945;2.28012;1.524216772;;
745;0.06;0.668473762;2.28012;1.524200395;;
745.1;0.06;0.668466581;2.28012;1.524184022;;
745.2;0.06;0.668459403;2.28012;1.524167653;;
745.3;0.06;0.668452226;2.28012;1.524151289;;
745.4;0.06;0.668445051;2.28012;1.524134929;;
745.5;0.06;0.668437878;2.28012;1.524118574;;
745.6;0.06;0.668430707;2.28012;1.524102223;;
745.7;0.06;0.668423538;2.28012;1.524085877;;
745.8;0.06;0.66841637;2.28012;1.524069535;;
745.9;0.06;0.668409205;2.28012;1.524053197;;
746;0.06;0.668402042;2.28012;1.524036864;;
746.1;0.06;0.66839488;2.28012;1.524020535;;
746.2;0.06;0.668387721;2.28012;1.52400421;;
746.3;0.06;0.668380563;2.28012;1.52398789;;
746.4;0.06;0.668373408;2.28012;1.523971575;;
746.5;0.06;0.668366254;2.28012;1.523955263;;
746.6;0.06;0.668359102;2.28012;1.523938956;;
746.7;0.06;0.668351953;2.28012;1.523922654;;
746.8;0.06;0.668344805;2.28012;1.523906356;;
746.9;0.06;0.668337659;2.28012;1.523890062;;
747;0.06;0.668330515;2.28012;1.523873773;;
747.1;0.06;0.668323372;2.28012;1.523857488;;
747.2;0.06;0.668316232;2.28012;1.523841208;;
747.3;0.06;0.668309094;2.28012;1.523824931;;
747.4;0.06;0.668301958;2.28012;1.52380866;;
747.5;0.06;0.668294823;2.28012;1.523792392;;
747.6;0.06;0.668287691;2.28012;1.52377613;;
747.7;0.06;0.66828056;2.28012;1.523759871;;
747.8;0.06;0.668273432;2.28012;1.523743617;;
747.9;0.06;0.668266305;2.28012;1.523727367;;
748;0.06;0.66825918;2.28012;1.523711122;;
748.1;0.06;0.668252057;2.28012;1.523694881;;
748.2;0.06;0.668244936;2.28012;1.523678644;;
748.3;0.06;0.668237817;2.28012;1.523662412;;
748.4;0.06;0.6682307;2.28012;1.523646184;;
748.5;0.06;0.668223585;2.28012;1.52362996;;
748.6;0.06;0.668216472;2.28012;1.523613741;;
748.7;0.06;0.66820936;2.28012;1.523597526;;
748.8;0.06;0.668202251;2.28012;1.523581316;;
748.9;0.06;0.668195143;2.28012;1.52356511;;
749;0.06;0.668188038;2.28012;1.523548908;;
749.1;0.06;0.668180934;2.28012;1.523532711;;
749.2;0.06;0.668173832;2.28012;1.523516518;;
749.3;0.06;0.668166732;2.28012;1.52350033;;
749.4;0.06;0.668159634;2.28012;1.523484145;;
749.5;0.06;0.668152538;2.28012;1.523467966;;
749.6;0.06;0.668145444;2.28012;1.52345179;;
749.7;0.06;0.668138352;2.28012;1.523435619;;
749.8;0.06;0.668131262;2.28012;1.523419452;;
749.9;0.06;0.668124173;2.28012;1.52340329;;
750;0.06;0.668117087;2.28012;1.523387132;;
750.1;0.06;0.668110002;2.28012;1.523370978;;
750.2;0.06;0.66810292;2.28012;1.523354829;;
750.3;0.06;0.668095839;2.28012;1.523338684;;
750.4;0.06;0.66808876;2.28012;1.523322543;;
750.5;0.06;0.668081683;2.28012;1.523306407;;
750.6;0.06;0.668074608;2.28012;1.523290275;;
750.7;0.06;0.668067535;2.28012;1.523274148;;
750.8;0.06;0.668060464;2.28012;1.523258024;;
750.9;0.06;0.668053394;2.28012;1.523241906;;
751;0.06;0.668046327;2.28012;1.523225791;;
751.1;0.06;0.668039261;2.28012;1.523209681;;
751.2;0.06;0.668032198;2.28012;1.523193575;;
751.3;0.06;0.668025136;2.28012;1.523177474;;
751.4;0.06;0.668018076;2.28012;1.523161377;;
751.5;0.06;0.668011019;2.28012;1.523145284;;
751.6;0.06;0.668003963;2.28012;1.523129195;;
751.7;0.06;0.667996909;2.28012;1.523113111;;
751.8;0.06;0.667989856;2.28012;1.523097031;;
751.9;0.06;0.667982806;2.28012;1.523080956;;
752;0.06;0.667975758;2.28012;1.523064885;;
752.1;0.06;0.667968711;2.28012;1.523048818;;
752.2;0.06;0.667961667;2.28012;1.523032756;;
752.3;0.06;0.667954624;2.28012;1.523016698;;
752.4;0.06;0.667947583;2.28012;1.523000644;;
752.5;0.06;0.667940545;2.28012;1.522984594;;
752.6;0.06;0.667933508;2.28012;1.522968549;;
752.7;0.06;0.667926472;2.28012;1.522952508;;
752.8;0.06;0.667919439;2.28012;1.522936472;;
752.9;0.06;0.667912408;2.28012;1.52292044;;
753;0.06;0.667905379;2.28012;1.522904412;;
753.1;0.06;0.667898351;2.28012;1.522888388;;
753.2;0.06;0.667891326;2.28012;1.522872369;;
753.3;0.06;0.667884302;2.28012;1.522856354;;
753.4;0.06;0.66787728;2.28012;1.522840344;;
753.5;0.06;0.66787026;2.28012;1.522824338;;
753.6;0.06;0.667863242;2.28012;1.522808336;;
753.7;0.06;0.667856226;2.28012;1.522792338;;
753.8;0.06;0.667849212;2.28012;1.522776345;;
753.9;0.06;0.6678422;2.28012;1.522760356;;
754;0.06;0.667835189;2.28012;1.522744371;;
754.1;0.06;0.667828181;2.28012;1.522728391;;
754.2;0.06;0.667821174;2.28012;1.522712415;;
754.3;0.06;0.667814169;2.28012;1.522696443;;
754.4;0.06;0.667807166;2.28012;1.522680476;;
754.5;0.06;0.667800165;2.28012;1.522664513;;
754.6;0.06;0.667793166;2.28012;1.522648554;;
754.7;0.06;0.667786169;2.28012;1.522632599;;
754.8;0.06;0.667779174;2.28012;1.522616649;;
754.9;0.06;0.66777218;2.28012;1.522600703;;
755;0.06;0.667765189;2.28012;1.522584762;;
755.1;0.06;0.667758199;2.28012;1.522568824;;
755.2;0.06;0.667751211;2.28012;1.522552891;;
755.3;0.06;0.667744225;2.28012;1.522536963;;
755.4;0.06;0.667737241;2.28012;1.522521038;;
755.5;0.06;0.667730259;2.28012;1.522505118;;
755.6;0.06;0.667723279;2.28012;1.522489202;;
755.7;0.06;0.6677163;2.28012;1.522473291;;
755.8;0.06;0.667709324;2.28012;1.522457384;;
755.9;0.06;0.667702349;2.28012;1.522441481;;
756;0.06;0.667695377;2.28012;1.522425582;;
756.1;0.06;0.667688406;2.28012;1.522409688;;
756.2;0.06;0.667681437;2.28012;1.522393797;;
756.3;0.06;0.66767447;2.28012;1.522377912;;
756.4;0.06;0.667667504;2.28012;1.52236203;;
756.5;0.06;0.667660541;2.28012;1.522346153;;
756.6;0.06;0.66765358;2.28012;1.52233028;;
756.7;0.06;0.66764662;2.28012;1.522314411;;
756.8;0.06;0.667639662;2.28012;1.522298547;;
756.9;0.06;0.667632706;2.28012;1.522282687;;
757;0.06;0.667625753;2.28012;1.522266831;;
757.1;0.06;0.6676188;2.28012;1.522250979;;
757.2;0.06;0.66761185;2.28012;1.522235132;;
757.3;0.06;0.667604902;2.28012;1.522219289;;
757.4;0.06;0.667597955;2.28012;1.52220345;;
757.5;0.06;0.667591011;2.28012;1.522187616;;
757.6;0.06;0.667584068;2.28012;1.522171786;;
757.7;0.06;0.667577127;2.28012;1.52215596;;
757.8;0.06;0.667570188;2.28012;1.522140138;;
757.9;0.06;0.667563251;2.28012;1.52212432;;
758;0.06;0.667556316;2.28012;1.522108507;;
758.1;0.06;0.667549383;2.28012;1.522092698;;
758.2;0.06;0.667542451;2.28012;1.522076894;;
758.3;0.06;0.667535522;2.28012;1.522061093;;
758.4;0.06;0.667528594;2.28012;1.522045297;;
758.5;0.06;0.667521668;2.28012;1.522029506;;
758.6;0.06;0.667514744;2.28012;1.522013718;;
758.7;0.06;0.667507822;2.28012;1.521997935;;
758.8;0.06;0.667500902;2.28012;1.521982156;;
758.9;0.06;0.667493983;2.28012;1.521966381;;
759;0.06;0.667487067;2.28012;1.52195061;;
759.1;0.06;0.667480152;2.28012;1.521934844;;
759.2;0.06;0.667473239;2.28012;1.521919082;;
759.3;0.06;0.667466328;2.28012;1.521903324;;
759.4;0.06;0.667459419;2.28012;1.521887571;;
759.5;0.06;0.667452512;2.28012;1.521871821;;
759.6;0.06;0.667445606;2.28012;1.521856076;;
759.7;0.06;0.667438703;2.28012;1.521840335;;
759.8;0.06;0.667431801;2.28012;1.521824599;;
759.9;0.06;0.667424902;2.28012;1.521808866;;
760;0.06;0.667418004;2.28012;1.521793138;;
760.1;0.06;0.667411108;2.28012;1.521777415;;
760.2;0.06;0.667404213;2.28012;1.521761695;;
760.3;0.06;0.667397321;2.28012;1.52174598;;
760.4;0.06;0.667390431;2.28012;1.521730268;;
760.5;0.06;0.667383542;2.28012;1.521714562;;
760.6;0.06;0.667376655;2.28012;1.521698859;;
760.7;0.06;0.66736977;2.28012;1.521683161;;
760.8;0.06;0.667362887;2.28012;1.521667466;;
760.9;0.06;0.667356006;2.28012;1.521651776;;
761;0.06;0.667349127;2.28012;1.521636091;;
761.1;0.06;0.667342249;2.28012;1.521620409;;
761.2;0.06;0.667335374;2.28012;1.521604732;;
761.3;0.06;0.6673285;2.28012;1.521589059;;
761.4;0.06;0.667321628;2.28012;1.52157339;;
761.5;0.06;0.667314758;2.28012;1.521557725;;
761.6;0.06;0.66730789;2.28012;1.521542065;;
761.7;0.06;0.667301023;2.28012;1.521526409;;
761.8;0.06;0.667294159;2.28012;1.521510757;;
761.9;0.06;0.667287296;2.28012;1.521495109;;
762;0.06;0.667280435;2.28012;1.521479466;;
762.1;0.06;0.667273576;2.28012;1.521463827;;
762.2;0.06;0.667266719;2.28012;1.521448192;;
762.3;0.06;0.667259864;2.28012;1.521432561;;
762.4;0.06;0.66725301;2.28012;1.521416934;;
762.5;0.06;0.667246159;2.28012;1.521401312;;
762.6;0.06;0.667239309;2.28012;1.521385694;;
762.7;0.06;0.667232461;2.28012;1.52137008;;
762.8;0.06;0.667225615;2.28012;1.52135447;;
762.9;0.06;0.667218771;2.28012;1.521338864;;
763;0.06;0.667211929;2.28012;1.521323263;;
763.1;0.06;0.667205088;2.28012;1.521307666;;
763.2;0.06;0.66719825;2.28012;1.521292073;;
763.3;0.06;0.667191413;2.28012;1.521276484;;
763.4;0.06;0.667184578;2.28012;1.5212609;;
763.5;0.06;0.667177745;2.28012;1.521245319;;
763.6;0.06;0.667170913;2.28012;1.521229743;;
763.7;0.06;0.667164084;2.28012;1.521214171;;
763.8;0.06;0.667157256;2.28012;1.521198604;;
763.9;0.06;0.667150431;2.28012;1.52118304;;
764;0.06;0.667143607;2.28012;1.521167481;;
764.1;0.06;0.667136785;2.28012;1.521151926;;
764.2;0.06;0.667129964;2.28012;1.521136375;;
764.3;0.06;0.667123146;2.28012;1.521120828;;
764.4;0.06;0.66711633;2.28012;1.521105285;;
764.5;0.06;0.667109515;2.28012;1.521089747;;
764.6;0.06;0.667102702;2.28012;1.521074213;;
764.7;0.06;0.667095891;2.28012;1.521058683;;
764.8;0.06;0.667089082;2.28012;1.521043157;;
764.9;0.06;0.667082274;2.28012;1.521027635;;
765;0.06;0.667075469;2.28012;1.521012118;;
765.1;0.06;0.667068665;2.28012;1.520996605;;
765.2;0.06;0.667061863;2.28012;1.520981096;;
765.3;0.06;0.667055063;2.28012;1.520965591;;
765.4;0.06;0.667048265;2.28012;1.52095009;;
765.5;0.06;0.667041469;2.28012;1.520934594;;
765.6;0.06;0.667034674;2.28012;1.520919101;;
765.7;0.06;0.667027881;2.28012;1.520903613;;
765.8;0.06;0.667021091;2.28012;1.520888129;;
765.9;0.06;0.667014302;2.28012;1.520872649;;
766;0.06;0.667007514;2.28012;1.520857174;;
766.1;0.06;0.667000729;2.28012;1.520841702;;
766.2;0.06;0.666993945;2.28012;1.520826235;;
766.3;0.06;0.666987164;2.28012;1.520810772;;
766.4;0.06;0.666980384;2.28012;1.520795313;;
766.5;0.06;0.666973606;2.28012;1.520779858;;
766.6;0.06;0.66696683;2.28012;1.520764408;;
766.7;0.06;0.666960055;2.28012;1.520748961;;
766.8;0.06;0.666953283;2.28012;1.520733519;;
766.9;0.06;0.666946512;2.28012;1.520718081;;
767;0.06;0.666939743;2.28012;1.520702647;;
767.1;0.06;0.666932976;2.28012;1.520687217;;
767.2;0.06;0.666926211;2.28012;1.520671791;;
767.3;0.06;0.666919447;2.28012;1.52065637;;
767.4;0.06;0.666912686;2.28012;1.520640953;;
767.5;0.06;0.666905926;2.28012;1.520625539;;
767.6;0.06;0.666899168;2.28012;1.52061013;;
767.7;0.06;0.666892412;2.28012;1.520594726;;
767.8;0.06;0.666885657;2.28012;1.520579325;;
767.9;0.06;0.666878905;2.28012;1.520563928;;
768;0.06;0.666872154;2.28012;1.520548536;;
768.1;0.06;0.666865405;2.28012;1.520533148;;
768.2;0.06;0.666858658;2.28012;1.520517764;;
768.3;0.06;0.666851913;2.28012;1.520502384;;
768.4;0.06;0.66684517;2.28012;1.520487008;;
768.5;0.06;0.666838428;2.28012;1.520471636;;
768.6;0.06;0.666831688;2.28012;1.520456269;;
768.7;0.06;0.66682495;2.28012;1.520440905;;
768.8;0.06;0.666818214;2.28012;1.520425546;;
768.9;0.06;0.66681148;2.28012;1.520410191;;
769;0.06;0.666804747;2.28012;1.52039484;;
769.1;0.06;0.666798017;2.28012;1.520379493;;
769.2;0.06;0.666791288;2.28012;1.520364151;;
769.3;0.06;0.666784561;2.28012;1.520348812;;
769.4;0.06;0.666777835;2.28012;1.520333478;;
769.5;0.06;0.666771112;2.28012;1.520318148;;
769.6;0.06;0.66676439;2.28012;1.520302822;;
769.7;0.06;0.66675767;2.28012;1.5202875;;
769.8;0.06;0.666750952;2.28012;1.520272182;;
769.9;0.06;0.666744236;2.28012;1.520256868;;
770;0.06;0.666737522;2.28012;1.520241558;;
770.1;0.06;0.666730809;2.28012;1.520226253;;
770.2;0.06;0.666724099;2.28012;1.520210952;;
770.3;0.06;0.66671739;2.28012;1.520195654;;
770.4;0.06;0.666710682;2.28012;1.520180361;;
770.5;0.06;0.666703977;2.28012;1.520165072;;
770.6;0.06;0.666697274;2.28012;1.520149788;;
770.7;0.06;0.666690572;2.28012;1.520134507;;
770.8;0.06;0.666683872;2.28012;1.52011923;;
770.9;0.06;0.666677174;2.28012;1.520103958;;
771;0.06;0.666670478;2.28012;1.520088689;;
771.1;0.06;0.666663783;2.28012;1.520073425;;
771.2;0.06;0.66665709;2.28012;1.520058165;;
771.3;0.06;0.6666504;2.28012;1.520042909;;
771.4;0.06;0.666643711;2.28012;1.520027657;;
771.5;0.06;0.666637023;2.28012;1.520012409;;
771.6;0.06;0.666630338;2.28012;1.519997166;;
771.7;0.06;0.666623654;2.28012;1.519981926;;
771.8;0.06;0.666616972;2.28012;1.519966691;;
771.9;0.06;0.666610292;2.28012;1.519951459;;
772;0.06;0.666603614;2.28012;1.519936232;;
772.1;0.06;0.666596937;2.28012;1.519921009;;
772.2;0.06;0.666590263;2.28012;1.51990579;;
772.3;0.06;0.66658359;2.28012;1.519890575;;
772.4;0.06;0.666576919;2.28012;1.519875364;;
772.5;0.06;0.66657025;2.28012;1.519860158;;
772.6;0.06;0.666563582;2.28012;1.519844955;;
772.7;0.06;0.666556917;2.28012;1.519829757;;
772.8;0.06;0.666550253;2.28012;1.519814562;;
772.9;0.06;0.666543591;2.28012;1.519799372;;
773;0.06;0.66653693;2.28012;1.519784186;;
773.1;0.06;0.666530272;2.28012;1.519769003;;
773.2;0.06;0.666523615;2.28012;1.519753825;;
773.3;0.06;0.66651696;2.28012;1.519738651;;
773.4;0.06;0.666510307;2.28012;1.519723482;;
773.5;0.06;0.666503656;2.28012;1.519708316;;
773.6;0.06;0.666497006;2.28012;1.519693154;;
773.7;0.06;0.666490359;2.28012;1.519677997;;
773.8;0.06;0.666483713;2.28012;1.519662843;;
773.9;0.06;0.666477069;2.28012;1.519647694;;
774;0.06;0.666470426;2.28012;1.519632548;;
774.1;0.06;0.666463786;2.28012;1.519617407;;
774.2;0.06;0.666457147;2.28012;1.51960227;;
774.3;0.06;0.66645051;2.28012;1.519587137;;
774.4;0.06;0.666443875;2.28012;1.519572008;;
774.5;0.06;0.666437241;2.28012;1.519556883;;
774.6;0.06;0.66643061;2.28012;1.519541762;;
774.7;0.06;0.66642398;2.28012;1.519526645;;
774.8;0.06;0.666417352;2.28012;1.519511533;;
774.9;0.06;0.666410726;2.28012;1.519496424;;
775;0.06;0.666404101;2.28012;1.51948132;;
775.1;0.06;0.666397479;2.28012;1.519466219;;
775.2;0.06;0.666390858;2.28012;1.519451123;;
775.3;0.06;0.666384239;2.28012;1.51943603;;
775.4;0.06;0.666377621;2.28012;1.519420942;;
775.5;0.06;0.666371006;2.28012;1.519405858;;
775.6;0.06;0.666364392;2.28012;1.519390778;;
775.7;0.06;0.66635778;2.28012;1.519375702;;
775.8;0.06;0.66635117;2.28012;1.51936063;;
775.9;0.06;0.666344562;2.28012;1.519345562;;
776;0.06;0.666337955;2.28012;1.519330498;;
776.1;0.06;0.66633135;2.28012;1.519315438;;
776.2;0.06;0.666324747;2.28012;1.519300383;;
776.3;0.06;0.666318146;2.28012;1.519285331;;
776.4;0.06;0.666311546;2.28012;1.519270283;;
776.5;0.06;0.666304949;2.28012;1.51925524;;
776.6;0.06;0.666298353;2.28012;1.5192402;;
776.7;0.06;0.666291759;2.28012;1.519225165;;
776.8;0.06;0.666285166;2.28012;1.519210134;;
776.9;0.06;0.666278576;2.28012;1.519195106;;
777;0.06;0.666271987;2.28012;1.519180083;;
777.1;0.06;0.6662654;2.28012;1.519165064;;
777.2;0.06;0.666258815;2.28012;1.519150049;;
777.3;0.06;0.666252231;2.28012;1.519135037;;
777.4;0.06;0.666245649;2.28012;1.51912003;;
777.5;0.06;0.66623907;2.28012;1.519105027;;
777.6;0.06;0.666232491;2.28012;1.519090028;;
777.7;0.06;0.666225915;2.28012;1.519075033;;
777.8;0.06;0.66621934;2.28012;1.519060042;;
777.9;0.06;0.666212768;2.28012;1.519045056;;
778;0.06;0.666206196;2.28012;1.519030073;;
778.1;0.06;0.666199627;2.28012;1.519015094;;
778.2;0.06;0.66619306;2.28012;1.519000119;;
778.3;0.06;0.666186494;2.28012;1.518985149;;
778.4;0.06;0.66617993;2.28012;1.518970182;;
778.5;0.06;0.666173368;2.28012;1.518955219;;
778.6;0.06;0.666166807;2.28012;1.518940261;;
778.7;0.06;0.666160249;2.28012;1.518925306;;
778.8;0.06;0.666153692;2.28012;1.518910356;;
778.9;0.06;0.666147137;2.28012;1.518895409;;
779;0.06;0.666140583;2.28012;1.518880467;;
779.1;0.06;0.666134032;2.28012;1.518865528;;
779.2;0.06;0.666127482;2.28012;1.518850594;;
779.3;0.06;0.666120934;2.28012;1.518835663;;
779.4;0.06;0.666114387;2.28012;1.518820737;;
779.5;0.06;0.666107843;2.28012;1.518805815;;
779.6;0.06;0.6661013;2.28012;1.518790896;;
779.7;0.06;0.666094759;2.28012;1.518775982;;
779.8;0.06;0.66608822;2.28012;1.518761072;;
779.9;0.06;0.666081682;2.28012;1.518746166;;
780;0.06;0.666075147;2.28012;1.518731263;;
780.1;0.06;0.666068613;2.28012;1.518716365;;
780.2;0.06;0.666062081;2.28012;1.518701471;;
780.3;0.06;0.66605555;2.28012;1.518686581;;
780.4;0.06;0.666049021;2.28012;1.518671695;;
780.5;0.06;0.666042494;2.28012;1.518656813;;
780.6;0.06;0.666035969;2.28012;1.518641934;;
780.7;0.06;0.666029446;2.28012;1.51862706;;
780.8;0.06;0.666022924;2.28012;1.51861219;;
780.9;0.06;0.666016404;2.28012;1.518597324;;
781;0.06;0.666009886;2.28012;1.518582462;;
781.1;0.06;0.66600337;2.28012;1.518567604;;
781.2;0.06;0.665996855;2.28012;1.51855275;;
781.3;0.06;0.665990343;2.28012;1.5185379;;
781.4;0.06;0.665983831;2.28012;1.518523054;;
781.5;0.06;0.665977322;2.28012;1.518508212;;
781.6;0.06;0.665970815;2.28012;1.518493374;;
781.7;0.06;0.665964309;2.28012;1.51847854;;
781.8;0.06;0.665957805;2.28012;1.518463709;;
781.9;0.06;0.665951302;2.28012;1.518448883;;
782;0.06;0.665944802;2.28012;1.518434061;;
782.1;0.06;0.665938303;2.28012;1.518419243;;
782.2;0.06;0.665931806;2.28012;1.518404429;;
782.3;0.06;0.665925311;2.28012;1.518389619;;
782.4;0.06;0.665918817;2.28012;1.518374813;;
782.5;0.06;0.665912325;2.28012;1.518360011;;
782.6;0.06;0.665905835;2.28012;1.518345213;;
782.7;0.06;0.665899347;2.28012;1.518330419;;
782.8;0.06;0.66589286;2.28012;1.518315629;;
782.9;0.06;0.665886376;2.28012;1.518300843;;
783;0.06;0.665879892;2.28012;1.51828606;;
783.1;0.06;0.665873411;2.28012;1.518271282;;
783.2;0.06;0.665866932;2.28012;1.518256508;;
783.3;0.06;0.665860454;2.28012;1.518241738;;
783.4;0.06;0.665853978;2.28012;1.518226972;;
783.5;0.06;0.665847503;2.28012;1.51821221;;
783.6;0.06;0.665841031;2.28012;1.518197451;;
783.7;0.06;0.66583456;2.28012;1.518182697;;
783.8;0.06;0.665828091;2.28012;1.518167947;;
783.9;0.06;0.665821624;2.28012;1.5181532;;
784;0.06;0.665815158;2.28012;1.518138458;;
784.1;0.06;0.665808694;2.28012;1.51812372;;
784.2;0.06;0.665802232;2.28012;1.518108985;;
784.3;0.06;0.665795772;2.28012;1.518094255;;
784.4;0.06;0.665789313;2.28012;1.518079529;;
784.5;0.06;0.665782856;2.28012;1.518064806;;
784.6;0.06;0.665776401;2.28012;1.518050088;;
784.7;0.06;0.665769948;2.28012;1.518035373;;
784.8;0.06;0.665763496;2.28012;1.518020662;;
784.9;0.06;0.665757046;2.28012;1.518005956;;
785;0.06;0.665750598;2.28012;1.517991253;;
785.1;0.06;0.665744151;2.28012;1.517976555;;
785.2;0.06;0.665737707;2.28012;1.51796186;;
785.3;0.06;0.665731264;2.28012;1.517947169;;
785.4;0.06;0.665724823;2.28012;1.517932482;;
785.5;0.06;0.665718383;2.28012;1.5179178;;
785.6;0.06;0.665711945;2.28012;1.517903121;;
785.7;0.06;0.665705509;2.28012;1.517888446;;
785.8;0.06;0.665699075;2.28012;1.517873775;;
785.9;0.06;0.665692642;2.28012;1.517859108;;
786;0.06;0.665686212;2.28012;1.517844445;;
786.1;0.06;0.665679783;2.28012;1.517829786;;
786.2;0.06;0.665673355;2.28012;1.517815131;;
786.3;0.06;0.66566693;2.28012;1.51780048;;
786.4;0.06;0.665660506;2.28012;1.517785832;;
786.5;0.06;0.665654084;2.28012;1.517771189;;
786.6;0.06;0.665647663;2.28012;1.51775655;;
786.7;0.06;0.665641244;2.28012;1.517741914;;
786.8;0.06;0.665634828;2.28012;1.517727283;;
786.9;0.06;0.665628412;2.28012;1.517712655;;
787;0.06;0.665621999;2.28012;1.517698032;;
787.1;0.06;0.665615587;2.28012;1.517683412;;
787.2;0.06;0.665609177;2.28012;1.517668797;;
787.3;0.06;0.665602769;2.28012;1.517654185;;
787.4;0.06;0.665596362;2.28012;1.517639577;;
787.5;0.06;0.665589957;2.28012;1.517624973;;
787.6;0.06;0.665583554;2.28012;1.517610374;;
787.7;0.06;0.665577153;2.28012;1.517595778;;
787.8;0.06;0.665570753;2.28012;1.517581186;;
787.9;0.06;0.665564355;2.28012;1.517566597;;
788;0.06;0.665557959;2.28012;1.517552013;;
788.1;0.06;0.665551564;2.28012;1.517537433;;
788.2;0.06;0.665545172;2.28012;1.517522857;;
788.3;0.06;0.665538781;2.28012;1.517508284;;
788.4;0.06;0.665532391;2.28012;1.517493716;;
788.5;0.06;0.665526004;2.28012;1.517479152;;
788.6;0.06;0.665519618;2.28012;1.517464591;;
788.7;0.06;0.665513234;2.28012;1.517450034;;
788.8;0.06;0.665506851;2.28012;1.517435482;;
788.9;0.06;0.66550047;2.28012;1.517420933;;
789;0.06;0.665494092;2.28012;1.517406388;;
789.1;0.06;0.665487714;2.28012;1.517391847;;
789.2;0.06;0.665481339;2.28012;1.51737731;;
789.3;0.06;0.665474965;2.28012;1.517362777;;
789.4;0.06;0.665468593;2.28012;1.517348248;;
789.5;0.06;0.665462222;2.28012;1.517333722;;
789.6;0.06;0.665455854;2.28012;1.517319201;;
789.7;0.06;0.665449487;2.28012;1.517304684;;
789.8;0.06;0.665443121;2.28012;1.51729017;;
789.9;0.06;0.665436758;2.28012;1.51727566;;
790;0.06;0.665430396;2.28012;1.517261155;;
790.1;0.06;0.665424036;2.28012;1.517246653;;
790.2;0.06;0.665417678;2.28012;1.517232155;;
790.3;0.06;0.665411321;2.28012;1.517217661;;
790.4;0.06;0.665404966;2.28012;1.517203171;;
790.5;0.06;0.665398613;2.28012;1.517188685;;
790.6;0.06;0.665392261;2.28012;1.517174203;;
790.7;0.06;0.665385911;2.28012;1.517159724;;
790.8;0.06;0.665379563;2.28012;1.51714525;;
790.9;0.06;0.665373217;2.28012;1.517130779;;
791;0.06;0.665366872;2.28012;1.517116313;;
791.1;0.06;0.665360529;2.28012;1.51710185;;
791.2;0.06;0.665354188;2.28012;1.517087391;;
791.3;0.06;0.665347848;2.28012;1.517072936;;
791.4;0.06;0.665341511;2.28012;1.517058485;;
791.5;0.06;0.665335174;2.28012;1.517044038;;
791.6;0.06;0.66532884;2.28012;1.517029595;;
791.7;0.06;0.665322507;2.28012;1.517015155;;
791.8;0.06;0.665316176;2.28012;1.51700072;;
791.9;0.06;0.665309847;2.28012;1.516986288;;
792;0.06;0.665303519;2.28012;1.516971861;;
792.1;0.06;0.665297194;2.28012;1.516957437;;
