Time,Stress,Derivative,SecondDerivative
320.900000000007,0.8149619484210531,-2.614526315788008E-05,
321.00000000000705,0.8149593357894741,-2.6126315789459022E-05,
321.10000000000707,0.814956725052632,-2.6107368421037963E-05,
321.2000000000071,0.8149541162105267,-2.6088421052616904E-05,
321.3000000000071,0.8149515092631583,-2.6069473684195845E-05,
321.40000000000714,0.8149489042105267,-2.6050526315774786E-05,
321.50000000000716,0.814946301052632,-2.6031578947353727E-05,
321.6000000000072,0.8149436997894741,-2.6012631578932668E-05,
321.7000000000072,0.814941100421053,-2.599368421051161E-05,
321.80000000000723,0.8149385029473688,-2.597473684209055E-05,
321.90000000000725,0.8149359073684215,-2.595578947366949E-05,
322.0000000000073,0.814933313684211,-2.593684210524843E-05,
322.1000000000073,0.8149307218947373,-2.5917894736827372E-05,
322.2000000000073,0.8149281320000004,-2.5898947368406313E-05,
322.30000000000734,0.8149255440000004,-2.5879999999985254E-05,
322.40000000000737,0.8149229578947372,-2.5861052631564195E-05,
322.5000000000074,0.8149203736842109,-2.5842105263143136E-05,
322.6000000000074,0.8149177913684215,-2.5823157894722077E-05,
322.70000000000744,0.8149152109473689,-2.5804210526301018E-05,
322.80000000000746,0.814912632421053,-2.578526315787996E-05,
322.9000000000075,0.8149100557894741,-2.57663157894589E-05,
323.0000000000075,0.814907481052632,-2.574736842103784E-05,
323.1000000000075,0.8149049082105267,-2.5728421052616782E-05,
323.20000000000755,0.8149023372631583,-2.5709473684195723E-05,
323.30000000000757,0.8148997682105267,-2.5690526315774664E-05,
323.4000000000076,0.814897201052632,-2.5671578947353605E-05,
323.5000000000076,0.8148946357894741,-2.5652631578932546E-05,
323.60000000000764,0.814892072421053,-2.5633684210511487E-05,
323.70000000000766,0.8148895109473688,-2.5614736842090428E-05,
323.8000000000077,0.8148869513684215,-2.559578947366937E-05,
323.9000000000077,0.814884393684211,-2.557684210524831E-05,
324.00000000000773,0.8148818378947372,-2.555789473682725E-05,
324.10000000000775,0.8148792840000004,-2.553894736840619E-05,
324.2000000000078,0.8148767320000004,-2.5519999999985132E-05,
324.3000000000078,0.8148741818947373,-2.5501052631564073E-05,
324.4000000000078,0.8148716336842109,-2.5482105263143014E-05,
324.50000000000784,0.8148690873684215,-2.5463157894721955E-05,
324.60000000000787,0.8148665429473688,-2.5444210526300896E-05,
324.7000000000079,0.814864000421053,-2.5425263157879837E-05,
324.8000000000079,0.8148614597894741,-2.5406315789458778E-05,
324.90000000000794,0.814858921052632,-2.538736842103772E-05,
325.00000000000796,0.8148563842105268,-2.536842105261666E-05,
325.100000000008,0.8148538492631583,-2.53494736841956E-05,
325.200000000008,0.8148513162105268,-2.5330526315774542E-05,
325.300000000008,0.814848785052632,-2.5311578947353483E-05,
325.40000000000805,0.8148462557894741,-2.5292631578932424E-05,
325.5000000000081,0.814843728421053,-2.5273684210511365E-05,
325.6000000000081,0.8148412029473688,-2.5254736842090306E-05,
325.7000000000081,0.8148386793684215,-2.5235789473669247E-05,
325.80000000000814,0.8148361576842109,-2.5216842105248188E-05,
325.90000000000816,0.8148336378947373,-2.519789473682713E-05,
326.0000000000082,0.8148311200000005,-2.517894736840607E-05,
326.1000000000082,0.8148286040000005,-2.515999999998501E-05,
326.20000000000823,0.8148260898947373,-2.514105263156395E-05,
326.30000000000825,0.814823577684211,-2.5122105263142892E-05,
326.4000000000083,0.8148210673684215,-2.5103157894721833E-05,
326.5000000000083,0.8148185589473689,-2.5084210526300774E-05,
326.6000000000083,0.814816052421053,-2.5065263157879715E-05,
326.70000000000834,0.8148135477894741,-2.5046315789458656E-05,
326.80000000000837,0.814811045052632,-2.5027368421037597E-05,
326.9000000000084,0.8148085442105267,-2.5008421052616538E-05,
327.0000000000084,0.8148060452631584,-2.498947368419548E-05,
327.10000000000844,0.8148035482105268,-2.497052631577442E-05,
327.20000000000846,0.8148010530526321,-2.495157894735336E-05,
327.3000000000085,0.8147985597894741,-2.4932631578932302E-05,
327.4000000000085,0.8147960684210531,-2.4913684210511243E-05,
327.5000000000085,0.8147935789473689,-2.4894736842090184E-05,
327.60000000000855,0.8147910913684215,-2.4875789473669125E-05,
327.7000000000086,0.814788605684211,-2.4856842105248066E-05,
327.8000000000086,0.8147861218947373,-2.4837894736827007E-05,
327.9000000000086,0.8147836400000005,-2.4818947368405948E-05,
328.00000000000864,0.8147811600000004,-2.479999999998489E-05,
328.10000000000866,0.8147786818947373,-2.478105263156383E-05,
328.2000000000087,0.814776205684211,-2.476210526314277E-05,
328.3000000000087,0.8147737313684216,-2.474315789472171E-05,
328.40000000000873,0.8147712589473689,-2.4724210526300652E-05,
328.50000000000875,0.8147687884210532,-2.4705263157879593E-05,
328.6000000000088,0.8147663197894742,-2.4686315789458534E-05,
328.7000000000088,0.8147638530526321,-2.4667368421037475E-05,
328.8000000000088,0.8147613882105268,-2.4648421052616416E-05,
328.90000000000884,0.8147589252631584,-2.4629473684195357E-05,
329.00000000000887,0.8147564642105268,-2.4610526315774298E-05,
329.1000000000089,0.8147540050526321,-2.459157894735324E-05,
329.2000000000089,0.8147515477894742,-2.457263157893218E-05,
329.30000000000894,0.8147490924210532,-2.455368421051112E-05,
329.40000000000896,0.814746638947369,-2.4534736842090062E-05,
329.500000000009,0.8147441873684216,-2.4515789473669003E-05,
329.600000000009,0.8147417376842111,-2.4496842105247944E-05,
329.700000000009,0.8147392898947374,-2.4477894736826885E-05,
329.80000000000905,0.8147368440000006,-2.4458947368405826E-05,
329.9000000000091,0.8147344000000005,-2.4439999999984767E-05,
330.0000000000091,0.8147319578947374,-2.4421052631563708E-05,
330.1000000000091,0.8147295176842111,-2.440210526314265E-05,
330.20000000000914,0.8147270793684216,-2.438315789472159E-05,
330.30000000000916,0.814724642947369,-2.436421052630053E-05,
330.4000000000092,0.8147222084210533,-2.434526315787947E-05,
330.5000000000092,0.8147197757894743,-2.4326315789458412E-05,
330.60000000000923,0.8147173450526322,-2.4307368421037353E-05,
330.70000000000925,0.8147149162105269,-2.4288421052616294E-05,
330.8000000000093,0.8147124892631585,-2.4269473684195235E-05,
330.9000000000093,0.8147100642105269,-2.4250526315774176E-05,
331.0000000000093,0.8147076410526322,-2.4231578947353117E-05,
