Time,Stress,Time,Extrapolated Stress
,,302.8790000000019,0.8153221701110974
,,302.9790000000019,0.8153166666090187
,,303.07900000000194,0.8153111758620419
,,303.17900000000196,0.8153056978701673
,,303.279000000002,0.8153002326333946
,,303.379000000002,0.815294780151724
,,303.47900000000203,0.8152893404251553
,,303.57900000000205,0.8152839134536888
,,303.6790000000021,0.8152784992373243
,,303.7790000000021,0.8152730977760618
,,303.8790000000021,0.8152677090699014
,,303.97900000000215,0.815262333118843
,,304.07900000000217,0.8152569699228867
,,304.1790000000022,0.8152516194820324
,,304.2790000000022,0.8152462817962801
,,304.37900000000224,0.8152409568656299
,,304.47900000000226,0.8152356446900817
,,304.5790000000023,0.8152303452696356
,,304.6790000000023,0.8152250586042915
,,304.7790000000023,0.8152197846940494
,,304.87900000000235,0.8152145235389094
,,304.9790000000024,0.8152092751388714
,,305.0790000000024,0.8152040394939355
,,305.1790000000024,0.8151988166041017
,,305.27900000000244,0.8151936064693698
,,305.37900000000246,0.81518840908974
,,305.4790000000025,0.8151832244652122
,,305.5790000000025,0.8151780525957865
,,305.67900000000253,0.8151728934814628
,,305.77900000000255,0.8151677471222412
,,305.8790000000026,0.8151626135181216
,,305.9790000000026,0.815157492669104
,,306.0790000000026,0.8151523845751885
,,306.17900000000265,0.815147289236375
,,306.27900000000267,0.8151422066526636
,,306.3790000000027,0.8151371368240542
,,306.4790000000027,0.8151320797505468
,,306.57900000000274,0.8151270354321415
,,306.67900000000276,0.8151220038688383
,,306.7790000000028,0.815116985060637
,,306.8790000000028,0.8151119790075378
,,306.9790000000028,0.8151069857095407
,,307.07900000000285,0.8151020051666455
,,307.1790000000029,0.8150970373788524
,,307.2790000000029,0.8150920823461614
,,307.3790000000029,0.8150871400685724
,,307.47900000000294,0.8150822105460854
,,307.57900000000296,0.8150772937787005
,,307.679000000003,0.8150723897664176
,,307.779000000003,0.8150674985092368
,,307.87900000000303,0.815062620007158
,,307.97900000000305,0.8150577542601812
,,308.0790000000031,0.8150529012683065
,,308.1790000000031,0.8150480610315338
,,308.2790000000031,0.8150432335498632
,,308.37900000000315,0.8150384188232946
,,308.47900000000317,0.8150336168518281
,,308.5790000000032,0.8150288276354636
,,308.6790000000032,0.8150240511742011
,,308.77900000000324,0.8150192874680406
,,308.87900000000326,0.8150145365169823
,,308.9790000000033,0.8150097983210259
,,309.0790000000033,0.8150050728801717
,,309.1790000000033,0.8150003601944193
,,309.27900000000335,0.8149956602637691
,,309.3790000000034,0.814990973088221
,,309.4790000000034,0.8149862986677748
,,309.5790000000034,0.8149816370024308
,,309.67900000000344,0.8149769880921887
,,309.77900000000346,0.8149723519370486
,,309.8790000000035,0.8149677285370107
,,309.9790000000035,0.8149631178920748
,,310.07900000000353,0.8149585200022409
,,310.17900000000355,0.814953934867509
,,310.2790000000036,0.8149493624878792
,,310.3790000000036,0.8149448028633515
,,310.4790000000036,0.8149402559939257
,,310.57900000000365,0.8149357218796021
,,310.67900000000367,0.8149312005203804
,,310.7790000000037,0.8149266919162608
,,310.8790000000037,0.8149221960672431
,,310.97900000000374,0.8149177129733276
,,311.07900000000376,0.8149132426345141
,,311.1790000000038,0.8149087850508027
,,311.2790000000038,0.8149043402221933
,,311.3790000000038,0.8148999081486858
,,311.47900000000385,0.8148954888302805
,,311.5790000000039,0.8148910822669773
,,311.6790000000039,0.814886688458776
,,311.7790000000039,0.8148823074056768
,,311.87900000000394,0.8148779391076796
,,311.97900000000396,0.8148735835647845
,,312.079000000004,0.8148692407769914
,,312.179000000004,0.8148649107443003
,,312.27900000000403,0.8148605934667114
,,312.37900000000405,0.8148562889442243
,,312.4790000000041,0.8148519971768394
,,312.5790000000041,0.8148477181645566
,,312.6790000000041,0.8148434519073757
,,312.77900000000415,0.814839198405297
,,312.87900000000417,0.8148349576583201
,,312.9790000000042,0.8148307296664454
,,313.0790000000042,0.8148265144296728
,,313.17900000000424,0.8148223119480021
,,313.27900000000426,0.8148181222214336
,,313.3790000000043,0.814813945249967
,,313.4790000000043,0.8148097810336025
,,313.5790000000043,0.81480562957234
,,313.67900000000435,0.8148014908661796
,,313.7790000000044,0.8147973649151212
,,313.8790000000044,0.8147932517191648
,,313.9790000000044,0.8147891512783105
,,314.07900000000444,0.8147850635925583
,,314.17900000000446,0.8147809886619081
,,314.2790000000045,0.8147769264863599
,,314.3790000000045,0.8147728770659137
,,314.47900000000453,0.8147688404005696
,,314.57900000000456,0.8147648164903275
,,314.6790000000046,0.8147608053351875
,,314.7790000000046,0.8147568069351495
,,314.8790000000046,0.8147528212902135
,,314.97900000000465,0.8147488484003796
,,315.07900000000467,0.8147448882656477
,,315.1790000000047,0.8147409408860179
,,315.2790000000047,0.8147370062614901
,,315.37900000000474,0.8147330843920644
,,315.47900000000476,0.8147291752777407
,,315.5790000000048,0.814725278918519
,,315.6790000000048,0.8147213953143994
,,315.7790000000048,0.8147175244653818
,,315.87900000000485,0.8147136663714662
,,315.9790000000049,0.8147098210326528
,,316.0790000000049,0.8147059884489413
,,316.1790000000049,0.8147021686203318
,,316.27900000000494,0.8146983615468245
,,316.37900000000496,0.8146945672284192
,,316.479000000005,0.8146907856651159
,,316.579000000005,0.8146870168569146
,,316.67900000000503,0.8146832608038154
,,316.77900000000506,0.8146795175058182
,,316.8790000000051,0.8146757869629231
,,316.9790000000051,0.81467206917513
,,317.0790000000051,0.8146683641424389
,,317.17900000000515,0.8146646718648499
,,317.27900000000517,0.814660992342363
,,317.3790000000052,0.814657325574978
,,317.4790000000052,0.8146536715626952
,,317.57900000000524,0.8146500303055143
,,317.67900000000526,0.8146464018034355
,,317.7790000000053,0.8146427860564587
,,317.8790000000053,0.8146391830645839
,,317.9790000000053,0.8146355928278113
,,318.07900000000535,0.8146320153461406
,,318.1790000000054,0.814628450619572
,,318.2790000000054,0.8146248986481054
,,318.3790000000054,0.8146213594317409
,,318.47900000000544,0.8146178329704784
,,318.57900000000546,0.8146143192643179
,,318.6790000000055,0.8146108183132595
,,318.7790000000055,0.8146073301173031
,,318.87900000000553,0.8146038546764488
,,318.97900000000556,0.8146003919906966
,,319.0790000000056,0.8145969420600463
,,319.1790000000056,0.8145935048844981
,,319.2790000000056,0.8145900804640519
,,319.37900000000565,0.8145866687987078
,,319.47900000000567,0.8145832698884657
,,319.5790000000057,0.8145798837333257
,,319.6790000000057,0.8145765103332877
,,319.77900000000574,0.8145731496883517
,,319.87900000000576,0.8145698017985178
,,319.9790000000058,0.814566466663786
,,320.0790000000058,0.8145631442841561
,,320.17900000000583,0.8145598346596283
,,320.27900000000585,0.8145565377902025
,,320.3790000000059,0.8145532536758788
,,320.4790000000059,0.8145499823166572
,,320.5790000000059,0.8145467237125376
,,320.67900000000594,0.81454347786352
,,320.77900000000596,0.8145402447696044
,,320.879000000006,0.8145370244307909
,,320.979000000006,0.8145338168470795
,,321.07900000000603,0.81453062201847
,,321.17900000000606,0.8145274399449627
,,321.2790000000061,0.8145242706265573
,,321.3790000000061,0.814521114063254
,,321.4790000000061,0.8145179702550527
,,321.57900000000615,0.8145148392019534
,,321.67900000000617,0.8145117209039563
,,321.7790000000062,0.8145086153610611
,,321.8790000000062,0.814505522573268
,,321.97900000000624,0.8145024425405769
,,322.07900000000626,0.8144993752629879
,,322.1790000000063,0.8144963207405009
,,322.2790000000063,0.814493278973116
,,322.37900000000633,0.8144902499608331
,,322.47900000000635,0.8144872337036522
,,322.5790000000064,0.8144842302015733
,,322.6790000000064,0.8144812394545966
,,322.7790000000064,0.8144782614627218
,,322.87900000000644,0.8144752962259492
,,322.97900000000647,0.8144723437442785
,,323.0790000000065,0.8144694040177098
,,323.1790000000065,0.8144664770462433
,,323.27900000000653,0.8144635628298788
,,323.37900000000656,0.8144606613686163
,,323.4790000000066,0.8144577726624558
,,323.5790000000066,0.8144548967113974
,,323.6790000000066,0.814452033515441
,,323.77900000000665,0.8144491830745867
,,323.87900000000667,0.8144463453888344
,,323.9790000000067,0.8144435204581841
,,324.0790000000067,0.8144407082826359
,,324.17900000000674,0.8144379088621898
,,324.27900000000676,0.8144351221968457
,,324.3790000000068,0.8144323482866036
,,324.4790000000068,0.8144295871314635
,,324.57900000000683,0.8144268387314255
,,324.67900000000685,0.8144241030864896
,,324.7790000000069,0.8144213801966557
,,324.8790000000069,0.8144186700619238
,,324.9790000000069,0.8144159726822939
,,325.07900000000694,0.8144132880577661
,,325.17900000000697,0.8144106161883403
,,325.279000000007,0.8144079570740166
,,325.379000000007,0.8144053107147949
,,325.47900000000703,0.8144026771106753
,,325.57900000000706,0.8144000562616577
,,325.6790000000071,0.8143974481677421
,,325.7790000000071,0.8143948528289285
,,325.8790000000071,0.8143922702452171
,,325.97900000000715,0.8143897004166076
,,326.07900000000717,0.8143871433431003
,,326.1790000000072,0.8143845990246948
,,326.2790000000072,0.8143820674613915
,,326.37900000000724,0.8143795486531903
,,326.47900000000726,0.814377042600091
,,326.5790000000073,0.8143745493020939
,,326.6790000000073,0.8143720687591987
,,326.77900000000733,0.8143696009714055
,,326.87900000000735,0.8143671459387145
,,326.9790000000074,0.8143647036611255
,,327.0790000000074,0.8143622741386385
,,327.1790000000074,0.8143598573712535
,,327.27900000000744,0.8143574533589706
,,327.37900000000747,0.8143550621017898
,,327.4790000000075,0.8143526835997109
,,327.5790000000075,0.8143503178527342
,,327.67900000000753,0.8143479648608594
,,327.77900000000756,0.8143456246240867
,,327.8790000000076,0.814343297142416
,,327.9790000000076,0.8143409824158474
,,328.0790000000076,0.8143386804443808
,,328.17900000000765,0.8143363912280163
,,328.27900000000767,0.8143341147667538
,,328.3790000000077,0.8143318510605934
,,328.4790000000077,0.8143296001095349
,,328.57900000000774,0.8143273619135786
,,328.67900000000776,0.8143251364727242
,,328.7790000000078,0.8143229237869719
,,328.8790000000078,0.8143207238563216
