Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by Integral;Stress by dG
33.9;0.06;0.912590645;2.906141669;2.709644458;2.7093217;2.709320334
34;0.06;0.912499979;2.906141669;2.70914081;2.708818723;2.708818736
34.1;0.06;0.912409556;2.906141669;2.708641139;2.70832103;2.708319736
34.2;0.06;0.912319373;2.906141669;2.708145337;2.707825864;2.707825876
34.3;0.06;0.912229429;2.906141669;2.7076533;2.707335703;2.707334476
34.4;0.06;0.912139724;2.906141669;2.70716493;2.706847936;2.706847948
34.5;0.06;0.912050256;2.906141669;2.70668013;2.706364917;2.706363752
34.6;0.06;0.911961024;2.906141669;2.706198809;2.70588417;2.705884182
34.7;0.06;0.911872027;2.906141669;2.705720878;2.705407932;2.705406825
34.8;0.06;0.911783265;2.906141669;2.705246252;2.704933853;2.704933865
34.9;0.06;0.911694735;2.906141669;2.70477485;2.704464064;2.704463009
35;0.06;0.911606437;2.906141669;2.704306593;2.703996327;2.703996339
35.1;0.06;0.91151837;2.906141669;2.703841405;2.703532678;2.703531672
35.2;0.06;0.911430533;2.906141669;2.703379214;2.703070984;2.703070995
35.3;0.06;0.911342925;2.906141669;2.702919949;2.702613189;2.702612228
35.4;0.06;0.911255544;2.906141669;2.702463545;2.702157259;2.702157271
35.5;0.06;0.911168389;2.906141669;2.702009935;2.701705055;2.701704136
35.6;0.06;0.91108146;2.906141669;2.701559058;2.701254633;2.701254644
35.7;0.06;0.910994756;2.906141669;2.701110853;2.700807774;2.700806894
