Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by Integral;Stress by dG
28.5;0.057;0.86256346;2.210515509;2.029870608;2.026856615;2.02685715
28.6;0.0572;0.862324894;2.218347371;2.034022365;2.033619652;2.033619575
28.7;0.0574;0.862087312;2.226179765;2.04339663;2.04038071;2.040381241
28.8;0.0576;0.861850707;2.234012691;2.047545296;2.047141014;2.047140937
28.9;0.0578;0.861615075;2.24184615;2.056917196;2.053899359;2.053899885
29;0.058;0.861380412;2.249680142;2.061062802;2.06065696;2.060656884
29.1;0.0582;0.861146712;2.257514667;2.070432366;2.067412622;2.067413142
29.2;0.0584;0.860913971;2.265349724;2.07457494;2.074167549;2.074167472
29.3;0.0586;0.860682183;2.273185315;2.083942197;2.080920556;2.080921072
29.4;0.0588;0.860451344;2.281021438;2.088081769;2.087672838;2.087672761
29.5;0.059;0.860221449;2.288858093;2.097446749;2.09442322;2.094423731
29.6;0.0592;0.859992493;2.296695282;2.101583346;2.101172886;2.101172809
29.7;0.0594;0.859764472;2.304533004;2.110946078;2.10792067;2.107921176
29.8;0.0596;0.85953738;2.312371259;2.11507973;2.114667748;2.114667672
29.9;0.0598;0.859311214;2.320210047;2.124440241;2.121412964;2.121413466
30;0.06;0.859085967;2.328049367;2.128570976;2.126850841;2.128157407
30.1;0.06;0.858861637;2.328049367;2.127475801;2.127064775;2.127063086
30.2;0.06;0.858638217;2.328049367;2.126385663;2.125975484;2.125975496
30.3;0.06;0.858415704;2.328049367;2.125300538;2.124892889;2.124891217
30.4;0.06;0.858194093;2.328049367;2.124220399;2.123813587;2.123813599
30.5;0.06;0.857973379;2.328049367;2.123145221;2.122740914;2.122739259
30.6;0.06;0.857753557;2.328049367;2.122074979;2.121671501;2.121671513
30.7;0.06;0.857534624;2.328049367;2.121009647;2.120608648;2.12060701
30.8;0.06;0.857316575;2.328049367;2.119949201;2.119549022;2.119549034
30.9;0.06;0.857099405;2.328049367;2.118893615;2.118495891;2.118494269
31;0.06;0.85688311;2.328049367;2.117842866;2.117445953;2.117445965
31.1;0.06;0.856667685;2.328049367;2.116796927;2.116402443;2.116400839
31.2;0.06;0.856453126;2.328049367;2.115755775;2.115362095;2.115362107
31.3;0.06;0.856239428;2.328049367;2.114719385;2.11432811;2.114326521
31.4;0.06;0.856026588;2.328049367;2.113687733;2.113297254;2.113297265
31.5;0.06;0.855814601;2.328049367;2.112660795;2.112272695;2.112271123
31.6;0.06;0.855603463;2.328049367;2.111638546;2.111251235;2.111251246
31.7;0.06;0.855393168;2.328049367;2.110620964;2.110236007;2.110234451
31.8;0.06;0.855183714;2.328049367;2.109608023;2.109223847;2.109223858
31.9;0.06;0.854975096;2.328049367;2.108599701;2.108217856;2.108216316
32;0.06;0.854767309;2.328049367;2.107595973;2.107214901;2.107214912
32.1;0.06;0.85456035;2.328049367;2.106596817;2.106218052;2.106216528
32.2;0.06;0.854354213;2.328049367;2.105602209;2.105224209;2.10522422
32.3;0.06;0.854148896;2.328049367;2.104612126;2.10423641;2.104234901
32.4;0.06;0.853944394;2.328049367;2.103626545;2.103251585;2.103251596
32.5;0.06;0.853740702;2.328049367;2.102645443;2.102272744;2.10227125
32.6;0.06;0.853537817;2.328049367;2.101668796;2.101296846;2.101296857
32.7;0.06;0.853335735;2.328049367;2.100696583;2.100326872;2.100325393
32.8;0.06;0.853134451;2.328049367;2.099728781;2.099359811;2.099359822
32.9;0.06;0.852933962;2.328049367;2.098765367;2.098398612;2.098397149
33;0.06;0.852734263;2.328049367;2.097806319;2.097440298;2.097440309
33.1;0.06;0.852535351;2.328049367;2.096851615;2.096487787;2.096486338
33.2;0.06;0.852337221;2.328049367;2.095901232;2.09553813;2.095538141
33.3;0.06;0.85213987;2.328049367;2.094955149;2.094594217;2.094592783
33.4;0.06;0.851943293;2.328049367;2.094013343;2.09365313;2.093653141
33.5;0.06;0.851747488;2.328049367;2.093075793;2.092717729;2.09271631
33.6;0.06;0.851552449;2.328049367;2.092142477;2.091785125;2.091785135
33.7;0.06;0.851358173;2.328049367;2.091213374;2.090858149;2.090856744
33.8;0.06;0.851164656;2.328049367;2.090288461;2.089933941;2.089933951
33.9;0.06;0.850971895;2.328049367;2.089367719;2.089015304;2.089013913
34;0.06;0.850779885;2.328049367;2.088451125;2.088099407;2.088099417
34.1;0.06;0.850588622;2.328049367;2.087538658;2.087189024;2.087187647
34.2;0.06;0.850398104;2.328049367;2.086630298;2.086281354;2.086281364
34.3;0.06;0.850208326;2.328049367;2.085726023;2.085379142;2.085377779
34.4;0.06;0.850019284;2.328049367;2.084825812;2.084479614;2.084479625
34.5;0.06;0.849830975;2.328049367;2.083929646;2.08358549;2.083584141
34.6;0.06;0.849643395;2.328049367;2.083037503;2.082694023;2.082694033
34.7;0.06;0.84945654;2.328049367;2.082149362;2.081807904;2.081806568
34.8;0.06;0.849270407;2.328049367;2.081265204;2.080924415;2.080924425
34.9;0.06;0.849084992;2.328049367;2.080385008;2.08004622;2.080044898
35;0.06;0.848900291;2.328049367;2.079508754;2.079170628;2.079170638
35.1;0.06;0.848716302;2.328049367;2.078636422;2.078300277;2.078298969
35.2;0.06;0.848533019;2.328049367;2.077767992;2.077432503;2.077432512
35.3;0.06;0.84835044;2.328049367;2.076903444;2.076569915;2.07656862
35.4;0.06;0.848168562;2.328049367;2.076042758;2.075709878;2.075709888
35.5;0.06;0.847987379;2.328049367;2.075185915;2.074854976;2.074853694
35.6;0.06;0.84780689;2.328049367;2.074332895;2.074002598;2.074002607
35.7;0.06;0.847627091;2.328049367;2.073483678;2.073155302;2.073154033
35.8;0.06;0.847447978;2.328049367;2.072638246;2.072310506;2.072310515
