Time,Stress,Derivative,SecondDerivative
121.39899999999878,1.4607918932500235,-0.0002956798921297368,
121.49899999999877,1.4607623731111488,-0.0002952013887475245,
121.59899999999877,1.4607329008226122,-0.0002947228853653122,
121.69899999999876,1.460703476384414,-0.00029424438198309987,
121.79899999999876,1.460674099796554,-0.00029376587860088755,
121.89899999999875,1.460644771059032,-0.00029328737521867523,
121.99899999999874,1.4606154901718484,-0.0002928088718364629,
122.09899999999874,1.460586257135003,-0.0002923303684542506,
122.19899999999873,1.4605570719484957,-0.0002918518650720383,
122.29899999999873,1.4605279346123268,-0.000291373361689826,
122.39899999999872,1.460498845126496,-0.00029089485830761366,
122.49899999999872,1.4604698034910035,-0.00029041635492540134,
122.59899999999871,1.4604408097058492,-0.00028993785154318903,
122.6989999999987,1.460411863771033,-0.0002894593481609767,
122.7989999999987,1.4603829656865552,-0.0002889808447787644,
122.8989999999987,1.4603541154524156,-0.0002885023413965521,
122.99899999999869,1.460325313068614,-0.00028802383801433977,
123.09899999999868,1.4602965585351508,-0.00028754533463212745,
123.19899999999868,1.4602678518520258,-0.00028706683124991514,
123.29899999999867,1.460239193019239,-0.0002865883278677028,
123.39899999999867,1.4602105820367905,-0.0002861098244854905,
123.49899999999866,1.4601820189046801,-0.0002856313211032782,
123.59899999999865,1.460153503622908,-0.0002851528177210659,
123.69899999999865,1.4601250361914742,-0.00028467431433885356,
123.79899999999864,1.4600966166103786,-0.00028419581095664125,
123.89899999999864,1.4600682448796212,-0.00028371730757442893,
123.99899999999863,1.4600399209992019,-0.0002832388041922166,
124.09899999999863,1.460011644969121,-0.0002827603008100043,
124.19899999999862,1.4599834167893782,-0.000282281797427792,
124.29899999999861,1.4599552364599735,-0.00028180329404557967,
124.39899999999861,1.4599271039809072,-0.00028132479066336736,
124.4989999999986,1.459899019352179,-0.00028084628728115504,
124.5989999999986,1.4598709825737892,-0.00028036778389894273,
124.69899999999859,1.4598429936457376,-0.0002798892805167304,
124.79899999999859,1.459815052568024,-0.0002794107771345181,
124.89899999999858,1.4597871593406488,-0.0002789322737523058,
124.99899999999857,1.4597593139636118,-0.00027845377037009347,
125.09899999999857,1.4597315164369131,-0.00027797526698788115,
125.19899999999856,1.4597037667605526,-0.00027749676360566884,
125.29899999999856,1.4596760649345302,-0.0002770182602234565,
125.39899999999855,1.4596484109588461,-0.0002765397568412442,
125.49899999999855,1.4596208048335002,-0.0002760612534590319,
125.59899999999854,1.4595932465584924,-0.0002755827500768196,
125.69899999999853,1.459565736133823,-0.00027510424669460726,
125.79899999999853,1.4595382735594917,-0.00027462574331239495,
125.89899999999852,1.4595108588354988,-0.00027414723993018263,
125.99899999999852,1.459483491961844,-0.0002736687365479703,
126.09899999999851,1.4594561729385274,-0.000273190233165758,
