Time,Stress,Derivative,SecondDerivative
741.7000000001016,1.7968035000000662,0,
741.8000000001016,1.7968035000000662,0,
741.9000000001016,1.7968035000000662,0,
742.0000000001016,1.7968035000000662,0,
742.1000000001017,1.7968035000000662,0,
742.2000000001017,1.7968035000000662,0,
742.3000000001017,1.7968035000000662,0,
742.4000000001017,1.7968035000000662,0,
742.5000000001017,1.7968035000000662,0,
742.6000000001018,1.7968035000000662,0,
742.7000000001018,1.7968035000000662,0,
742.8000000001018,1.7968035000000662,0,
742.9000000001018,1.7968035000000662,0,
743.0000000001019,1.7968035000000662,0,
743.1000000001019,1.7968035000000662,0,
743.2000000001019,1.7968035000000662,0,
743.3000000001019,1.7968035000000662,0,
743.400000000102,1.7968035000000662,0,
743.500000000102,1.7968035000000662,0,
743.600000000102,1.7968035000000662,0,
743.700000000102,1.7968035000000662,0,
743.800000000102,1.7968035000000662,0,
743.9000000001021,1.7968035000000662,0,
744.0000000001021,1.7968035000000662,0,
744.1000000001021,1.7968035000000662,0,
744.2000000001021,1.7968035000000662,0,
744.3000000001022,1.7968035000000662,0,
744.4000000001022,1.7968035000000662,0,
744.5000000001022,1.7968035000000662,0,
744.6000000001022,1.7968035000000662,0,
744.7000000001022,1.7968035000000662,0,
744.8000000001023,1.7968035000000662,0,
744.9000000001023,1.7968035000000662,0,
745.0000000001023,1.7968035000000662,0,
745.1000000001023,1.7968035000000662,0,
745.2000000001024,1.7968035000000662,0,
745.3000000001024,1.7968035000000662,0,
745.4000000001024,1.7968035000000662,0,
745.5000000001024,1.7968035000000662,0,
745.6000000001025,1.7968035000000662,0,
745.7000000001025,1.7968035000000662,0,
745.8000000001025,1.7968035000000662,0,
745.9000000001025,1.7968035000000662,0,
746.0000000001025,1.7968035000000662,0,
746.1000000001026,1.7968035000000662,0,
746.2000000001026,1.7968035000000662,0,
746.3000000001026,1.7968035000000662,0,
746.4000000001026,1.7968035000000662,0,
746.5000000001027,1.7968035000000662,0,
746.6000000001027,1.7968035000000662,0,
746.7000000001027,1.7968035000000662,0,
746.8000000001027,1.7968035000000662,0,
746.9000000001028,1.7968035000000662,0,
747.0000000001028,1.7968035000000662,0,
747.1000000001028,1.7968035000000662,0,
747.2000000001028,1.7968035000000662,0,
747.3000000001028,1.7968035000000662,0,
747.4000000001029,1.7968035000000662,0,
747.5000000001029,1.7968035000000662,0,
747.6000000001029,1.7968035000000662,0,
747.7000000001029,1.7968035000000662,0,
747.800000000103,1.7968035000000662,0,
747.900000000103,1.7968035000000662,0,
748.000000000103,1.7968035000000662,0,
748.100000000103,1.7968035000000662,0,
748.200000000103,1.7968035000000662,0,
748.3000000001031,1.7968035000000662,0,
748.4000000001031,1.7968035000000662,0,
748.5000000001031,1.7968035000000662,0,
748.6000000001031,1.7968035000000662,0,
748.7000000001032,1.7968035000000662,0,
748.8000000001032,1.7968035000000662,0,
748.9000000001032,1.7968035000000662,0,
749.0000000001032,1.7968035000000662,0,
749.1000000001033,1.7968035000000662,0,
749.2000000001033,1.7968035000000662,0,
749.3000000001033,1.7968035000000662,0,
749.4000000001033,1.7968035000000662,0,
749.5000000001033,1.7968035000000662,0,
749.6000000001034,1.7968035000000662,0,
749.7000000001034,1.7968035000000662,0,
749.8000000001034,1.7968035000000662,0,
749.9000000001034,1.7968035000000662,0,
750.0000000001035,1.7968035000000662,0,
750.1000000001035,1.7968035000000662,0,
750.2000000001035,1.7968035000000662,0,
750.3000000001035,1.7968035000000662,0,
750.4000000001035,1.7968035000000662,0,
750.5000000001036,1.7968035000000662,0,
750.6000000001036,1.7968035000000662,0,
750.7000000001036,1.7968035000000662,0,
750.8000000001036,1.7968035000000662,0,
750.9000000001037,1.7968035000000662,0,
751.0000000001037,1.7968035000000662,0,
751.1000000001037,1.7968035000000662,0,
751.2000000001037,1.7968035000000662,0,
751.3000000001038,1.7968035000000662,0,
751.4000000001038,1.7968035000000662,0,
751.5000000001038,1.7968035000000662,0,
751.6000000001038,1.7968035000000662,0,
751.7000000001038,1.7968035000000662,0,
751.8000000001039,1.7968035000000662,0,
751.9000000001039,1.7968035000000662,0,
752.0000000001039,1.7968035000000662,0,
752.1000000001039,1.7968035000000662,0,
752.200000000104,1.7968035000000662,0,
752.300000000104,1.7968035000000662,0,
752.400000000104,1.7968035000000662,0,
752.500000000104,1.7968035000000662,0,
752.600000000104,1.7968035000000662,0,
752.7000000001041,1.7968035000000662,0,
752.8000000001041,1.7968035000000662,0,
752.9000000001041,1.7968035000000662,0,
753.0000000001041,1.7968035000000662,0,
753.1000000001042,1.7968035000000662,0,
753.2000000001042,1.7968035000000662,0,
753.3000000001042,1.7968035000000662,0,
753.4000000001042,1.7968035000000662,0,
753.5000000001043,1.7968035000000662,0,
753.6000000001043,1.7968035000000662,0,
753.7000000001043,1.7968035000000662,0,
753.8000000001043,1.7968035000000662,0,
753.9000000001043,1.7968035000000662,0,
754.0000000001044,1.7968035000000662,0,
754.1000000001044,1.7968035000000662,0,
754.2000000001044,1.7968035000000662,0,
754.3000000001044,1.7968035000000662,0,
754.4000000001045,1.7968035000000662,0,
754.5000000001045,1.7968035000000662,0,
754.6000000001045,1.7968035000000662,0,
754.7000000001045,1.7968035000000662,0,
754.8000000001045,1.7968035000000662,0,
754.9000000001046,1.7968035000000662,0,
755.0000000001046,1.7968035000000662,0,
755.1000000001046,1.7968035000000662,0,
755.2000000001046,1.7968035000000662,0,
755.3000000001047,1.7968035000000662,0,
755.4000000001047,1.7968035000000662,0,
755.5000000001047,1.7968035000000662,0,
755.6000000001047,1.7968035000000662,0,
755.7000000001048,1.7968035000000662,0,
755.8000000001048,1.7968035000000662,0,
755.9000000001048,1.7968035000000662,0,
756.0000000001048,1.7968035000000662,0,
756.1000000001048,1.7968035000000662,0,
756.2000000001049,1.7968035000000662,0,
756.3000000001049,1.7968035000000662,0,
756.4000000001049,1.7968035000000662,0,
756.5000000001049,1.7968035000000662,0,
756.600000000105,1.7968035000000662,0,
756.700000000105,1.7968035000000662,0,
756.800000000105,1.7968035000000662,0,
756.900000000105,1.7968035000000662,0,
757.000000000105,1.7968035000000662,0,
757.1000000001051,1.7968035000000662,0,
757.2000000001051,1.7968035000000662,0,
757.3000000001051,1.7968035000000662,0,
757.4000000001051,1.7968035000000662,0,
757.5000000001052,1.7968035000000662,0,
757.6000000001052,1.7968035000000662,0,
757.7000000001052,1.7968035000000662,0,
757.8000000001052,1.7968035000000662,0,
757.9000000001053,1.7968035000000662,0,
758.0000000001053,1.7968035000000662,0,
758.1000000001053,1.7968035000000662,0,
758.2000000001053,1.7968035000000662,0,
758.3000000001053,1.7968035000000662,0,
758.4000000001054,1.7968035000000662,0,
758.5000000001054,1.7968035000000662,0,
758.6000000001054,1.7968035000000662,0,
758.7000000001054,1.7968035000000662,0,
758.8000000001055,1.7968035000000662,0,
758.9000000001055,1.7968035000000662,0,
759.0000000001055,1.7968035000000662,0,
759.1000000001055,1.7968035000000662,0,
759.2000000001055,1.7968035000000662,0,
759.3000000001056,1.7968035000000662,0,
759.4000000001056,1.7968035000000662,0,
759.5000000001056,1.7968035000000662,0,
759.6000000001056,1.7968035000000662,0,
759.7000000001057,1.7968035000000662,0,
759.8000000001057,1.7968035000000662,0,
759.9000000001057,1.7968035000000662,0,
760.0000000001057,1.7968035000000662,0,
760.1000000001058,1.7968035000000662,0,
760.2000000001058,1.7968035000000662,0,
760.3000000001058,1.7968035000000662,0,
760.4000000001058,1.7968035000000662,0,
760.5000000001058,1.7968035000000662,0,
760.6000000001059,1.7968035000000662,0,
760.7000000001059,1.7968035000000662,0,
760.8000000001059,1.7968035000000662,0,
760.9000000001059,1.7968035000000662,0,
761.000000000106,1.7968035000000662,0,
761.100000000106,1.7968035000000662,0,
761.200000000106,1.7968035000000662,0,
761.300000000106,1.7968035000000662,0,
761.400000000106,1.7968035000000662,0,
761.5000000001061,1.7968035000000662,0,
761.6000000001061,1.7968035000000662,0,
761.7000000001061,1.7968035000000662,0,
761.8000000001061,1.7968035000000662,0,
761.9000000001062,1.7968035000000662,0,
762.0000000001062,1.7968035000000662,0,
762.1000000001062,1.7968035000000662,0,
762.2000000001062,1.7968035000000662,0,
762.3000000001063,1.7968035000000662,0,
762.4000000001063,1.7968035000000662,0,
762.5000000001063,1.7968035000000662,0,
762.6000000001063,1.7968035000000662,0,
762.7000000001063,1.7968035000000662,0,
762.8000000001064,1.7968035000000662,0,
762.9000000001064,1.7968035000000662,0,
763.0000000001064,1.7968035000000662,0,
763.1000000001064,1.7968035000000662,0,
763.2000000001065,1.7968035000000662,0,
763.3000000001065,1.7968035000000662,0,
763.4000000001065,1.7968035000000662,0,
763.5000000001065,1.7968035000000662,0,
763.6000000001065,1.7968035000000662,0,
763.7000000001066,1.7968035000000662,0,
763.8000000001066,1.7968035000000662,0,
763.9000000001066,1.7968035000000662,0,
764.0000000001066,1.7968035000000662,0,
764.1000000001067,1.7968035000000662,0,
764.2000000001067,1.7968035000000662,0,
764.3000000001067,1.7968035000000662,0,
764.4000000001067,1.7968035000000662,0,
764.5000000001068,1.7968035000000662,0,
764.6000000001068,1.7968035000000662,0,
764.7000000001068,1.7968035000000662,0,
764.8000000001068,1.7968035000000662,0,
764.9000000001068,1.7968035000000662,0,
765.0000000001069,1.7968035000000662,0,
765.1000000001069,1.7968035000000662,0,
765.2000000001069,1.7968035000000662,0,
765.3000000001069,1.7968035000000662,0,
765.400000000107,1.7968035000000662,0,
765.500000000107,1.7968035000000662,0,
765.600000000107,1.7968035000000662,0,
765.700000000107,1.7968035000000662,0,
765.800000000107,1.7968035000000662,0,
765.9000000001071,1.7968035000000662,0,
766.0000000001071,1.7968035000000662,0,
766.1000000001071,1.7968035000000662,0,
766.2000000001071,1.7968035000000662,0,
766.3000000001072,1.7968035000000662,0,
766.4000000001072,1.7968035000000662,0,
766.5000000001072,1.7968035000000662,0,
766.6000000001072,1.7968035000000662,0,
766.7000000001073,1.7968035000000662,0,
766.8000000001073,1.7968035000000662,0,
766.9000000001073,1.7968035000000662,0,
767.0000000001073,1.7968035000000662,0,
767.1000000001073,1.7968035000000662,0,
767.2000000001074,1.7968035000000662,0,
767.3000000001074,1.7968035000000662,0,
767.4000000001074,1.7968035000000662,0,
767.5000000001074,1.7968035000000662,0,
767.6000000001075,1.7968035000000662,0,
767.7000000001075,1.7968035000000662,0,
767.8000000001075,1.7968035000000662,0,
767.9000000001075,1.7968035000000662,0,
768.0000000001075,1.7968035000000662,0,
768.1000000001076,1.7968035000000662,0,
768.2000000001076,1.7968035000000662,0,
768.3000000001076,1.7968035000000662,0,
768.4000000001076,1.7968035000000662,0,
768.5000000001077,1.7968035000000662,0,
768.6000000001077,1.7968035000000662,0,
768.7000000001077,1.7968035000000662,0,
768.8000000001077,1.7968035000000662,0,
768.9000000001078,1.7968035000000662,0,
769.0000000001078,1.7968035000000662,0,
769.1000000001078,1.7968035000000662,0,
769.2000000001078,1.7968035000000662,0,
769.3000000001078,1.7968035000000662,0,
769.4000000001079,1.7968035000000662,0,
769.5000000001079,1.7968035000000662,0,
769.6000000001079,1.7968035000000662,0,
769.7000000001079,1.7968035000000662,0,
769.800000000108,1.7968035000000662,0,
769.900000000108,1.7968035000000662,0,
770.000000000108,1.7968035000000662,0,
770.100000000108,1.7968035000000662,0,
770.200000000108,1.7968035000000662,0,
770.3000000001081,1.7968035000000662,0,
770.4000000001081,1.7968035000000662,0,
770.5000000001081,1.7968035000000662,0,
770.6000000001081,1.7968035000000662,0,
770.7000000001082,1.7968035000000662,0,
770.8000000001082,1.7968035000000662,0,
770.9000000001082,1.7968035000000662,0,
771.0000000001082,1.7968035000000662,0,
771.1000000001083,1.7968035000000662,0,
771.2000000001083,1.7968035000000662,0,
771.3000000001083,1.7968035000000662,0,
771.4000000001083,1.7968035000000662,0,
771.5000000001083,1.7968035000000662,0,
